NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
33,Alvan Adams,PF,6-9,210,1954-07-19,US,9,Oklahoma
6,Walter Davis,SG,6-6,193,1954-09-09,US,7,UNC
53,James Edwards,C,7-0,225,1955-11-22,US,7,Washington
10,Rod Foster,PG,6-1,160,1960-10-10,US,1,UCLA
15,Michael Holton,SG,6-4,185,1961-08-04,US,R,UCLA
24,Jay Humphries,SG,6-3,185,1962-10-17,US,R,Colorado
34,Charles Jones,C,6-8,215,1962-01-12,US,R,Louisville
20,Maurice Lucas,PF,6-9,215,1952-02-18,US,10,Marquette
4,Kyle Macy,PG,6-3,175,1957-04-09,US,4,"Purdue, Kentucky"
22,Larry Nance,PF,6-10,205,1959-02-12,US,3,Clemson
32,Charles Pittman,SF,6-8,220,1958-03-23,US,2,Maryland
8,Rick Robey,C,6-11,230,1956-01-30,US,6,Kentucky
11,Mike Sanders,SF,6-6,210,1960-05-07,US,2,UCLA
14,Alvin Scott,SF,6-7,185,1955-09-14,US,7,Oral Roberts
43,Michael Young,SF,6-7,220,1961-01-02,US,R,Houston
