Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1985,23.0,3223,PHI,Philadelphia 76Ers,22.0,NBA,PG,38.0,1.0,269.0,6.7,17.9,0.37,0.5,4.0,0.13,6.2,13.9,0.44,2.4,3.5,0.69,0.4,2.0,2.4,6.0,1.1,0.0,3.3,2.3,16.3
1986,31.0,3223,TOT,Total After Trade,23.0,NBA,PG,68.0,1.0,1198.0,5.5,14.0,0.4,1.2,3.4,0.36,4.3,10.6,0.41,3.7,4.7,0.79,0.8,2.0,2.7,5.5,1.0,0.0,2.2,2.1,16.0
1986,23.0,3223,PHI,Philadelphia 76Ers,23.0,NBA,PG,29.0,1.0,455.0,4.5,10.8,0.42,1.0,2.3,0.45,3.5,8.5,0.41,2.1,2.7,0.79,0.7,1.4,2.1,5.9,1.1,0.0,0.6,1.9,12.2
1986,,3223,WSB,None,23.0,NBA,PG,39.0,0.0,743.0,6.2,16.0,0.38,1.4,4.1,0.33,4.8,11.9,0.4,4.7,5.9,0.79,0.8,2.3,3.1,5.2,1.0,0.0,3.2,2.2,18.3
1987,3.0,3223,NJN,New Jersey Nets,24.0,NBA,PG,76.0,7.0,1733.0,3.9,10.4,0.37,1.2,4.2,0.3,2.6,6.3,0.42,2.6,3.2,0.8,0.5,2.0,2.5,7.7,1.0,0.1,2.2,2.6,11.6
1988,31.0,3223,TOT,Total After Trade,25.0,NBA,PG,52.0,8.0,909.0,5.4,12.4,0.44,2.1,5.0,0.41,3.3,7.3,0.45,3.0,3.9,0.77,0.7,1.6,2.3,6.9,1.0,0.0,1.5,2.0,15.8
1988,27.0,3223,SAS,San Antonio Spurs,25.0,NBA,PG,38.0,8.0,830.0,5.2,12.2,0.43,1.9,4.7,0.4,3.3,7.5,0.44,3.0,3.9,0.76,0.7,1.5,2.2,6.7,1.0,0.0,1.5,1.9,15.3
1988,1.0,3223,ATL,Atlanta Hawks,25.0,NBA,PG,14.0,0.0,79.0,7.3,13.7,0.53,4.1,8.7,0.47,3.2,5.0,0.64,3.2,3.6,0.88,0.5,2.3,2.7,8.7,1.8,0.0,2.3,2.7,21.9
1990,3.0,3223,NJN,New Jersey Nets,27.0,NBA,SG,28.0,2.0,200.0,2.9,8.8,0.33,0.7,3.8,0.19,2.2,5.0,0.43,2.5,2.9,0.88,0.2,2.0,2.2,8.5,1.1,0.0,1.4,2.9,9.0
1991,26.0,3223,SAC,Sacramento Kings,28.0,NBA,SG,12.0,0.0,222.0,4.1,10.2,0.4,1.9,6.2,0.32,2.1,4.1,0.52,3.1,3.4,0.9,0.8,2.3,3.1,7.9,0.8,0.0,1.9,1.6,13.1
