Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010,1,2826,ATL,Atlanta Hawks,Jeff Teague,"June 10, 1988",21.0,NBA,PG,71.0,3.0,719.0,4.5,11.4,0.4,0.4,1.6,0.22,4.2,9.8,0.43,2.1,2.5,0.84,0.3,3.1,3.4,6.1,1.7,0.6,2.5,4.1,11.4
2011,1,2826,ATL,Atlanta Hawks,Jeff Teague,"June 10, 1988",22.0,NBA,PG,70.0,7.0,963.0,5.0,11.4,0.44,0.7,1.8,0.38,4.3,9.6,0.45,2.9,3.6,0.79,0.4,3.4,3.8,5.2,1.7,0.9,2.4,3.1,13.5
2012,1,2826,ATL,Atlanta Hawks,Jeff Teague,"June 10, 1988",23.0,NBA,PG,66.0,66.0,2183.0,5.3,11.1,0.48,0.8,2.5,0.34,4.4,8.6,0.51,2.3,3.1,0.76,0.3,2.3,2.6,5.3,1.7,0.6,2.2,2.4,13.7
2013,1,2826,ATL,Atlanta Hawks,Jeff Teague,"June 10, 1988",24.0,NBA,PG,80.0,78.0,2628.0,6.0,13.3,0.45,1.2,3.4,0.36,4.8,9.9,0.48,2.7,3.1,0.88,0.3,2.1,2.5,7.9,1.6,0.4,3.2,2.5,16.0
2014,1,2826,ATL,Atlanta Hawks,Jeff Teague,"June 10, 1988",25.0,NBA,PG,79.0,79.0,2542.0,6.5,14.7,0.44,1.0,3.2,0.33,5.4,11.5,0.47,4.5,5.3,0.85,0.5,2.5,2.9,7.5,1.3,0.2,3.3,2.2,18.5
2015,1,2826,ATL,Atlanta Hawks,Jeff Teague,"June 10, 1988",26.0,NBA,PG,73.0,72.0,2228.0,6.6,14.3,0.46,1.1,3.3,0.34,5.4,11.0,0.5,4.4,5.2,0.86,0.5,2.5,3.0,8.3,2.0,0.5,3.3,2.2,18.8
2016,1,2826,ATL,Atlanta Hawks,Jeff Teague,"June 10, 1988",27.0,NBA,PG,79.0,78.0,2255.0,6.9,15.8,0.44,1.8,4.4,0.4,5.2,11.4,0.45,4.2,5.0,0.84,0.5,2.9,3.4,7.5,1.5,0.4,3.5,2.7,19.8
2017,12,2826,IND,Indiana Pacers,Jeff Teague,"June 10, 1988",28.0,NBA,PG,82.0,82.0,2657.0,5.4,12.3,0.44,1.2,3.4,0.36,4.2,8.9,0.48,4.9,5.6,0.87,0.4,4.0,4.5,8.7,1.4,0.4,2.9,2.2,17.0
2018,18,2826,MIN,Minnesota Timberwolves,Jeff Teague,"June 10, 1988",29.0,NBA,PG,70.0,70.0,2311.0,5.5,12.4,0.45,1.3,3.6,0.37,4.2,8.8,0.48,3.1,3.7,0.84,0.4,2.9,3.3,7.7,1.6,0.4,2.8,2.7,15.5
2019,18,2826,MIN,Minnesota Timberwolves,Jeff Teague,"June 10, 1988",30.0,NBA,PG,42.0,41.0,1264.0,5.0,11.8,0.42,1.0,3.0,0.33,4.0,8.9,0.45,3.5,4.4,0.8,0.5,2.6,3.0,9.8,1.2,0.5,2.8,2.6,14.5
2020,31,2826,TOT,Total After Trade,Jeff Teague,"June 10, 1988",31.0,NBA,PG,59.0,17.0,1464.0,5.2,12.0,0.44,1.1,2.9,0.37,4.2,9.1,0.46,4.2,4.8,0.87,0.7,2.8,3.5,7.6,1.1,0.5,2.9,2.6,15.8
2020,18,2826,MIN,Minnesota Timberwolves,Jeff Teague,"June 10, 1988",31.0,NBA,PG,34.0,13.0,945.0,5.5,12.3,0.45,1.3,3.3,0.38,4.3,9.0,0.47,4.8,5.5,0.87,0.6,2.8,3.4,7.9,1.0,0.5,2.9,2.7,17.1
2020,1,2826,ATL,Atlanta Hawks,Jeff Teague,"June 10, 1988",31.0,NBA,PG,25.0,4.0,519.0,4.7,11.4,0.41,0.7,2.1,0.33,4.0,9.4,0.43,3.3,3.7,0.89,0.8,2.9,3.7,6.9,1.3,0.4,2.8,2.5,13.4
2021,2,2826,BOS,Boston Celtics,Jeff Teague,"June 10, 1988",32.0,NBA,PG,25.0,4.0,444.0,4.0,11.7,0.34,1.4,3.2,0.42,2.6,8.4,0.31,3.2,3.6,0.91,0.6,3.0,3.6,4.3,1.8,0.3,2.4,2.4,12.6
