Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,21,1516,SEA,Seattle Supersonics,Vinnie Johnson,"September 1, 1956",23.0,NBA,SG,38.0,,325.0,5.0,12.7,0.39,0.0,0.1,0.0,5.0,12.6,0.4,3.4,4.3,0.8,2.1,4.0,6.1,6.0,2.1,0.4,4.7,4.4,13.4
1981,21,1516,SEA,Seattle Supersonics,Vinnie Johnson,"September 1, 1956",24.0,NBA,PG,81.0,,2311.0,6.5,12.2,0.53,0.0,0.1,0.2,6.5,12.2,0.54,3.3,4.2,0.79,3.0,2.7,5.7,5.3,1.2,0.3,3.4,3.1,16.4
1982,31,1516,TOT,Total After Trade,Vinnie Johnson,"September 1, 1956",25.0,NBA,SG,74.0,15.0,1295.0,6.0,12.3,0.49,0.1,0.3,0.25,5.9,12.0,0.5,3.0,3.9,0.75,2.3,2.1,4.4,4.8,1.6,0.7,2.7,2.8,15.1
1982,21,1516,SEA,Seattle Supersonics,Vinnie Johnson,"September 1, 1956",25.0,NBA,SG,7.0,0.0,104.0,3.1,7.6,0.41,0.0,0.3,0.0,3.1,7.3,0.43,3.1,4.2,0.75,2.4,2.8,5.2,3.8,2.1,0.7,1.7,2.8,9.3
1982,9,1516,DET,Detroit Pistons,Vinnie Johnson,"September 1, 1956",25.0,NBA,SG,67.0,15.0,1191.0,6.3,12.8,0.49,0.1,0.3,0.27,6.2,12.4,0.5,3.0,3.9,0.75,2.3,2.1,4.4,4.8,1.5,0.7,2.8,2.8,15.6
1983,9,1516,DET,Detroit Pistons,Vinnie Johnson,"September 1, 1956",26.0,NBA,SG,82.0,51.0,2511.0,7.5,14.5,0.51,0.2,0.6,0.28,7.3,13.9,0.52,3.5,4.5,0.78,2.4,2.7,5.1,4.3,1.3,0.7,2.2,3.8,18.6
1984,9,1516,DET,Detroit Pistons,Vinnie Johnson,"September 1, 1956",27.0,NBA,SG,82.0,0.0,1909.0,8.0,17.0,0.47,0.1,0.4,0.21,8.0,16.6,0.48,3.9,5.2,0.75,2.5,2.0,4.5,5.1,0.8,0.4,2.5,3.7,20.0
1985,9,1516,DET,Detroit Pistons,Vinnie Johnson,"September 1, 1956",28.0,NBA,SG,82.0,16.0,2093.0,7.4,16.2,0.45,0.1,0.5,0.18,7.3,15.7,0.46,3.3,4.2,0.77,2.3,2.0,4.3,5.6,1.2,0.3,2.3,3.5,18.1
1986,9,1516,DET,Detroit Pistons,Vinnie Johnson,"September 1, 1956",29.0,NBA,SG,79.0,12.0,1978.0,8.5,18.1,0.47,0.0,0.2,0.15,8.4,17.9,0.47,3.0,3.9,0.77,2.2,1.9,4.1,4.9,1.5,0.4,1.6,3.3,20.0
1987,9,1516,DET,Detroit Pistons,Vinnie Johnson,"September 1, 1956",30.0,NBA,SG,78.0,8.0,2166.0,8.9,19.2,0.46,0.1,0.2,0.29,8.8,18.9,0.46,2.6,3.3,0.79,2.0,2.2,4.3,5.0,1.5,0.3,2.2,2.6,20.4
1988,9,1516,DET,Detroit Pistons,Vinnie Johnson,"September 1, 1956",31.0,NBA,SG,82.0,1.0,1935.0,7.9,17.8,0.44,0.1,0.4,0.21,7.8,17.4,0.45,2.7,4.0,0.68,1.7,2.6,4.3,5.0,1.1,0.3,2.8,3.1,18.6
1989,9,1516,DET,Detroit Pistons,Vinnie Johnson,"September 1, 1956",32.0,NBA,SG,82.0,21.0,2073.0,8.0,17.3,0.46,0.2,0.8,0.3,7.8,16.5,0.47,3.4,4.6,0.73,1.9,2.5,4.4,4.2,1.3,0.3,1.8,2.7,19.6
1990,9,1516,DET,Detroit Pistons,Vinnie Johnson,"September 1, 1956",33.0,NBA,SG,82.0,12.0,1972.0,6.1,14.1,0.43,0.1,0.6,0.15,6.0,13.5,0.44,2.4,3.6,0.67,2.0,2.7,4.7,4.7,1.3,0.2,2.2,2.6,14.7
1991,9,1516,DET,Detroit Pistons,Vinnie Johnson,"September 1, 1956",34.0,NBA,SG,82.0,28.0,2390.0,6.1,14.1,0.43,0.2,0.5,0.32,5.9,13.6,0.44,2.0,3.1,0.65,1.7,2.6,4.2,4.1,1.1,0.2,1.8,2.5,14.4
1992,27,1516,SAS,San Antonio Spurs,Vinnie Johnson,"September 1, 1956",35.0,NBA,SG,60.0,23.0,1350.0,5.4,13.3,0.4,0.5,1.6,0.32,4.9,11.7,0.42,1.5,2.3,0.65,1.8,3.1,4.9,3.9,1.1,0.4,2.0,2.5,12.7
