Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,23.0,SEA,NBA,SG,38.0,,325.0,5.0,12.7,0.391,0.0,0.1,0.0,5.0,12.6,0.395,3.4,4.3,0.795,2.1,4.0,6.1,6.0,2.1,0.4,4.7,4.4,13.4
1981,24.0,SEA,NBA,PG,81.0,,2311.0,6.5,12.2,0.534,0.0,0.1,0.2,6.5,12.2,0.536,3.3,4.2,0.793,3.0,2.7,5.7,5.3,1.2,0.3,3.4,3.1,16.4
1982,25.0,TOT,NBA,SG,74.0,15.0,1295.0,6.0,12.3,0.489,0.1,0.3,0.25,5.9,12.0,0.495,3.0,3.9,0.754,2.3,2.1,4.4,4.8,1.6,0.7,2.7,2.8,15.1
1982,25.0,SEA,NBA,SG,7.0,0.0,104.0,3.1,7.6,0.409,0.0,0.3,0.0,3.1,7.3,0.429,3.1,4.2,0.75,2.4,2.8,5.2,3.8,2.1,0.7,1.7,2.8,9.3
1982,25.0,DET,NBA,SG,67.0,15.0,1191.0,6.3,12.8,0.493,0.1,0.3,0.273,6.2,12.4,0.499,3.0,3.9,0.754,2.3,2.1,4.4,4.8,1.5,0.7,2.8,2.8,15.6
1983,26.0,DET,NBA,SG,82.0,51.0,2511.0,7.5,14.5,0.513,0.2,0.6,0.275,7.3,13.9,0.523,3.5,4.5,0.778,2.4,2.7,5.1,4.3,1.3,0.7,2.2,3.8,18.6
1984,27.0,DET,NBA,SG,82.0,0.0,1909.0,8.0,17.0,0.473,0.1,0.4,0.211,8.0,16.6,0.478,3.9,5.2,0.753,2.5,2.0,4.5,5.1,0.8,0.4,2.5,3.7,20.0
1985,28.0,DET,NBA,SG,82.0,16.0,2093.0,7.4,16.2,0.454,0.1,0.5,0.185,7.3,15.7,0.462,3.3,4.2,0.769,2.3,2.0,4.3,5.6,1.2,0.3,2.3,3.5,18.1
1986,29.0,DET,NBA,SG,79.0,12.0,1978.0,8.5,18.1,0.467,0.0,0.2,0.154,8.4,17.9,0.471,3.0,3.9,0.771,2.2,1.9,4.1,4.9,1.5,0.4,1.6,3.3,20.0
1987,30.0,DET,NBA,SG,78.0,8.0,2166.0,8.9,19.2,0.462,0.1,0.2,0.286,8.8,18.9,0.464,2.6,3.3,0.786,2.0,2.2,4.3,5.0,1.5,0.3,2.2,2.6,20.4
1988,31.0,DET,NBA,SG,82.0,1.0,1935.0,7.9,17.8,0.443,0.1,0.4,0.208,7.8,17.4,0.449,2.7,4.0,0.677,1.7,2.6,4.3,5.0,1.1,0.3,2.8,3.1,18.6
1989,32.0,DET,NBA,SG,82.0,21.0,2073.0,8.0,17.3,0.464,0.2,0.8,0.295,7.8,16.5,0.472,3.4,4.6,0.734,1.9,2.5,4.4,4.2,1.3,0.3,1.8,2.7,19.6
1990,33.0,DET,NBA,SG,82.0,12.0,1972.0,6.1,14.1,0.431,0.1,0.6,0.147,6.0,13.5,0.444,2.4,3.6,0.668,2.0,2.7,4.7,4.7,1.3,0.2,2.2,2.6,14.7
1991,34.0,DET,NBA,SG,82.0,28.0,2390.0,6.1,14.1,0.434,0.2,0.5,0.324,5.9,13.6,0.438,2.0,3.1,0.646,1.7,2.6,4.2,4.1,1.1,0.2,1.8,2.5,14.4
1992,35.0,SAS,NBA,SG,60.0,23.0,1350.0,5.4,13.3,0.405,0.5,1.6,0.317,4.9,11.7,0.417,1.5,2.3,0.647,1.8,3.1,4.9,3.9,1.1,0.4,2.0,2.5,12.7
