Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1631,Maxi Kleber,"January 29, 1992",6,6,203,3.0,9.0,0.33,1.2,6.0,0.2,1.9,3.0,0.63,2.1,2.8,0.75,2.3,6.7,9.0,2.1,0.5,1.6,0.9,4.6,9.3,104.0,123.0
