Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1999,15,240,VAN,Vancouver Grizzlies,20.0,NBA,PG,50.0,1758.0,14.8,0.49,0.12,0.28,2.0,7.2,4.6,35.1,2.4,0.2,17.7,21.5,1.1,0.2,1.3,0.04,-0.2,-1.6,-1.8,0.1
2001,15,240,VAN,Vancouver Grizzlies,22.0,NBA,PG,82.0,3190.0,16.8,0.52,0.25,0.16,1.7,9.2,5.5,38.3,1.8,0.3,16.7,21.3,4.0,1.4,5.3,0.08,2.0,-1.2,0.7,2.2
2002,26,240,SAC,Sacramento Kings,23.0,NBA,PG,80.0,2659.0,14.9,0.51,0.14,0.2,1.5,7.3,4.5,23.0,1.6,0.4,11.1,19.7,3.7,2.6,6.3,0.11,0.3,0.0,0.4,1.6
2003,26,240,SAC,Sacramento Kings,24.0,NBA,PG,55.0,1835.0,17.6,0.56,0.2,0.27,2.1,6.3,4.3,24.3,2.0,0.3,14.0,21.9,3.5,2.0,5.6,0.15,1.8,-0.1,1.8,1.8
2004,26,240,SAC,Sacramento Kings,25.0,NBA,PG,82.0,2980.0,19.3,0.56,0.32,0.32,2.6,7.8,5.3,24.5,1.9,0.4,11.6,22.9,8.0,1.3,9.3,0.15,3.4,-1.0,2.4,3.3
2005,26,240,SAC,Sacramento Kings,26.0,NBA,PG,80.0,3084.0,19.2,0.54,0.29,0.33,2.8,9.2,6.0,28.1,2.1,0.7,12.3,23.8,6.6,1.9,8.5,0.13,3.1,-0.5,2.6,3.6
2006,26,240,SAC,Sacramento Kings,27.0,NBA,PG,82.0,3167.0,17.9,0.55,0.36,0.29,1.1,7.7,4.4,25.2,1.4,0.2,11.3,25.4,6.0,2.4,8.4,0.13,2.7,-1.2,1.5,2.8
2007,26,240,SAC,Sacramento Kings,28.0,NBA,PG,82.0,2784.0,16.0,0.53,0.41,0.3,1.6,9.6,5.5,24.3,1.6,0.2,13.0,24.5,2.9,1.5,4.4,0.08,1.8,-1.4,0.4,1.7
2008,31,240,TOT,Total After Trade,29.0,NBA,PG,48.0,1573.0,14.5,0.52,0.41,0.17,1.2,10.6,6.0,30.9,1.8,0.2,15.5,22.0,1.1,0.9,2.1,0.06,0.4,-1.6,-1.3,0.3
2008,26,240,SAC,Sacramento Kings,29.0,NBA,PG,15.0,473.0,13.5,0.49,0.32,0.16,2.8,11.0,7.0,26.3,2.0,0.3,15.6,23.0,0.0,0.3,0.3,0.04,-0.2,-1.0,-1.2,0.1
2008,1,240,ATL,Atlanta Hawks,29.0,NBA,PG,33.0,1100.0,14.9,0.53,0.46,0.17,0.5,10.4,5.5,32.9,1.7,0.1,15.5,21.5,1.1,0.6,1.7,0.08,0.7,-1.9,-1.3,0.2
2009,1,240,ATL,Atlanta Hawks,30.0,NBA,PG,79.0,2740.0,16.3,0.54,0.43,0.17,1.6,10.3,6.0,24.2,1.9,0.3,10.6,20.6,4.4,2.5,6.9,0.12,2.0,0.0,2.0,2.8
2010,1,240,ATL,Atlanta Hawks,31.0,NBA,PG,80.0,2195.0,12.7,0.54,0.5,0.12,1.1,8.8,4.9,20.8,1.6,0.1,11.7,16.1,3.0,1.7,4.8,0.1,0.1,-0.2,-0.2,1.0
2011,31,240,TOT,Total After Trade,32.0,NBA,PG,80.0,2285.0,10.9,0.57,0.6,0.11,0.9,9.2,5.1,17.9,1.2,0.3,14.3,14.6,2.2,1.8,4.0,0.08,-0.6,-0.4,-0.9,0.6
2011,1,240,ATL,Atlanta Hawks,32.0,NBA,PG,56.0,1674.0,11.7,0.57,0.58,0.1,1.1,9.1,5.1,18.9,1.2,0.3,12.8,15.0,1.9,1.2,3.1,0.09,-0.3,-0.3,-0.6,0.6
2011,30,240,WAS,Washington Wizards,32.0,NBA,PG,2.0,29.0,1.1,0.11,0.44,0.0,0.0,12.2,5.9,37.8,1.8,0.0,10.0,15.2,-0.1,0.0,-0.1,-0.16,-8.4,-0.7,-9.1,-0.1
2011,16,240,MIA,Miami Heat,32.0,NBA,PG,22.0,582.0,9.0,0.6,0.7,0.13,0.4,9.1,5.0,14.1,1.0,0.4,19.4,13.3,0.4,0.6,1.0,0.08,-1.0,-0.5,-1.5,0.1
2012,20,240,NYK,New York Knicks,33.0,NBA,PG,39.0,557.0,7.8,0.4,0.68,0.06,1.0,11.3,6.1,21.2,1.9,0.4,13.6,11.9,0.0,0.7,0.7,0.06,-2.9,1.0,-1.9,0.0
