Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1301,Nate Hinton,1999-06-08,7,0,28,5,16,0.31,1,6,0.17,4,10,0.4,0.34,1,2,0.5,0,1,1,2,2,1,3,1,12,0
