Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2009,18,1779,MIN,Minnesota Timberwolves,Kevin Love,"September 7, 1988",20.0,NBA,C,81.0,2048.0,18.3,0.54,0.03,0.49,15.1,27.3,21.0,6.8,0.9,1.9,12.4,21.0,3.4,1.9,5.3,0.12,0.4,-1.6,-1.1,0.4
2010,18,1779,MIN,Minnesota Timberwolves,Kevin Love,"September 7, 1988",21.0,NBA,PF,60.0,1714.0,20.7,0.55,0.16,0.43,14.5,28.6,21.5,12.9,1.3,1.0,13.2,22.4,3.4,1.5,4.9,0.14,2.7,-1.2,1.5,1.5
2011,18,1779,MIN,Minnesota Timberwolves,Kevin Love,"September 7, 1988",22.0,NBA,PF,73.0,2611.0,24.3,0.59,0.21,0.49,13.7,34.2,23.6,11.8,0.9,0.8,11.1,22.9,8.9,2.5,11.4,0.21,5.7,-1.3,4.4,4.2
2012,18,1779,MIN,Minnesota Timberwolves,Kevin Love,"September 7, 1988",23.0,NBA,PF,55.0,2145.0,25.4,0.57,0.27,0.43,11.6,26.4,19.0,10.0,1.1,0.9,9.2,28.8,7.6,2.3,10.0,0.22,6.1,-0.9,5.2,3.9
2013,18,1779,MIN,Minnesota Timberwolves,Kevin Love,"September 7, 1988",24.0,NBA,PF,18.0,618.0,17.9,0.46,0.31,0.48,11.5,35.9,23.3,11.8,1.1,1.1,9.8,28.9,0.1,0.9,1.1,0.08,1.4,-1.0,0.4,0.4
2014,18,1779,MIN,Minnesota Timberwolves,Kevin Love,"September 7, 1988",25.0,NBA,PF,77.0,2797.0,26.9,0.59,0.36,0.44,8.5,29.5,18.7,21.4,1.0,1.0,10.3,28.8,10.6,3.7,14.3,0.24,8.3,0.6,8.9,7.7
2015,6,1779,CLE,Cleveland Cavaliers,Kevin Love,"September 7, 1988",26.0,NBA,PF,75.0,2532.0,18.8,0.56,0.41,0.34,6.5,26.3,16.6,10.7,1.0,1.2,10.0,21.7,5.8,2.9,8.7,0.16,3.2,-0.4,2.7,3.0
2016,6,1779,CLE,Cleveland Cavaliers,Kevin Love,"September 7, 1988",27.0,NBA,PF,77.0,2424.0,19.0,0.55,0.45,0.32,7.0,28.4,17.8,12.2,1.2,1.4,11.3,23.4,4.7,3.8,8.5,0.17,3.0,0.3,3.3,3.3
2017,6,1779,CLE,Cleveland Cavaliers,Kevin Love,"September 7, 1988",28.0,NBA,PF,60.0,1885.0,21.1,0.57,0.45,0.34,8.9,29.3,19.5,9.8,1.4,0.9,10.9,26.4,4.0,2.4,6.4,0.16,3.3,-1.2,2.1,1.9
2018,6,1779,CLE,Cleveland Cavaliers,Kevin Love,"September 7, 1988",29.0,NBA,C,59.0,1651.0,22.4,0.61,0.45,0.36,7.0,29.8,18.6,9.8,1.3,1.2,9.6,25.1,4.7,1.6,6.4,0.18,4.5,-1.3,3.3,2.2
2019,6,1779,CLE,Cleveland Cavaliers,Kevin Love,"September 7, 1988",30.0,NBA,PF,22.0,598.0,19.5,0.56,0.52,0.4,5.9,40.0,22.2,12.8,0.5,0.7,11.2,27.4,1.0,0.4,1.3,0.11,3.3,-1.6,1.6,0.6
2020,6,1779,CLE,Cleveland Cavaliers,Kevin Love,"September 7, 1988",31.0,NBA,PF,56.0,1780.0,17.9,0.6,0.54,0.3,3.3,31.1,17.1,15.4,0.9,0.9,14.5,23.1,2.5,1.3,3.8,0.1,2.6,-0.5,2.0,1.8
2021,6,1779,CLE,Cleveland Cavaliers,Kevin Love,"September 7, 1988",32.0,NBA,PF,2.0,46.0,11.4,0.47,0.5,0.28,4.7,24.7,14.4,16.1,1.1,0.0,12.9,21.8,0.0,0.0,0.0,0.02,-1.2,-0.8,-2.1,0.0
