Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2001,18,2798,MIN,Minnesota Timberwolves,Wally Szczerbiak,"March 5, 1977",23.0,NBA,SF,82.0,2856.0,15.8,0.57,0.08,0.23,5.3,12.7,8.9,14.5,1.1,0.8,12.0,18.2,5.7,1.7,7.4,0.12,1.2,-0.8,0.4,1.7
2002,18,2798,MIN,Minnesota Timberwolves,Wally Szczerbiak,"March 5, 1977",24.0,NBA,SF,82.0,3117.0,17.1,0.58,0.16,0.23,4.5,9.9,7.2,13.6,1.1,0.5,12.1,21.8,7.0,1.7,8.7,0.13,2.3,-0.9,1.4,2.7
2003,18,2798,MIN,Minnesota Timberwolves,Wally Szczerbiak,"March 5, 1977",25.0,NBA,SF,52.0,1836.0,17.3,0.57,0.2,0.24,3.4,11.3,7.4,12.2,1.3,0.9,9.8,22.0,3.8,1.3,5.2,0.14,1.8,-0.9,0.9,1.3
2004,18,2798,MIN,Minnesota Timberwolves,Wally Szczerbiak,"March 5, 1977",26.0,NBA,SF,28.0,622.0,15.3,0.54,0.2,0.27,4.7,11.2,8.1,8.9,1.0,0.1,9.6,22.1,1.0,0.6,1.6,0.13,1.2,-0.6,0.6,0.4
2005,18,2798,MIN,Minnesota Timberwolves,Wally Szczerbiak,"March 5, 1977",27.0,NBA,SF,81.0,2558.0,17.1,0.6,0.18,0.33,3.8,9.5,6.8,12.7,0.8,0.5,11.1,21.5,5.9,1.3,7.3,0.14,1.8,-1.1,0.7,1.8
2006,31,2798,TOT,Total After Trade,Wally Szczerbiak,"March 5, 1977",28.0,NBA,SF,72.0,2729.0,17.7,0.6,0.25,0.31,3.5,10.2,6.9,14.1,0.8,0.5,10.6,22.1,6.3,1.7,8.0,0.14,2.8,-1.2,1.6,2.5
2006,18,2798,MIN,Minnesota Timberwolves,Wally Szczerbiak,"March 5, 1977",28.0,NBA,SF,40.0,1555.0,18.1,0.6,0.24,0.31,2.9,11.6,7.3,13.4,0.7,0.7,11.4,23.1,3.3,1.2,4.6,0.14,2.8,-0.9,1.9,1.5
2006,2,2798,BOS,Boston Celtics,Wally Szczerbiak,"March 5, 1977",28.0,NBA,SF,32.0,1174.0,17.2,0.59,0.26,0.3,4.4,8.3,6.4,15.1,0.8,0.3,9.5,20.7,2.9,0.5,3.4,0.14,2.9,-1.7,1.2,0.9
2007,2,2798,BOS,Boston Celtics,Wally Szczerbiak,"March 5, 1977",29.0,NBA,SF,32.0,900.0,14.8,0.54,0.27,0.32,2.1,11.2,6.5,11.3,1.0,0.3,10.9,25.0,1.0,0.5,1.6,0.08,0.5,-1.9,-1.5,0.1
2008,31,2798,TOT,Total After Trade,Wally Szczerbiak,"March 5, 1977",30.0,NBA,SF,75.0,1736.0,13.9,0.54,0.3,0.24,2.2,11.8,6.9,10.1,0.7,0.5,8.7,22.1,2.0,0.9,2.9,0.08,0.7,-1.1,-0.5,0.7
2008,21,2798,SEA,Seattle Supersonics,Wally Szczerbiak,"March 5, 1977",30.0,NBA,SF,50.0,1180.0,15.7,0.57,0.32,0.26,1.5,11.1,6.3,9.9,0.6,0.3,8.9,23.0,1.9,0.4,2.3,0.1,1.9,-1.2,0.7,0.8
2008,6,2798,CLE,Cleveland Cavaliers,Wally Szczerbiak,"March 5, 1977",30.0,NBA,SF,25.0,556.0,10.3,0.45,0.25,0.2,3.6,13.3,8.3,10.4,0.9,1.0,8.1,20.2,0.0,0.5,0.5,0.04,-1.9,-1.0,-2.9,-0.1
2009,6,2798,CLE,Cleveland Cavaliers,Wally Szczerbiak,"March 5, 1977",31.0,NBA,SF,74.0,1527.0,12.1,0.58,0.42,0.27,3.5,14.2,9.0,8.3,1.0,0.5,11.0,15.4,2.3,2.2,4.5,0.14,-0.2,0.3,0.1,0.8
