PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Lamar Odom,24,80,3003,18.5,0.516,0.182,0.406,6.1,24.2,15.1,20.6,1.5,1.9,15.1,24.5,,3.6,4.8,8.4,0.134,,1.7,1.2,2.9,3.8
Eddie Jones,32,81,2998,16.7,0.5379999999999999,0.414,0.28800000000000003,1.5,10.6,6.0,16.1,1.7,0.9,9.0,22.5,,6.2,3.0,9.1,0.146,,2.2,0.2,2.5,3.4
Rafer Alston,27,82,2581,13.7,0.509,0.568,0.175,1.2,9.1,5.1,24.9,2.4,0.6,13.5,17.3,,3.1,2.8,5.9,0.11,,0.2,0.7,0.9,1.9
Brian Grant,31,76,2303,12.1,0.502,0.002,0.179,8.7,17.9,13.3,5.3,1.2,1.2,11.0,15.2,,2.1,2.8,4.9,0.10099999999999999,,-1.8,-0.2,-2.0,0.0
Dwyane Wade,22,61,2126,17.6,0.53,0.066,0.391,4.6,9.0,6.8,25.1,2.2,1.3,17.3,25.0,,2.2,2.3,4.6,0.10300000000000001,,1.4,0.1,1.4,1.9
Caron Butler,23,68,2030,10.7,0.44,0.067,0.27899999999999997,5.2,13.6,9.4,10.8,2.0,0.5,11.4,18.5,,-0.2,2.4,2.1,0.05,,-2.9,0.1,-2.9,-0.4
Udonis Haslem,23,75,1795,13.7,0.521,0.006999999999999999,0.409,12.1,18.7,15.4,4.9,1.0,1.1,12.3,15.8,,2.7,2.1,4.8,0.128,,-1.1,-0.9,-2.0,0.0
Rasual Butler,24,45,675,14.0,0.586,0.43200000000000005,0.084,0.7,10.0,5.3,6.6,0.8,1.5,9.7,20.0,,1.0,0.5,1.6,0.113,,0.8,-0.7,0.1,0.4
Malik Allen,25,45,616,10.5,0.449,0.0,0.16699999999999998,7.9,14.7,11.3,4.7,1.1,3.6,11.3,18.3,,-0.1,0.8,0.7,0.051,,-3.7,-0.1,-3.8,-0.3
Loren Woods,25,38,506,12.3,0.503,0.0,0.573,14.8,16.1,15.4,3.3,1.2,3.0,17.8,13.6,,0.4,0.6,1.1,0.1,,-1.6,-0.6,-2.2,0.0
Samaki Walker,27,33,418,10.4,0.444,0.02,0.444,11.6,19.7,15.6,2.4,1.2,2.1,11.2,15.0,,0.1,0.6,0.7,0.08,,-3.0,-0.5,-3.5,-0.2
John Wallace,29,37,368,11.6,0.486,0.09,0.276,3.8,15.1,9.3,7.2,0.7,1.7,12.9,23.9,,-0.1,0.4,0.3,0.039,,-1.8,-0.8,-2.6,-0.1
Bimbo Coles,35,22,170,1.8,0.382,0.0,0.17600000000000002,1.4,5.5,3.4,14.2,1.0,0.0,19.7,12.6,,-0.2,0.1,-0.1,-0.036000000000000004,,-7.8,-0.7,-8.5,-0.3
Wang Zhizhi,26,14,105,10.1,0.451,0.311,0.133,4.4,11.2,7.8,3.6,1.6,3.0,11.2,24.0,,-0.1,0.1,0.0,0.013000000000000001,,-4.0,-1.0,-5.1,-0.1
Tyrone Hill,35,5,38,8.2,0.6659999999999999,0.0,0.8,15.2,9.3,12.3,0.0,0.0,2.1,22.8,10.8,,0.1,0.0,0.1,0.12300000000000001,,-4.4,-0.8,-5.2,0.0
Kirk Penney,23,2,18,-7.2,0.25,0.5,0.0,0.0,6.6,3.2,8.7,3.0,0.0,33.3,23.5,,-0.1,0.0,-0.1,-0.326,,-11.8,-3.2,-15.0,-0.1
Jerome Beasley,23,2,5,5.9,0.33299999999999996,0.0,0.0,0.0,23.6,11.7,0.0,0.0,0.0,0.0,28.2,,0.0,0.0,0.0,-0.11699999999999999,,-1.8,-3.4,-5.2,0.0
