PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Vince Carter,27,73,2785,20.0,0.501,0.16699999999999998,0.28600000000000003,3.9,10.6,7.2,28.0,1.7,1.7,12.0,32.5,,2.6,3.4,6.0,0.10300000000000001,,3.5,0.2,3.6,3.9
Donyell Marshall,30,66,2580,19.7,0.5579999999999999,0.337,0.183,8.1,23.6,15.8,7.2,1.7,2.9,9.0,19.7,,4.8,4.9,9.8,0.18100000000000002,,2.5,0.8,3.3,3.4
Chris Bosh,19,75,2510,15.1,0.513,0.02,0.40399999999999997,8.7,16.9,12.8,5.8,1.3,3.1,11.3,18.3,,2.5,3.8,6.2,0.11900000000000001,,-1.2,0.5,-0.8,0.8
Morris Peterson,26,82,2148,12.1,0.539,0.579,0.16,1.9,12.2,7.0,9.5,2.3,0.5,9.9,15.7,,2.1,2.8,4.9,0.11,,-1.3,1.4,0.1,1.1
Jalen Rose,31,50,1968,12.8,0.48700000000000004,0.19699999999999998,0.239,1.6,10.3,5.9,27.3,1.1,0.7,17.1,24.7,,-0.6,1.8,1.3,0.031,,-1.3,-1.1,-2.4,-0.2
Alvin Williams,29,56,1730,11.4,0.46299999999999997,0.179,0.171,1.2,8.8,5.0,23.6,1.8,0.4,12.8,17.1,,0.3,1.8,2.1,0.057999999999999996,,-2.4,0.6,-1.9,0.0
Michael Curry,35,70,1229,3.6,0.46,0.077,0.29600000000000004,2.0,6.1,4.1,7.2,1.0,0.3,17.8,10.6,,-0.6,0.9,0.3,0.013000000000000001,,-6.6,0.4,-6.2,-1.3
Milt Palacio,25,59,1211,7.4,0.392,0.087,0.228,1.4,8.3,4.8,26.3,1.9,0.7,21.0,16.6,,-1.8,1.3,-0.5,-0.02,,-4.9,0.1,-4.9,-0.9
Antonio Davis,35,15,538,10.6,0.456,0.0,0.408,10.4,20.2,15.3,4.5,0.8,1.1,12.9,14.7,,0.1,0.7,0.9,0.078,,-3.1,-0.6,-3.7,-0.2
Lamond Murray,30,33,518,8.9,0.428,0.27899999999999997,0.163,3.1,17.0,10.0,10.4,1.6,1.0,14.2,25.1,,-1.1,0.7,-0.3,-0.031,,-3.6,-0.2,-3.8,-0.2
Lonny Baxter,25,36,487,12.6,0.491,0.008,0.43799999999999994,9.9,18.8,14.3,3.8,1.6,2.7,12.6,17.4,,0.2,0.8,1.0,0.095,,-3.5,0.3,-3.1,-0.1
Rick Brunson,25,35,417,12.3,0.506,0.012,0.452,11.3,20.0,15.6,3.4,2.3,2.1,19.9,14.6,,0.0,0.8,0.8,0.09,,-3.4,0.8,-2.6,-0.1
Jerome Williams,30,15,407,12.4,0.552,0.018000000000000002,0.509,9.8,26.4,18.1,4.5,2.6,0.5,24.8,11.1,,0.2,0.8,1.0,0.11699999999999999,,-2.5,1.8,-0.8,0.1
Corie Blount,35,16,294,6.9,0.39299999999999996,0.0,0.064,8.6,18.5,13.5,5.6,2.1,1.2,14.2,9.3,,-0.1,0.5,0.4,0.069,,-5.0,1.3,-3.8,-0.1
Roger Mason,23,23,285,9.7,0.48100000000000004,0.379,0.253,0.4,11.0,5.7,14.5,1.9,1.5,15.7,19.5,,-0.1,0.4,0.2,0.039,,-3.0,0.9,-2.1,0.0
Rod Strickland,37,15,282,11.8,0.379,0.036000000000000004,0.262,4.1,11.1,7.5,37.0,1.6,1.0,16.1,19.2,,-0.2,0.3,0.1,0.019,,-2.5,-0.8,-3.2,-0.1
Robert Archibald,23,30,246,5.6,0.34600000000000003,0.0,0.9,9.8,13.6,11.7,7.7,2.9,0.9,17.7,10.0,,-0.2,0.4,0.2,0.049,,-6.7,2.3,-4.4,-0.1
Dion Glover,25,14,178,9.9,0.45,0.215,0.215,2.6,16.3,9.4,16.1,3.1,0.8,21.1,24.6,,-0.4,0.3,-0.1,-0.027999999999999997,,-5.7,0.6,-5.1,-0.1
Jannero Pargo,24,5,71,5.6,0.31,0.172,0.0,0.0,6.5,3.2,31.5,3.1,1.0,14.7,23.2,,-0.3,0.1,-0.2,-0.11199999999999999,,-6.7,0.2,-6.4,-0.1
Mengke Bateer,28,7,40,7.2,0.5710000000000001,0.0,0.0,14.3,8.7,11.5,4.4,1.4,0.0,22.2,10.9,,0.0,0.0,0.1,0.09,,-5.6,0.3,-5.3,0.0
Michael Bradley,24,5,38,1.3,0.387,0.0,0.667,3.0,30.5,16.7,4.1,1.5,0.0,43.6,8.8,,-0.1,0.1,0.0,-0.02,,-9.3,0.7,-8.6,-0.1
Rick Brunson,31,3,10,18.3,0.5,0.0,0.0,0.0,0.0,0.0,43.1,0.0,0.0,0.0,19.4,,0.0,0.0,0.0,0.14800000000000002,,5.5,0.8,6.3,0.0
Chris Jefferies,23,2,8,33.3,0.621,0.5,0.16699999999999998,0.0,14.5,7.2,43.2,0.0,0.0,13.4,45.1,,0.0,0.0,0.0,0.16,,18.7,2.7,21.4,0.0
