PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Juwan Howard,30,81,2877,15.6,0.513,0.001,0.336,6.6,16.1,11.2,10.0,1.0,0.6,11.7,23.9,,3.6,0.0,3.6,0.059000000000000004,,-0.3,-2.5,-2.9,-0.6
Tracy McGrady,24,67,2675,25.3,0.526,0.32799999999999996,0.319,3.9,13.3,8.5,28.3,1.8,1.1,9.1,33.2,,8.1,0.4,8.4,0.151,,7.6,-1.2,6.4,5.7
Tyronn Lue,26,76,2332,12.6,0.518,0.293,0.183,1.2,8.0,4.5,22.7,1.4,0.2,13.8,17.4,,2.7,-0.6,2.1,0.042,,-0.5,-2.0,-2.5,-0.3
Drew Gooden,22,79,2134,15.6,0.484,0.051,0.316,8.3,19.3,13.7,7.5,1.5,2.4,11.8,22.7,,1.0,0.9,1.9,0.043,,-0.8,-1.7,-2.5,-0.2
Keith Bogans,23,73,1787,11.0,0.499,0.41200000000000003,0.22699999999999998,6.6,13.7,10.1,8.7,1.4,0.4,13.1,14.5,,1.3,0.0,1.3,0.034,,-0.5,-2.0,-2.4,-0.2
Gordan Giriček,26,48,1435,11.9,0.528,0.265,0.19,2.9,10.3,6.5,9.3,1.5,0.5,12.0,16.6,,1.4,-0.2,1.2,0.04,,-0.7,-1.6,-2.3,-0.1
Andrew DeClercq,30,71,1211,10.6,0.526,0.0,0.27699999999999997,12.0,17.8,14.8,5.5,2.1,1.9,19.8,10.2,,1.1,0.6,1.7,0.069,,-3.2,-0.4,-3.6,-0.5
DeShawn Stevenson,22,26,933,10.5,0.46,0.14400000000000002,0.249,4.3,10.4,7.3,11.6,1.4,0.1,11.2,17.3,,0.2,-0.2,0.0,0.002,,-2.0,-2.0,-3.9,-0.5
Rod Strickland,37,46,915,15.8,0.514,0.12300000000000001,0.28300000000000003,2.9,11.9,7.3,33.8,1.6,0.6,18.1,18.3,,1.2,0.0,1.2,0.062,,0.5,-2.0,-1.5,0.1
Steven Hunter,22,59,789,11.2,0.504,0.0,0.445,7.6,17.0,12.2,2.4,0.3,6.7,13.5,12.3,,0.3,0.3,0.6,0.034,,-3.1,0.0,-3.0,-0.2
Zaza Pachulia,19,59,664,10.8,0.452,0.0,0.514,11.5,18.3,14.9,3.1,1.7,1.3,13.7,16.9,,0.1,0.2,0.3,0.023,,-3.3,-2.5,-5.8,-0.6
Shammond Williams,28,37,525,14.0,0.536,0.49,0.298,1.9,7.5,4.6,19.7,2.3,0.1,13.2,16.9,,0.9,0.0,0.9,0.078,,0.0,-0.9,-0.8,0.2
Reece Gaines,23,38,364,6.1,0.35600000000000004,0.11599999999999999,0.29100000000000004,2.4,9.9,6.1,16.6,1.6,0.4,15.7,14.3,,-0.4,0.0,-0.5,-0.065,,-4.5,-1.6,-6.1,-0.4
Donnell Harvey,23,24,345,9.5,0.462,0.034,0.43799999999999994,9.3,14.4,11.8,3.7,1.5,2.3,17.2,16.8,,-0.1,0.1,0.0,-0.005,,-3.5,-1.2,-4.7,-0.2
Britton Johnsen,24,20,290,2.6,0.318,0.203,0.271,5.7,12.0,8.8,6.1,1.3,0.2,17.5,12.5,,-0.5,0.0,-0.6,-0.096,,-6.1,-1.7,-7.8,-0.4
Sean Rooks,34,20,270,9.0,0.457,0.018000000000000002,0.386,5.8,14.2,9.9,10.1,1.0,1.3,9.5,12.3,,0.2,0.0,0.2,0.044000000000000004,,-3.7,-0.8,-4.5,-0.2
Desmond Penigar,22,10,89,12.9,0.5379999999999999,0.0,0.14300000000000002,7.5,23.4,15.3,5.9,1.2,1.6,16.8,18.2,,0.0,0.0,0.1,0.049,,-3.7,-1.2,-4.8,-0.1
Derrick Dial,28,9,86,11.6,0.41200000000000003,0.321,0.28600000000000003,6.5,10.8,8.6,3.7,3.7,0.0,3.1,17.1,,0.0,0.0,0.1,0.035,,-1.9,0.5,-1.5,0.0
Lee Nailon,28,8,83,13.5,0.46799999999999997,0.0,0.33299999999999996,10.7,8.4,9.6,8.0,0.6,0.0,0.0,16.9,,0.2,0.0,0.2,0.08800000000000001,,-0.7,-4.0,-4.7,-0.1
Pat Garrity,27,2,22,0.5,0.33299999999999996,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,6.2,,0.0,0.0,0.0,-0.06,,-5.1,-3.1,-8.2,0.0
Robert Archibald,23,1,4,20.6,0.34700000000000003,0.0,1.0,0.0,29.0,14.2,0.0,13.2,0.0,0.0,32.6,,0.0,0.0,0.0,-0.08,,0.1,5.5,5.6,0.0
