PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Carmelo Anthony,19,82,2995,17.6,0.509,0.146,0.358,6.8,12.1,9.4,13.8,1.7,1.0,12.7,28.5,,3.7,2.4,6.1,0.098,,1.6,-1.6,0.0,1.5
Andre Miller,27,82,2838,18.8,0.541,0.069,0.43700000000000006,5.0,9.7,7.3,29.1,2.6,0.6,16.1,20.7,,6.1,2.6,8.8,0.14800000000000002,,2.1,0.4,2.5,3.3
Andre Miller,21,77,2504,14.8,0.578,0.003,0.5589999999999999,6.8,16.0,11.3,10.7,2.4,1.2,18.9,17.0,,3.1,3.0,6.1,0.11699999999999999,,-0.9,0.7,-0.3,1.1
Voshon Lenard,30,73,2233,13.5,0.512,0.31,0.195,2.3,7.9,5.1,11.6,1.4,0.4,9.1,21.9,,2.8,1.2,4.0,0.086,,0.0,-1.4,-1.4,0.3
Marcus Camby,29,72,2162,17.8,0.511,0.004,0.248,10.9,27.4,19.0,9.6,2.0,6.1,13.9,14.3,,2.6,4.3,6.9,0.154,,-0.1,2.6,2.6,2.5
Earl Boykins,27,82,1849,16.2,0.501,0.223,0.21100000000000002,2.5,6.3,4.4,27.3,1.4,0.1,10.7,22.2,,3.3,0.8,4.1,0.105,,2.0,-1.5,0.4,1.1
Jon Barry,34,57,1101,14.6,0.535,0.465,0.239,2.5,10.2,6.3,20.6,2.7,0.5,13.9,15.2,,1.7,1.1,2.8,0.122,,0.8,1.2,2.0,1.1
Chris Andersen,25,71,1029,14.4,0.486,0.005,0.527,9.6,23.3,16.3,5.1,1.7,7.8,16.1,12.7,,0.5,1.9,2.4,0.111,,-2.0,2.8,0.7,0.7
Rodney White,23,72,985,16.4,0.527,0.18600000000000003,0.222,5.0,14.1,9.5,11.3,1.7,1.4,13.2,26.4,,0.8,0.9,1.8,0.087,,0.6,-0.9,-0.3,0.4
Francisco Elson,27,62,875,11.2,0.498,0.005,0.226,8.3,18.1,13.1,5.6,2.1,3.1,13.8,12.7,,0.6,1.2,1.8,0.09699999999999999,,-3.2,1.4,-1.9,0.0
Ryan Bowen,28,52,392,9.9,0.395,0.0,0.226,11.1,14.0,12.5,6.4,2.4,2.9,9.3,7.2,,0.3,0.5,0.8,0.09699999999999999,,-2.0,1.8,-0.3,0.2
Michael Doleac,26,26,344,9.1,0.452,0.0,0.165,9.1,16.0,12.5,6.3,0.9,1.2,9.6,14.7,,0.2,0.3,0.5,0.069,,-3.5,-0.8,-4.3,-0.2
Nikoloz Tskitishvili,20,39,307,7.1,0.39299999999999996,0.09,0.23800000000000002,8.7,14.6,11.6,5.2,1.0,1.8,11.2,21.7,,-0.3,0.3,-0.1,-0.012,,-5.2,-1.4,-6.6,-0.4
Jeff Trepagnier,24,11,96,2.3,0.308,0.105,0.158,7.0,10.7,8.8,6.4,1.6,0.0,12.9,21.3,,-0.3,0.1,-0.2,-0.122,,-6.3,-3.6,-9.9,-0.2
Mark Pope,31,4,20,-9.0,0.41,0.0,0.5,0.0,17.2,8.5,0.0,2.6,0.0,55.1,11.9,,-0.1,0.0,-0.1,-0.172,,-16.9,1.5,-15.4,-0.1
