PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Kurt Thomas,31,80,2548,14.1,0.503,0.004,0.153,6.7,23.1,15.0,10.2,1.2,2.4,13.0,18.5,,1.7,3.3,5.0,0.094,,-1.3,0.6,-0.8,0.8
Shandon Anderson,30,80,1974,10.1,0.5,0.22699999999999998,0.285,3.1,9.7,6.5,10.2,1.8,0.7,15.7,17.7,,0.2,1.5,1.7,0.042,,-2.4,0.1,-2.4,-0.2
Stephon Marbury,26,47,1839,20.9,0.523,0.2,0.322,2.5,6.6,4.6,44.0,1.9,0.2,14.6,26.3,,4.5,1.0,5.5,0.14400000000000002,,4.6,-1.1,3.4,2.5
Allan Houston,32,50,1799,14.8,0.539,0.259,0.22,1.3,6.4,3.9,10.3,1.1,0.1,10.6,24.7,,2.5,0.6,3.1,0.083,,1.1,-1.6,-0.5,0.7
Keith Van Horn,28,47,1574,17.2,0.5489999999999999,0.263,0.325,7.3,17.7,12.6,9.6,1.8,0.9,14.5,24.2,,2.2,1.7,3.9,0.11900000000000001,,1.2,-0.3,0.9,1.2
Dikembe Mutombo,37,65,1494,14.3,0.523,0.0,0.40299999999999997,11.4,22.2,16.9,2.7,0.6,6.2,13.5,12.5,,1.6,2.1,3.8,0.122,,-0.9,1.0,0.1,0.8
Anfernee Hardaway,32,42,1219,10.8,0.451,0.10800000000000001,0.218,4.0,13.7,9.0,10.9,1.8,0.7,12.7,19.5,,-0.4,1.1,0.7,0.028999999999999998,,-2.2,-0.3,-2.5,-0.1
Othella Harrington,30,56,872,9.0,0.546,0.0,0.386,7.8,15.5,11.7,5.5,0.7,1.2,21.6,16.0,,0.2,0.7,0.8,0.046,,-4.0,-0.6,-4.6,-0.6
Charlie Ward,33,35,827,17.5,0.5660000000000001,0.531,0.081,1.4,11.8,6.7,35.1,3.0,0.7,20.4,19.0,,1.4,1.0,2.3,0.134,,2.7,1.4,4.1,1.3
Tim Thomas,26,24,746,16.7,0.547,0.21100000000000002,0.317,4.1,13.6,8.9,8.4,1.7,0.5,11.1,24.2,,1.2,0.6,1.8,0.11800000000000001,,1.4,-0.9,0.5,0.4
Howard Eisley,31,33,730,13.5,0.505,0.42100000000000004,0.17800000000000002,1.1,9.2,5.2,34.7,2.2,0.3,18.7,17.0,,0.9,0.6,1.5,0.096,,-0.3,0.3,0.1,0.4
Frank Williams,23,56,714,10.7,0.478,0.28800000000000003,0.231,1.3,7.2,4.3,27.7,1.9,0.6,21.6,19.0,,-0.1,0.5,0.3,0.023,,-2.0,-0.9,-2.9,-0.2
Michael Doleac,26,46,685,14.0,0.48,0.0,0.16,10.3,21.4,15.9,7.6,1.3,3.3,13.3,18.8,,0.3,0.9,1.2,0.085,,-1.7,0.6,-1.1,0.2
Nazr Mohammed,26,27,673,18.1,0.5670000000000001,0.0,0.307,13.4,22.0,17.8,4.2,2.6,2.8,15.8,17.9,,0.9,1.1,2.0,0.14400000000000002,,0.3,0.2,0.5,0.4
Mike Sweetney,21,42,494,17.2,0.544,0.006999999999999999,0.414,16.1,20.5,18.3,4.8,2.0,1.8,16.2,18.6,,0.8,0.7,1.4,0.138,,0.0,-1.2,-1.2,0.1
Moochie Norris,30,36,446,14.8,0.511,0.26899999999999996,0.36200000000000004,2.1,6.9,4.5,27.0,3.4,0.5,18.4,19.2,,0.4,0.5,0.8,0.091,,-0.1,0.7,0.6,0.3
Antonio McDyess,29,18,421,13.6,0.479,0.0,0.268,8.6,23.8,16.3,8.3,1.5,2.0,14.5,20.5,,0.0,0.6,0.6,0.063,,-1.7,0.1,-1.7,0.0
Vin Baker,32,17,313,10.5,0.47600000000000003,0.02,0.455,13.5,12.4,12.9,6.4,1.2,2.2,17.4,21.3,,0.0,0.3,0.3,0.043,,-4.5,-1.7,-6.2,-0.3
DerMarr Johnson,23,21,287,11.5,0.511,0.371,0.32,2.0,13.5,7.8,6.4,1.5,1.8,12.6,20.5,,0.1,0.3,0.4,0.069,,-1.3,-0.6,-1.8,0.0
Clarence Weatherspoon,33,15,216,13.5,0.5579999999999999,0.0,0.475,7.6,19.0,13.4,9.4,2.0,0.7,15.7,12.3,,0.3,0.3,0.6,0.132,,-0.4,1.2,0.8,0.2
Cezary Trybański,24,3,5,-6.6,0.174,0.0,1.0,0.0,0.0,0.0,0.0,10.7,0.0,0.0,26.7,,0.0,0.0,0.0,-0.228,,-17.1,1.7,-15.5,0.0
Bruno Šundov,23,1,4,22.4,1.0,0.0,0.0,0.0,0.0,0.0,52.7,0.0,0.0,0.0,11.6,,0.0,0.0,0.0,0.424,,2.3,11.3,13.7,0.0
