Season,Team ID,Team ABV,Team,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
1996,24,PHO,Phoenix Suns,Charles Barkley,32.0,71.0,2632.0,0.5,0.54,0.28,0.52,0.78,0.58,0.49,0.15,108.0,111.0,76.0,104.0,105.0,108.0,148.0,75.0,51.9,121.7
1996,24,PHO,Phoenix Suns,Michael Finley,22.0,82.0,3212.0,0.48,0.51,0.33,0.51,0.75,0.55,0.33,0.19,103.0,105.0,89.0,102.0,101.0,102.0,101.0,95.0,17.5,21.0
1996,24,PHO,Phoenix Suns,Kevin Johnson,29.0,56.0,2007.0,0.51,0.52,0.37,0.52,0.86,0.62,0.59,0.08,110.0,107.0,100.0,105.0,116.0,114.0,179.0,42.0,32.7,126.6
1996,24,PHO,Phoenix Suns,Wesley Person,24.0,82.0,2609.0,0.44,0.48,0.37,0.51,0.77,0.54,0.22,0.36,96.0,100.0,102.0,103.0,104.0,100.0,67.0,178.0,22.2,2.8
1996,24,PHO,Phoenix Suns,Elliot Perry,26.0,81.0,1668.0,0.48,0.48,0.41,0.5,0.78,0.55,0.35,0.11,103.0,100.0,111.0,100.0,105.0,101.0,107.0,54.0,-1.6,9.4
1996,24,PHO,Phoenix Suns,Wayman Tisdale,31.0,63.0,1152.0,0.5,0.5,,0.5,0.76,0.53,0.26,0.0,107.0,102.0,,99.0,103.0,98.0,80.0,,-4.6,-10.4
1996,24,PHO,Phoenix Suns,A.C. Green,32.0,82.0,2113.0,0.48,0.51,0.27,0.5,0.71,0.56,0.53,0.12,105.0,106.0,73.0,100.0,96.0,103.0,162.0,59.0,1.1,17.7
1996,24,PHO,Phoenix Suns,Hot Rod Williams,33.0,62.0,1652.0,0.45,0.46,0.0,0.45,0.73,0.5,0.33,0.0,98.0,94.0,,91.0,99.0,92.0,99.0,1.0,-36.0,-37.3
1996,24,PHO,Phoenix Suns,Danny Manning,29.0,33.0,816.0,0.46,0.47,0.21,0.46,0.75,0.51,0.28,0.04,99.0,96.0,58.0,93.0,102.0,93.0,85.0,18.0,-28.0,-31.6
1996,24,PHO,Phoenix Suns,Chris Carr,21.0,60.0,590.0,0.42,0.45,0.26,0.44,0.82,0.49,0.28,0.19,90.0,93.0,71.0,88.0,110.0,91.0,84.0,97.0,-25.5,-23.8
1996,24,PHO,Phoenix Suns,Tony Smith,27.0,34.0,528.0,0.4,0.47,0.32,0.48,0.65,0.5,0.21,0.44,88.0,96.0,88.0,96.0,88.0,92.0,65.0,222.0,-7.6,-16.2
1996,24,PHO,Phoenix Suns,Joe Kleine,34.0,56.0,663.0,0.42,0.43,0.29,0.43,0.8,0.46,0.15,0.04,91.0,88.0,78.0,85.0,108.0,84.0,45.0,21.0,-24.6,-31.1
1996,24,PHO,Phoenix Suns,Mario Bennett,22.0,19.0,230.0,0.45,0.46,0.0,0.45,0.64,0.52,0.66,0.02,98.0,95.0,,91.0,87.0,95.0,199.0,8.0,-5.8,-4.4
1996,24,PHO,Phoenix Suns,John Coker,24.0,5.0,11.0,0.8,0.8,,0.8,,0.8,0.0,0.0,173.0,165.0,,160.0,,148.0,,,3.0,2.6
1996,24,PHO,Phoenix Suns,Stefano Rusconi,27.0,7.0,30.0,0.33,0.33,,0.33,0.4,0.36,0.56,0.0,72.0,69.0,,67.0,54.0,66.0,169.0,,-3.0,-4.1
1996,24,PHO,Phoenix Suns,David Wood,31.0,4.0,34.0,0.17,0.17,,0.17,1.0,0.29,0.33,0.0,36.0,34.0,,33.0,135.0,54.0,101.0,,-4.0,-3.5
1996,24,PHO,Phoenix Suns,Terrence Rencher,22.0,2.0,8.0,1.0,1.0,,1.0,0.33,0.65,3.0,0.0,216.0,206.0,,201.0,45.0,119.0,911.0,,1.0,0.5
1996,24,PHO,Phoenix Suns,Team,,,,0.48,0.5,0.33,0.5,0.77,0.55,0.37,0.14,103.0,103.0,91.0,100.0,105.0,102.0,114.0,70.0,-0.6,158.9
1996,24,PHO,Phoenix Suns,League Average,,,,0.46,0.49,0.37,0.5,0.74,0.54,0.33,0.2,,,,,,,,,,
