SEASON,TEAM ID,TEAM,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
1996,14,LAL,Cedric Ceballos,26.0,78.0,2628.0,0.53,0.58,0.28,0.55,0.8,0.6,0.34,0.15,115.0,119.0,76.0,111.0,109.0,110.0,103.0,76.0,127.0,156.9
1996,14,LAL,Elden Campbell,27.0,82.0,2699.0,0.5,0.51,0.0,0.5,0.71,0.55,0.39,0.01,109.0,104.0,,101.0,96.0,101.0,119.0,3.0,8.2,14.0
1996,14,LAL,Nick Van Exel,24.0,74.0,2513.0,0.42,0.46,0.36,0.49,0.8,0.53,0.22,0.42,90.0,95.0,97.0,99.0,108.0,98.0,65.0,212.0,-11.6,-28.1
1996,14,LAL,Vlade Divac,27.0,79.0,2470.0,0.51,0.52,0.17,0.52,0.64,0.54,0.37,0.02,111.0,107.0,45.0,103.0,87.0,100.0,111.0,11.0,26.0,4.5
1996,14,LAL,Eddie Jones,24.0,70.0,2184.0,0.49,0.56,0.37,0.55,0.74,0.58,0.27,0.33,106.0,114.0,100.0,111.0,100.0,108.0,82.0,166.0,73.7,62.7
1996,14,LAL,Anthony Peeler,26.0,73.0,1608.0,0.45,0.48,0.41,0.54,0.71,0.56,0.14,0.42,98.0,99.0,113.0,108.0,96.0,102.0,43.0,211.0,48.5,16.4
1996,14,LAL,Sedale Threatt,34.0,82.0,1687.0,0.46,0.51,0.36,0.52,0.76,0.54,0.14,0.32,99.0,104.0,97.0,103.0,103.0,99.0,41.0,161.0,17.3,-8.0
1996,14,LAL,Magic Johnson,36.0,32.0,958.0,0.47,0.49,0.38,0.5,0.86,0.61,0.68,0.2,101.0,100.0,103.0,101.0,116.0,113.0,208.0,99.0,2.7,53.5
1996,14,LAL,George Lynch,25.0,76.0,1012.0,0.43,0.44,0.31,0.44,0.66,0.47,0.29,0.05,93.0,90.0,84.0,88.0,90.0,87.0,89.0,24.0,-33.3,-42.0
1996,14,LAL,Derek Strong,27.0,63.0,746.0,0.43,0.44,0.11,0.43,0.81,0.52,0.5,0.05,92.0,91.0,30.0,86.0,110.0,96.0,153.0,27.0,-23.6,-9.7
1996,14,LAL,Corie Blount,27.0,57.0,715.0,0.47,0.48,0.0,0.47,0.57,0.49,0.26,0.01,102.0,99.0,,95.0,77.0,91.0,80.0,6.0,-8.6,-19.0
1996,14,LAL,Fred Roberts,35.0,33.0,317.0,0.5,0.53,0.29,0.52,0.79,0.56,0.29,0.14,107.0,109.0,78.0,103.0,106.0,103.0,88.0,72.0,3.2,3.5
1996,14,LAL,Anthony Miller,24.0,27.0,123.0,0.43,0.46,0.0,0.43,0.6,0.46,0.29,0.06,93.0,94.0,,86.0,81.0,84.0,87.0,29.0,-4.9,-6.7
1996,14,LAL,Frankie King,23.0,6.0,20.0,0.27,0.3,0.0,0.27,0.33,0.28,0.27,0.09,59.0,62.0,,55.0,45.0,52.0,83.0,45.0,-5.0,-6.4
1996,14,LAL,Team,,,,0.48,0.51,0.35,0.52,0.75,0.56,0.31,0.2,104.0,105.0,96.0,103.0,101.0,102.0,93.0,101.0,220.0,191.7
1996,14,LAL,League Average,,,,0.46,0.49,0.37,0.5,0.74,0.54,0.33,0.2,,,,,,,,,,
