SEASON,TEAM ID,TEAM,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
1996,27,SAS,David Robinson,30.0,82.0,3019.0,0.52,0.52,0.33,0.52,0.76,0.59,0.6,0.01,112.0,106.0,91.0,104.0,103.0,109.0,181.0,3.0,50.5,164.8
1996,27,SAS,Sean Elliott,27.0,77.0,2901.0,0.47,0.5,0.41,0.54,0.77,0.58,0.38,0.35,101.0,102.0,112.0,108.0,104.0,108.0,114.0,174.0,86.9,113.6
1996,27,SAS,Vinny Del Negro,29.0,82.0,2766.0,0.5,0.52,0.38,0.53,0.83,0.56,0.22,0.16,108.0,107.0,104.0,106.0,112.0,104.0,68.0,78.0,53.4,46.2
1996,27,SAS,Avery Johnson,30.0,82.0,3084.0,0.49,0.5,0.19,0.5,0.72,0.53,0.3,0.04,107.0,104.0,53.0,100.0,98.0,99.0,90.0,17.0,-2.8,-15.4
1996,27,SAS,Chuck Person,31.0,80.0,2131.0,0.44,0.49,0.41,0.57,0.64,0.58,0.15,0.66,95.0,100.0,112.0,115.0,87.0,107.0,45.0,328.0,102.8,59.2
1996,27,SAS,Will Perdue,30.0,80.0,1396.0,0.52,0.52,0.0,0.52,0.54,0.54,0.38,0.0,113.0,108.0,,105.0,72.0,99.0,115.0,2.0,15.8,-5.4
1996,27,SAS,Doc Rivers,34.0,78.0,1235.0,0.37,0.4,0.34,0.45,0.75,0.49,0.22,0.47,81.0,82.0,94.0,91.0,101.0,90.0,67.0,236.0,-26.3,-33.9
1996,27,SAS,Charles Smith,30.0,32.0,826.0,0.46,0.46,,0.46,0.77,0.49,0.21,0.0,99.0,94.0,,92.0,104.0,91.0,64.0,,-23.3,-30.5
1996,27,SAS,J.R. Reid,27.0,32.0,643.0,0.44,0.44,0.0,0.44,0.74,0.51,0.53,0.01,95.0,91.0,,88.0,99.0,95.0,161.0,3.0,-19.6,-11.3
1996,27,SAS,Cory Alexander,22.0,60.0,560.0,0.41,0.42,0.39,0.49,0.64,0.51,0.16,0.43,88.0,86.0,107.0,98.0,87.0,93.0,49.0,213.0,-2.6,-11.9
1996,27,SAS,Brad Lohaus,31.0,32.0,273.0,0.41,0.39,0.42,0.55,0.67,0.55,0.03,0.68,88.0,80.0,113.0,110.0,90.0,101.0,9.0,338.0,9.2,1.5
1996,27,SAS,Carl Herrera,29.0,44.0,393.0,0.41,0.42,0.0,0.41,0.29,0.41,0.18,0.01,89.0,86.0,,83.0,40.0,75.0,53.0,5.0,-16.8,-28.3
1996,27,SAS,Greg Anderson,31.0,46.0,344.0,0.51,0.52,0.0,0.51,0.24,0.47,0.53,0.02,111.0,107.0,,102.0,32.0,86.0,162.0,11.0,1.1,-8.9
1996,27,SAS,Dell Demps,25.0,16.0,87.0,0.58,0.58,0.5,0.59,0.82,0.66,0.52,0.06,125.0,120.0,136.0,118.0,111.0,121.0,156.0,30.0,6.1,9.1
1996,27,SAS,Monty Williams,24.0,17.0,122.0,0.44,0.44,0.0,0.44,0.75,0.48,0.26,0.02,94.0,91.0,,87.0,101.0,88.0,79.0,11.0,-5.9,-6.6
1996,27,SAS,Team,,,,0.48,0.5,0.39,0.52,0.74,0.56,0.35,0.21,104.0,104.0,107.0,104.0,99.0,104.0,106.0,104.0,268.2,289.1
1996,27,SAS,League Average,,,,0.46,0.49,0.37,0.5,0.74,0.54,0.33,0.2,,,,,,,,,,
