Season,Team ID,Team ABV,Team,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
1996,22,ORL,Orlando Magic,Anfernee Hardaway,24.0,82.0,3015.0,0.51,0.57,0.32,0.55,0.77,0.6,0.48,0.23,111.0,118.0,86.0,110.0,104.0,112.0,145.0,116.0,123.1,186.4
1996,22,ORL,Orlando Magic,Shaquille O'Neal,23.0,54.0,1946.0,0.57,0.57,0.5,0.57,0.49,0.57,0.5,0.0,124.0,118.0,136.0,115.0,66.0,105.0,150.0,1.0,154.6,70.6
1996,22,ORL,Orlando Magic,Dennis Scott,27.0,82.0,3041.0,0.44,0.46,0.42,0.56,0.82,0.59,0.2,0.56,95.0,94.0,116.0,112.0,111.0,109.0,60.0,281.0,134.8,114.3
1996,22,ORL,Orlando Magic,Nick Anderson,28.0,77.0,2717.0,0.44,0.49,0.39,0.54,0.69,0.56,0.27,0.48,96.0,101.0,106.0,107.0,94.0,104.0,81.0,238.0,66.3,39.6
1996,22,ORL,Orlando Magic,Horace Grant,30.0,63.0,2286.0,0.51,0.52,0.17,0.51,0.73,0.55,0.31,0.01,111.0,106.0,45.0,103.0,99.0,102.0,93.0,4.0,19.7,14.4
1996,22,ORL,Orlando Magic,Brian Shaw,29.0,75.0,1679.0,0.37,0.41,0.28,0.42,0.8,0.46,0.24,0.3,81.0,85.0,78.0,84.0,108.0,85.0,71.0,148.0,-79.8,-85.2
1996,22,ORL,Orlando Magic,Donald Royal,29.0,64.0,963.0,0.49,0.5,0.0,0.49,0.76,0.58,0.76,0.01,106.0,102.0,,98.0,103.0,108.0,231.0,5.0,-3.5,24.6
1996,22,ORL,Orlando Magic,Anthony Bowie,32.0,74.0,1078.0,0.47,0.48,0.39,0.49,0.87,0.53,0.17,0.11,102.0,99.0,106.0,99.0,118.0,97.0,51.0,57.0,-3.3,-8.8
1996,22,ORL,Orlando Magic,Joe Wolf,31.0,63.0,1047.0,0.52,0.53,0.0,0.52,0.72,0.53,0.11,0.02,112.0,109.0,,103.0,98.0,98.0,34.0,11.0,8.7,-6.8
1996,22,ORL,Orlando Magic,Jon Koncak,32.0,67.0,1288.0,0.48,0.49,0.33,0.49,0.56,0.51,0.33,0.05,104.0,100.0,91.0,98.0,76.0,94.0,99.0,26.0,-3.6,-13.9
1996,22,ORL,Orlando Magic,Brooks Thompson,25.0,33.0,246.0,0.47,0.59,0.39,0.59,0.7,0.61,0.26,0.62,101.0,121.0,106.0,118.0,95.0,112.0,80.0,310.0,18.3,15.5
1996,22,ORL,Orlando Magic,David Vaughn,22.0,33.0,266.0,0.34,0.34,0.0,0.34,0.56,0.36,0.22,0.01,73.0,70.0,,68.0,75.0,67.0,68.0,6.0,-25.8,-31.3
1996,22,ORL,Orlando Magic,Jeff Turner,33.0,13.0,192.0,0.35,0.38,0.33,0.44,1.0,0.45,0.04,0.53,76.0,77.0,91.0,88.0,135.0,84.0,12.0,265.0,-5.9,-9.2
1996,22,ORL,Orlando Magic,Darrell Armstrong,27.0,13.0,41.0,0.5,0.5,0.5,0.59,1.0,0.62,0.12,0.38,108.0,103.0,136.0,119.0,135.0,115.0,38.0,187.0,6.1,5.4
1996,22,ORL,Orlando Magic,Anthony Bonner,27.0,4.0,43.0,0.33,0.33,,0.33,0.43,0.36,0.47,0.0,72.0,69.0,,67.0,58.0,66.0,142.0,,-5.0,-6.6
1996,22,ORL,Orlando Magic,Geert Hammink,26.0,3.0,7.0,0.5,0.5,,0.5,0.5,0.53,2.0,0.0,108.0,103.0,,100.0,68.0,98.0,608.0,,0.0,-0.1
1996,22,ORL,Orlando Magic,Team,,,,0.48,0.52,0.38,0.53,0.69,0.56,0.34,0.26,104.0,106.0,103.0,106.0,93.0,104.0,105.0,128.0,396.2,315.9
1996,22,ORL,Orlando Magic,League Average,,,,0.46,0.49,0.37,0.5,0.74,0.54,0.33,0.2,,,,,,,,,,
