PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Paul Pressey,28,12,12,465,5.3,11.3,0.466,0.1,0.6,0.125,5.2,10.7,0.486,2.6,3.6,0.7390000000000001,2.2,2.6,4.8,8.0,2.2,0.6,2.7,3.9,13.2
Terry Cummings,25,12,10,443,8.5,17.5,0.488,0.0,0.0,,8.5,17.5,0.488,4.6,6.7,0.687,2.4,5.4,7.7,2.3,1.0,1.1,1.2,4.1,21.7
Sidney Moncrief,29,12,10,426,6.6,13.9,0.473,0.3,1.2,0.28600000000000003,6.3,12.8,0.49,6.2,7.6,0.8109999999999999,1.8,2.8,4.6,3.0,1.1,0.5,2.0,3.6,19.7
Jack Sikma,31,12,12,426,6.2,12.7,0.48700000000000004,0.0,0.1,0.0,6.2,12.6,0.49,4.1,4.1,0.98,2.8,8.2,11.0,1.9,1.3,0.8,1.5,4.7,16.4
John Lucas,33,12,12,362,6.8,14.9,0.45299999999999996,1.2,3.6,0.33299999999999996,5.6,11.3,0.491,3.9,4.8,0.813,0.4,2.1,2.5,6.2,1.4,0.1,2.0,1.7,18.6
Ricky Pierce,27,12,2,317,7.7,16.1,0.479,0.0,0.0,,7.7,16.1,0.479,6.2,7.6,0.821,1.4,1.8,3.2,1.8,1.1,0.6,2.2,4.4,21.7
Craig Hodges,26,12,0,226,6.4,12.3,0.519,0.8,2.7,0.294,5.6,9.6,0.583,1.6,1.8,0.909,1.8,1.8,3.5,3.2,1.4,0.3,0.5,2.5,15.1
Randy Breuer,26,12,2,156,3.7,7.6,0.485,0.0,0.0,,3.7,7.6,0.485,1.8,2.8,0.667,2.1,5.1,7.2,0.9,1.6,2.1,0.9,7.4,9.2
Paul Mokeski,30,12,0,107,2.7,7.4,0.364,0.0,0.3,0.0,2.7,7.1,0.381,4.0,5.0,0.8,4.0,5.7,9.8,0.7,1.0,0.7,1.7,7.4,9.4
Dudley Bradley,29,12,0,46,3.1,8.6,0.364,0.0,4.7,0.0,3.1,3.9,0.8,0.8,1.6,0.5,0.0,0.0,0.0,1.6,2.3,0.0,0.8,7.0,7.0
Jerry Reynolds,24,4,0,5,7.2,21.6,0.33299999999999996,0.0,7.2,0.0,7.2,14.4,0.5,7.2,14.4,0.5,7.2,0.0,7.2,14.4,21.6,0.0,0.0,0.0,21.6
Jerome Henderson,27,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0
