Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993,26.0,IND,NBA,PG,4.0,1.0,95.0,6.0,15.0,0.4,1.0,1.0,1.0,5.0,14.0,0.357,0.433,4.0,6.0,0.667,1.0,10.0,11.0,23.0,2.0,0.0,6.0,7.0,17.0
1997,30.0,LAC,NBA,PG,2.0,0.0,18.0,2.0,4.0,0.5,0.0,1.0,0.0,2.0,3.0,0.667,0.5,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,4.0,4.0
