Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,29,2335,UTA,Utah Jazz,24.0,NBA,C,82.0,,2349.0,4.5,8.7,0.52,0.0,0.0,0.0,4.5,8.6,0.52,2.1,2.6,0.83,1.9,6.7,8.6,2.0,0.7,2.5,1.6,4.3,11.2
1981,29,2335,UTA,Utah Jazz,25.0,NBA,PF,82.0,,2808.0,4.2,7.9,0.53,0.0,0.1,0.5,4.1,7.8,0.53,1.6,2.1,0.78,2.1,6.0,8.1,2.1,0.9,2.2,1.6,4.4,10.0
1982,29,2335,UTA,Utah Jazz,26.0,NBA,PF,82.0,56.0,1698.0,4.7,9.1,0.51,0.1,0.2,0.3,4.6,8.9,0.52,2.1,2.5,0.81,2.5,6.2,8.7,2.0,1.1,1.4,1.5,5.0,11.4
1983,29,2335,UTA,Utah Jazz,27.0,NBA,PF,75.0,50.0,2331.0,5.1,10.8,0.47,0.0,0.1,0.2,5.1,10.7,0.47,2.6,3.4,0.75,2.4,5.7,8.0,2.6,1.0,1.8,1.5,4.1,12.7
1984,6,2335,CLE,Cleveland Cavaliers,28.0,NBA,PF,51.0,4.0,858.0,3.1,7.2,0.44,0.0,0.2,0.2,3.1,7.0,0.45,1.4,1.8,0.79,2.4,5.2,7.6,2.1,0.8,1.4,1.2,4.8,7.8
1985,6,2335,CLE,Cleveland Cavaliers,29.0,NBA,PF,79.0,6.0,1656.0,4.6,9.9,0.46,0.1,0.4,0.18,4.5,9.6,0.47,2.4,3.0,0.8,3.2,7.1,10.3,1.7,1.0,1.3,1.5,4.8,11.6
1986,6,2335,CLE,Cleveland Cavaliers,30.0,NBA,PF,81.0,3.0,1496.0,4.0,8.4,0.48,0.0,0.2,0.2,3.9,8.1,0.48,1.7,2.4,0.72,2.9,6.1,9.0,1.9,0.8,0.8,1.6,4.5,9.8
1987,31,2335,TOT,Total After Trade,31.0,NBA,PF,58.0,2.0,604.0,3.7,7.3,0.51,0.0,0.2,0.0,3.7,7.0,0.52,2.4,3.0,0.8,1.8,4.2,6.0,2.1,0.5,2.0,1.3,4.6,9.8
1987,6,2335,CLE,Cleveland Cavaliers,31.0,NBA,PF,37.0,1.0,437.0,3.4,6.8,0.5,0.0,0.2,0.0,3.4,6.5,0.52,2.6,3.2,0.8,1.6,4.7,6.3,2.3,0.5,1.8,1.4,4.2,9.3
1987,5,2335,CHI,Chicago Bulls,31.0,NBA,PF,21.0,1.0,167.0,4.5,8.6,0.52,0.0,0.2,0.0,4.5,8.4,0.54,1.9,2.4,0.82,2.2,3.0,5.2,1.5,0.6,2.6,0.9,5.6,11.0
