Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2004,28,302,TOR,Toronto Raptors,Chris Bosh,1984-03-24,19.0,NBA,C,75.0,63.0,2510.0,7.2,15.7,0.46,0.1,0.3,0.36,7.1,15.4,0.46,4.5,6.3,0.7,4.2,8.1,12.3,1.7,1.3,2.3,2.4,4.7,19.0,103.0,99.0
2005,28,302,TOR,Toronto Raptors,Chris Bosh,1984-03-24,20.0,NBA,PF,81.0,81.0,3017.0,8.1,17.3,0.47,0.1,0.2,0.3,8.1,17.1,0.47,7.1,9.3,0.76,3.3,9.0,12.3,2.6,1.3,1.9,3.2,3.9,23.4,107.0,107.0
2006,28,302,TOR,Toronto Raptors,Chris Bosh,1984-03-24,21.0,NBA,C,70.0,70.0,2751.0,10.5,20.8,0.5,0.0,0.2,0.0,10.5,20.6,0.51,9.1,11.1,0.82,3.9,8.5,12.4,3.5,1.0,1.5,3.0,4.0,30.1,118.0,111.0
2007,28,302,TOR,Toronto Raptors,Chris Bosh,1984-03-24,22.0,NBA,C,69.0,69.0,2658.0,10.6,21.3,0.5,0.2,0.7,0.34,10.4,20.7,0.5,9.0,11.5,0.78,3.6,10.8,14.5,3.4,0.8,1.8,3.5,3.2,30.5,112.0,104.0
2008,28,302,TOR,Toronto Raptors,Chris Bosh,1984-03-24,23.0,NBA,C,67.0,67.0,2425.0,11.1,22.5,0.49,0.2,0.5,0.4,10.9,22.0,0.5,10.4,12.3,0.84,3.8,9.0,12.8,3.8,1.4,1.5,3.4,3.4,32.8,117.0,105.0
2009,28,302,TOR,Toronto Raptors,Chris Bosh,1984-03-24,24.0,NBA,C,77.0,77.0,2928.0,11.0,22.5,0.49,0.2,0.9,0.24,10.7,21.6,0.5,9.0,11.0,0.82,3.8,9.9,13.7,3.4,1.2,1.4,3.1,3.4,31.1,114.0,108.0
2010,28,302,TOR,Toronto Raptors,Chris Bosh,1984-03-24,25.0,NBA,C,70.0,70.0,2526.0,12.3,23.6,0.52,0.2,0.4,0.36,12.1,23.2,0.52,9.6,12.0,0.8,4.2,11.3,15.5,3.4,0.9,1.4,3.5,3.5,34.3,117.0,111.0
2011,16,302,MIA,Miami Heat,Chris Bosh,1984-03-24,26.0,NBA,PF,77.0,77.0,2795.0,9.9,20.0,0.5,0.1,0.5,0.24,9.8,19.5,0.5,7.3,8.9,0.82,2.7,9.4,12.1,2.7,1.1,0.9,2.6,3.2,27.2,115.0,103.0
2012,16,302,MIA,Miami Heat,Chris Bosh,1984-03-24,27.0,NBA,PF,57.0,57.0,2007.0,10.3,21.2,0.49,0.3,0.9,0.29,10.0,20.2,0.5,6.0,7.3,0.82,2.5,9.4,11.9,2.7,1.3,1.2,3.1,3.4,26.9,109.0,100.0
2013,16,302,MIA,Miami Heat,Chris Bosh,1984-03-24,28.0,NBA,C,74.0,74.0,2454.0,10.5,19.6,0.54,0.5,1.6,0.28,10.0,18.0,0.56,5.2,6.5,0.8,2.8,8.0,10.8,2.7,1.4,2.2,2.8,3.6,26.6,114.0,103.0
2014,16,302,MIA,Miami Heat,Chris Bosh,1984-03-24,29.0,NBA,C,79.0,79.0,2531.0,10.2,19.8,0.52,1.5,4.5,0.34,8.7,15.3,0.57,4.6,5.7,0.82,2.0,8.8,10.9,1.8,1.7,1.6,2.6,4.0,26.6,112.0,104.0
2015,16,302,MIA,Miami Heat,Chris Bosh,1984-03-24,30.0,NBA,C,44.0,44.0,1556.0,11.6,25.3,0.46,2.1,5.7,0.38,9.5,19.6,0.48,6.1,7.9,0.77,1.6,9.0,10.5,3.2,1.4,0.8,3.2,2.3,31.5,106.0,106.0
2016,16,302,MIA,Miami Heat,Chris Bosh,1984-03-24,31.0,NBA,PF,53.0,53.0,1778.0,10.3,22.1,0.47,2.3,6.4,0.36,8.0,15.7,0.51,6.1,7.7,0.8,1.4,9.9,11.3,3.7,1.0,1.0,2.3,2.9,29.1,114.0,104.0
