PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Mike Bibby,27,6,255,12.3,0.475,0.28300000000000003,0.326,2.7,9.4,5.7,20.8,1.9,0.0,14.6,22.7,,0.0,-0.1,-0.1,-0.022000000000000002,,0.7,-2.2,-1.5,0.0
Bonzi Wells,29,6,249,24.1,0.6559999999999999,0.092,0.494,11.5,26.6,18.3,6.5,1.1,0.7,14.5,23.4,,0.8,0.0,0.7,0.142,,4.8,-0.6,4.2,0.4
Metta World Peace,26,5,198,16.3,0.47700000000000004,0.33299999999999996,0.284,4.6,12.1,8.0,13.7,2.2,1.8,5.2,22.8,,0.2,0.0,0.2,0.046,,2.8,-0.1,2.6,0.2
Kevin Martin,22,6,197,17.0,0.5920000000000001,0.35200000000000004,0.537,5.8,14.3,9.6,2.5,0.8,0.9,2.9,16.4,,0.6,-0.1,0.5,0.124,,3.6,-1.5,2.1,0.2
Brad Miller,29,6,166,12.6,0.47600000000000003,0.135,0.25,2.1,12.7,6.9,15.5,2.3,2.6,10.8,18.3,,0.1,0.0,0.0,0.013000000000000001,,-0.3,0.3,0.1,0.1
Kenny Thomas,28,6,148,10.5,0.589,0.0,0.542,9.3,14.3,11.5,8.7,1.8,0.0,23.2,12.3,,0.1,-0.1,0.1,0.021,,-1.4,-0.5,-1.9,0.0
Shareef Abdur-Rahim,29,6,129,11.3,0.5539999999999999,0.07,0.349,7.1,22.9,14.2,10.2,0.8,0.0,20.8,22.8,,0.0,0.0,-0.1,-0.03,,-3.5,-1.9,-5.4,-0.1
Jason Hart,27,5,52,1.2,0.36,0.0,0.154,2.2,2.7,2.4,9.1,3.2,0.0,22.4,16.2,,-0.1,0.0,-0.2,-0.14800000000000002,,-7.1,-1.0,-8.0,-0.1
Francisco García,24,6,41,13.7,0.547,0.364,0.182,0.0,6.9,3.1,4.1,2.7,4.2,0.0,13.6,,0.1,0.0,0.1,0.08199999999999999,,1.1,1.6,2.7,0.0
Corliss Williamson,32,3,11,16.1,0.5539999999999999,0.0,0.6,0.0,12.8,5.8,0.0,0.0,0.0,0.0,27.0,,0.0,0.0,0.0,0.135,,-2.3,-2.7,-5.0,0.0
Vitaly Potapenko,30,4,9,19.1,0.5,0.0,0.0,12.8,0.0,7.0,0.0,6.1,0.0,0.0,20.9,,0.0,0.0,0.0,0.109,,0.4,0.3,0.6,0.0
Ronnie Price,22,4,9,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,15.7,0.0,0.0,0.0,15.7,,-0.1,0.0,-0.1,-0.369,,-11.7,-6.5,-18.1,0.0
