Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1994,17,148,MIL,Milwaukee Bucks,22.0,NBA,C,82.0,2560.0,16.1,0.53,0.01,0.47,11.8,16.3,13.9,10.6,1.2,3.0,13.4,20.5,2.6,1.7,4.4,0.08,0.0,-1.1,-1.2,0.5
1995,17,148,MIL,Milwaukee Bucks,23.0,NBA,PF,82.0,3361.0,16.6,0.51,0.02,0.35,10.0,20.6,15.1,15.1,1.3,2.6,13.5,21.6,2.7,3.1,5.8,0.08,0.2,-0.1,0.2,1.8
1996,17,148,MIL,Milwaukee Bucks,24.0,NBA,PF,82.0,3319.0,18.4,0.53,0.03,0.34,9.5,20.5,14.9,11.4,1.1,2.1,11.6,25.6,3.7,2.4,6.2,0.09,1.2,-1.1,0.1,1.8
1997,17,148,MIL,Milwaukee Bucks,25.0,NBA,PF,78.0,3159.0,20.1,0.55,0.04,0.42,10.4,20.7,15.6,12.1,1.4,2.7,14.2,25.3,4.9,3.4,8.3,0.13,2.1,-0.1,2.0,3.2
1998,21,148,SEA,Seattle Supersonics,26.0,NBA,C,82.0,2944.0,20.4,0.56,0.01,0.45,11.8,14.8,13.3,9.3,1.7,2.2,11.1,24.7,6.9,3.5,10.4,0.17,1.9,-0.9,1.0,2.2
1999,21,148,SEA,Seattle Supersonics,27.0,NBA,PF,34.0,1162.0,12.5,0.46,0.01,0.37,8.4,12.6,10.5,8.7,1.5,2.2,13.0,22.8,-0.2,0.6,0.4,0.02,-2.4,-1.4,-3.8,-0.5
2001,21,148,SEA,Seattle Supersonics,29.0,NBA,PF,76.0,2129.0,13.0,0.48,0.02,0.39,9.7,13.5,11.6,7.0,0.9,2.5,14.1,23.8,0.6,1.2,1.8,0.04,-2.4,-1.8,-4.2,-1.2
2002,21,148,SEA,Seattle Supersonics,30.0,NBA,C,55.0,1710.0,14.1,0.52,0.01,0.35,11.8,12.3,12.1,7.0,0.7,1.6,14.5,23.8,1.3,0.9,2.2,0.06,-1.4,-2.3,-3.7,-0.7
2003,2,148,BOS,Boston Celtics,31.0,NBA,C,52.0,942.0,10.6,0.53,0.02,0.52,10.5,13.3,11.9,5.3,1.2,2.5,19.4,15.5,0.5,1.1,1.6,0.08,-4.4,-0.4,-4.7,-0.6
2004,31,148,TOT,Total After Trade,32.0,NBA,PF,54.0,1313.0,14.8,0.53,0.01,0.36,10.0,14.4,12.2,9.0,1.1,1.9,13.3,20.1,1.7,1.1,2.8,0.1,-1.0,-1.1,-2.1,0.0
2004,2,148,BOS,Boston Celtics,32.0,NBA,PF,37.0,1000.0,16.1,0.55,0.0,0.34,8.9,15.0,12.0,9.8,1.1,1.8,12.0,19.7,1.7,0.8,2.5,0.12,0.1,-1.0,-0.8,0.3
2004,20,148,NYK,New York Knicks,32.0,NBA,PF,17.0,313.0,10.5,0.48,0.02,0.46,13.5,12.4,12.9,6.4,1.2,2.2,17.4,21.3,0.0,0.3,0.3,0.04,-4.5,-1.7,-6.2,-0.3
2005,31,148,TOT,Total After Trade,33.0,NBA,"C,PF",27.0,204.0,1.4,0.35,0.02,0.4,9.7,12.7,11.2,7.2,0.5,1.5,25.6,14.9,-0.5,0.1,-0.4,-0.09,-7.9,-1.7,-9.6,-0.4
2005,20,148,NYK,New York Knicks,33.0,NBA,PF,24.0,191.0,2.7,0.37,0.03,0.4,10.4,12.4,11.4,6.9,0.6,1.6,25.2,14.2,-0.4,0.1,-0.3,-0.07,-6.6,-1.6,-8.3,-0.3
2005,11,148,HOU,Houston Rockets,33.0,NBA,C,3.0,13.0,-18.3,0.2,0.0,0.5,0.0,17.5,9.0,10.7,0.0,0.0,29.1,24.9,-0.1,0.0,-0.1,-0.34,-26.3,-2.4,-28.6,-0.1
2006,13,148,LAC,Los Angeles Clippers,34.0,NBA,C,8.0,85.0,11.2,0.59,0.0,1.2,2.9,22.2,13.0,7.0,2.5,3.5,28.2,17.4,0.0,0.2,0.1,0.07,-4.9,2.5,-2.4,0.0
