Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2002,21.0,NJN,NBA,SF,20.0,441.0,11.2,0.495,0.018,0.526,3.9,19.9,11.7,9.2,1.3,1.6,15.6,16.8,,0.0,0.5,0.5,0.053,,-2.0,0.7,-1.3,0.1
2003,22.0,NJN,NBA,SF,20.0,711.0,12.9,0.523,0.013,0.368,4.5,16.4,10.3,12.1,1.2,0.5,14.6,20.0,,0.4,1.1,1.5,0.103,,-0.8,0.7,0.0,0.3
2004,23.0,NJN,NBA,SF,11.0,460.0,16.5,0.53,0.209,0.684,3.7,13.2,8.7,19.0,1.6,1.3,17.3,25.5,,0.6,0.7,1.3,0.132,,1.8,0.8,2.6,0.5
2005,24.0,NJN,NBA,SF,4.0,140.0,12.3,0.495,0.2,0.62,5.9,13.1,9.1,12.4,1.1,0.0,11.2,23.2,,0.0,0.0,0.0,0.016,,0.7,-1.4,-0.6,0.0
2006,25.0,NJN,NBA,SF,11.0,437.0,20.1,0.633,0.176,0.382,1.9,11.3,6.4,20.3,1.2,0.9,13.5,24.4,,1.0,0.4,1.4,0.157,,3.8,0.4,4.3,0.7
2007,26.0,NJN,NBA,SF,12.0,489.0,16.7,0.599,0.238,0.393,1.0,15.1,8.2,10.8,1.0,0.8,12.1,22.1,,0.9,0.7,1.6,0.156,,0.8,0.6,1.4,0.4
2010,29.0,SAS,NBA,SF,10.0,334.0,10.9,0.556,0.071,0.471,2.7,15.4,9.1,8.2,0.9,1.4,15.1,13.9,,0.2,0.3,0.4,0.061,,-1.1,0.7,-0.4,0.1
2011,30.0,SAS,NBA,SF,6.0,176.0,7.7,0.544,0.548,0.355,1.3,15.6,8.3,4.6,0.9,1.2,14.3,11.2,,0.0,0.2,0.2,0.054,,-1.7,0.2,-1.4,0.0
2013,32.0,GSW,NBA,SF,7.0,39.0,12.2,0.502,0.333,1.0,6.0,13.7,10.1,3.7,1.3,2.0,0.0,14.8,,0.1,0.0,0.1,0.11,,0.3,-0.2,0.1,0.0
2015,34.0,DAL,NBA,SF,4.0,51.0,3.5,0.504,0.571,0.143,0.0,4.2,2.0,2.6,1.8,0.0,16.8,14.3,,0.0,0.0,0.0,-0.032,,-4.7,-1.7,-6.4,-0.1
2016,35.0,CLE,NBA,SF,21.0,381.0,12.5,0.614,0.333,0.238,5.0,17.7,11.5,5.4,1.4,0.3,12.3,12.8,,0.6,0.4,1.0,0.124,,-0.9,0.9,0.0,0.2
2017,36.0,CLE,NBA,SF,14.0,179.0,7.6,0.547,0.5,0.737,6.9,9.3,8.1,5.1,0.6,1.4,13.7,14.5,,0.1,0.1,0.2,0.059,,-3.5,-1.5,-5.0,-0.1
