Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1980,31,227,TOT,Total After Trade,25.0,NBA,C,73.0,1891.0,13.1,0.51,0.01,0.23,7.3,18.3,12.9,12.2,1.8,2.7,18.8,17.4,0.4,2.7,3.2,0.08,-1.6,1.4,-0.3,0.8
1980,17,227,MIL,Milwaukee Bucks,25.0,NBA,C,56.0,1389.0,13.3,0.52,0.0,0.22,7.7,18.0,13.0,11.8,1.8,2.9,18.3,16.6,0.6,2.3,2.9,0.1,-1.4,1.8,0.5,0.9
1980,9,227,DET,Detroit Pistons,25.0,NBA,C,17.0,502.0,12.4,0.5,0.02,0.24,6.2,19.0,12.6,13.6,1.7,1.9,19.8,19.7,-0.2,0.4,0.3,0.03,-2.3,0.1,-2.2,0.0
1981,9,227,DET,Detroit Pistons,26.0,NBA,C,59.0,1956.0,15.1,0.52,0.0,0.33,7.0,17.4,11.9,13.9,1.7,2.0,17.7,22.2,0.6,2.5,3.1,0.08,-0.3,0.4,0.1,1.0
1982,9,227,DET,Detroit Pistons,27.0,NBA,C,75.0,2467.0,14.4,0.54,0.01,0.2,9.4,19.9,14.5,8.8,1.2,2.2,15.5,16.3,2.2,3.0,5.2,0.1,0.0,0.4,0.4,1.5
1983,9,227,DET,Detroit Pistons,28.0,NBA,C,21.0,599.0,13.2,0.51,0.0,0.28,9.0,18.1,13.5,10.6,1.1,1.5,14.6,15.4,0.6,0.6,1.1,0.09,-0.5,-0.1,-0.6,0.2
1984,9,227,DET,Detroit Pistons,29.0,NBA,C,82.0,1734.0,14.0,0.58,0.0,0.22,6.9,18.6,12.6,9.2,1.9,1.7,13.8,12.8,2.5,2.2,4.7,0.13,-0.1,1.6,1.5,1.5
1985,9,227,DET,Detroit Pistons,30.0,NBA,C,72.0,1401.0,12.6,0.55,0.01,0.24,7.4,17.2,12.1,8.0,1.7,1.7,13.4,13.9,1.5,1.9,3.3,0.11,-1.3,1.6,0.2,0.8
1986,9,227,DET,Detroit Pistons,31.0,NBA,C,72.0,1344.0,13.8,0.52,0.0,0.2,9.1,20.9,14.8,7.4,2.0,2.1,11.4,14.8,1.4,1.9,3.2,0.12,-1.0,1.1,0.2,0.7
1987,29,227,UTA,Utah Jazz,32.0,NBA,C,73.0,895.0,11.7,0.48,0.02,0.18,9.2,17.7,13.4,6.0,2.0,1.8,11.6,17.1,0.1,1.6,1.7,0.09,-3.0,1.2,-1.8,0.0
1988,6,227,CLE,Cleveland Cavaliers,33.0,NBA,C,2.0,12.0,11.8,0.87,0.0,1.0,0.0,9.6,4.9,0.0,4.1,4.9,41.0,17.4,0.0,0.0,0.0,0.02,-6.3,2.4,-3.9,0.0
