Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2011,21.0,TOR,NBA,PF,65.0,1602.0,15.8,0.583,0.0,0.343,12.1,22.3,17.1,3.8,1.3,3.2,10.1,13.3,,2.9,1.1,4.0,0.119,,-0.2,-0.8,-0.9,0.4
2012,22.0,TOR,NBA,PF,66.0,1534.0,14.2,0.544,0.003,0.316,10.4,23.0,16.7,6.5,1.4,3.4,14.9,13.8,,1.6,2.3,3.9,0.121,,-1.2,0.8,-0.3,0.7
2013,23.0,TOT,NBA,"C,PF",81.0,1631.0,17.8,0.561,0.0,0.346,10.9,22.8,16.7,6.7,1.2,4.2,10.2,17.6,,2.9,2.4,5.4,0.159,,-0.2,0.4,0.2,0.9
2013,23.0,TOR,NBA,C,45.0,1087.0,18.1,0.57,0.0,0.301,10.2,22.8,16.4,8.8,1.2,2.8,10.5,18.3,,2.1,1.2,3.3,0.147,,0.7,-0.3,0.4,0.6
2013,23.0,MEM,NBA,PF,36.0,544.0,17.2,0.539,0.0,0.455,12.1,22.8,17.4,2.4,1.3,7.1,9.5,16.1,,0.8,1.2,2.1,0.183,,-2.0,1.9,-0.1,0.3
2014,24.0,MEM,NBA,PF,63.0,956.0,15.9,0.542,0.0,0.307,11.4,20.9,16.1,4.5,0.9,3.7,10.8,17.8,,1.2,1.4,2.6,0.129,,-1.3,0.1,-1.2,0.2
2015,25.0,LAL,NBA,PF,79.0,1840.0,20.0,0.594,0.0,0.403,13.3,23.1,18.0,8.3,1.4,4.3,9.5,14.8,,4.6,1.6,6.3,0.164,,1.4,0.1,1.5,1.6
2016,26.0,POR,NBA,PF,81.0,1684.0,18.7,0.616,0.0,0.605,14.4,24.2,19.3,7.7,1.7,3.3,13.0,12.7,,4.4,2.3,6.7,0.192,,1.0,0.9,1.9,1.6
2017,27.0,POR,NBA,PF,46.0,789.0,11.5,0.563,0.0,0.57,13.4,20.9,17.1,4.6,0.9,2.2,17.2,12.0,,1.0,0.7,1.7,0.104,,-3.2,-0.8,-4.1,-0.4
2018,28.0,POR,NBA,C,78.0,1471.0,15.5,0.607,0.003,0.38,13.7,28.8,21.3,3.9,1.1,2.9,16.2,12.1,,2.5,2.5,5.0,0.164,,-1.2,0.6,-0.6,0.5
2019,29.0,BRK,NBA,C,81.0,1446.0,17.3,0.632,0.007,0.536,15.8,34.6,25.2,6.0,1.2,1.8,14.6,12.7,,3.3,2.5,5.7,0.191,,-0.6,0.7,0.0,0.7
2020,30.0,UTA,NBA,C,28.0,303.0,9.5,0.489,0.0,0.304,13.2,24.6,19.1,5.2,1.8,2.5,20.0,9.4,,0.2,0.5,0.6,0.102,,-4.6,1.5,-3.2,-0.1
2021,31.0,MIN,NBA,C,8.0,111.0,12.3,0.417,0.0,0.19,17.5,25.0,21.1,7.1,1.3,3.0,8.1,9.3,,0.1,0.1,0.2,0.09,,-3.8,-1.8,-5.6,-0.1
