SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1993,20,NYK,Patrick Ewing,30,81,81,37.1,9.6,19.1,0.5,0.0,0.1,0.14,9.6,19.0,0.5,0.5,4.9,6.9,0.72,2.4,9.7,12.1,1.9,0.9,2.0,3.3,3.5,24.2
1993,20,NYK,John Starks,27,80,51,31.0,6.4,15.0,0.43,1.4,4.2,0.32,5.1,10.8,0.47,0.47,3.3,4.1,0.8,0.7,1.9,2.6,5.1,1.1,0.2,2.2,2.9,17.5
1993,20,NYK,Anthony Mason,26,81,0,30.6,3.9,7.8,0.5,0.0,0.0,,3.9,7.8,0.5,0.5,2.5,3.6,0.68,2.9,5.0,7.9,2.1,0.5,0.2,1.7,3.0,10.3
1993,20,NYK,Charles Oakley,29,82,82,27.2,2.7,5.3,0.51,0.0,0.0,0.0,2.7,5.2,0.51,0.51,1.5,2.1,0.72,3.5,5.1,8.6,1.5,1.0,0.2,1.5,3.5,6.9
1993,20,NYK,Charles Smith,27,81,68,26.8,4.4,9.4,0.47,0.0,0.0,0.0,4.4,9.4,0.47,0.47,3.5,4.5,0.78,2.1,3.2,5.3,1.8,0.6,1.2,1.9,3.1,12.4
1993,20,NYK,Doc Rivers,31,77,45,24.5,2.8,6.4,0.44,0.5,1.6,0.32,2.3,4.8,0.48,0.48,1.7,2.1,0.82,0.3,2.2,2.5,5.3,1.6,0.1,1.5,2.8,7.8
1993,20,NYK,Greg Anthony,25,70,35,24.3,2.5,6.0,0.42,0.1,0.4,0.13,2.4,5.6,0.44,0.42,1.5,2.3,0.67,0.6,1.8,2.4,5.7,1.6,0.2,1.5,2.0,6.6
1993,20,NYK,Rolando Blackman,33,60,33,23.9,4.0,9.0,0.44,0.5,1.2,0.42,3.5,7.8,0.45,0.47,1.2,1.5,0.79,0.4,1.3,1.7,2.6,0.4,0.2,1.1,2.2,9.7
1993,20,NYK,Tony Campbell,30,58,13,18.3,3.3,6.8,0.49,0.0,0.1,0.4,3.3,6.7,0.49,0.49,1.0,1.5,0.68,1.0,1.7,2.7,1.1,0.6,0.1,0.9,2.6,7.7
1993,20,NYK,Hubert Davis,22,50,2,16.3,2.2,5.0,0.44,0.1,0.4,0.32,2.1,4.6,0.45,0.45,0.9,1.1,0.8,0.3,0.9,1.1,1.7,0.4,0.1,0.9,1.4,5.4
1993,20,NYK,Herb Williams,34,55,0,10.4,1.3,3.2,0.41,0.0,0.0,,1.3,3.2,0.41,0.41,0.3,0.4,0.67,0.8,1.9,2.7,0.3,0.4,0.5,0.4,1.4,2.9
1993,20,NYK,Bo Kimble,26,9,0,6.1,1.6,3.7,0.42,0.2,0.9,0.25,1.3,2.8,0.48,0.46,0.3,0.9,0.38,0.3,0.9,1.2,0.6,0.1,0.0,0.7,1.1,3.7
1993,20,NYK,Eric Anderson,22,16,0,2.8,0.3,1.1,0.28,0.0,0.0,,0.3,1.1,0.28,0.28,0.7,0.8,0.85,0.4,0.5,0.9,0.2,0.2,0.1,0.3,0.9,1.3
