SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1993,18,MIN,Doug West,25,80,80,38.8,8.1,15.6,0.52,0.0,0.3,0.09,8.1,15.3,0.52,0.52,3.1,3.7,0.84,1.1,2.0,3.1,2.9,1.1,0.3,2.1,3.5,19.3
1993,18,MIN,Chuck Person,28,78,75,38.3,6.9,16.0,0.43,1.5,4.3,0.36,5.4,11.7,0.46,0.48,1.4,2.2,0.65,1.3,4.3,5.6,4.4,0.9,0.4,2.8,2.5,16.8
1993,18,MIN,Micheal Williams,26,76,76,35.0,4.6,10.4,0.45,0.3,1.4,0.24,4.3,9.0,0.48,0.46,5.5,6.1,0.91,1.1,2.5,3.6,8.7,2.2,0.3,3.0,3.5,15.1
1993,18,MIN,Christian Laettner,23,81,81,34.9,6.2,13.1,0.47,0.0,0.5,0.1,6.2,12.6,0.49,0.48,5.7,6.8,0.84,2.1,6.6,8.7,2.8,1.3,1.0,3.4,3.6,18.2
1993,18,MIN,Bob McCann,28,79,7,19.4,2.5,5.2,0.49,0.0,0.0,0.0,2.5,5.2,0.49,0.49,1.2,1.9,0.62,1.2,2.4,3.6,0.9,0.6,0.7,1.0,2.6,6.3
1993,18,MIN,Luc Longley,24,55,25,19.0,2.4,5.3,0.46,0.0,0.0,,2.4,5.3,0.46,0.46,1.0,1.3,0.72,1.3,3.1,4.4,0.9,0.9,1.4,1.6,3.1,5.8
1993,18,MIN,Felton Spencer,25,71,48,18.3,1.5,3.2,0.46,0.0,0.0,,1.5,3.2,0.46,0.46,1.2,1.8,0.65,1.9,2.7,4.6,0.2,0.3,0.9,1.0,3.4,4.1
1993,18,MIN,Thurl Bailey,31,70,3,18.2,2.9,6.4,0.46,0.0,0.0,,2.9,6.4,0.46,0.46,1.7,2.0,0.84,0.8,2.3,3.1,0.9,0.3,0.7,0.9,1.3,7.5
1993,18,MIN,Gerald Glass,25,4,0,17.8,2.0,6.8,0.3,0.0,0.5,0.0,2.0,6.3,0.32,0.3,1.0,1.5,0.67,0.3,0.5,0.8,2.3,0.8,0.0,1.3,1.5,5.0
1993,18,MIN,Chris Smith,22,80,6,15.8,1.6,3.6,0.43,0.0,0.2,0.14,1.5,3.4,0.45,0.44,1.2,1.5,0.79,0.4,0.8,1.2,2.5,0.6,0.2,0.9,1.2,4.3
1993,18,MIN,Marlon Maxey,23,43,3,12.1,2.2,3.9,0.55,0.0,0.0,0.0,2.2,3.9,0.55,0.55,1.0,1.6,0.64,1.5,2.3,3.8,0.3,0.3,0.4,0.9,1.7,5.4
1993,18,MIN,Lance Blanks,26,61,2,10.5,1.1,2.5,0.43,0.2,0.7,0.26,0.9,1.8,0.5,0.47,0.3,0.5,0.62,0.3,0.8,1.1,1.2,0.3,0.1,0.5,1.0,2.6
1993,18,MIN,Brad Sellers,30,54,4,9.9,0.9,2.4,0.38,0.0,0.0,0.0,0.9,2.4,0.38,0.38,0.7,0.7,0.95,0.5,1.0,1.5,0.9,0.1,0.2,0.5,0.7,2.5
1993,18,MIN,Gundars Vetra,25,13,0,6.8,1.5,3.1,0.48,0.2,0.2,1.0,1.2,2.8,0.43,0.51,0.3,0.5,0.67,0.3,0.3,0.6,0.5,0.2,0.0,0.2,0.9,3.5
1993,18,MIN,Mark Randall,25,2,0,4.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0
