Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1991,10,1296,GSW,Golden State Warriors,Tyrone Hill,1968-03-19,22.0,NBA,PF,74.0,1192.0,10.5,0.53,0.0,0.51,14.5,20.9,17.7,2.1,1.3,1.5,16.4,14.7,0.9,1.1,2.1,0.08,-3.3,-1.4,-4.7,-0.8
1992,10,1296,GSW,Golden State Warriors,Tyrone Hill,1968-03-19,23.0,NBA,C,82.0,1886.0,12.8,0.57,0.0,0.48,10.7,23.4,17.2,3.1,1.8,1.3,15.2,14.8,2.1,2.3,4.5,0.11,-1.7,-0.5,-2.2,-0.1
1993,10,1296,GSW,Golden State Warriors,Tyrone Hill,1968-03-19,24.0,NBA,C,74.0,2070.0,12.9,0.54,0.01,0.45,13.8,27.0,20.4,4.4,1.0,1.2,13.5,13.5,2.6,2.3,4.9,0.11,-1.5,-0.9,-2.4,-0.2
1994,6,1296,CLE,Cleveland Cavaliers,Tyrone Hill,1968-03-19,25.0,NBA,PF,57.0,1447.0,18.4,0.59,0.0,0.64,14.7,25.3,20.0,5.0,1.9,1.6,13.3,18.2,3.3,2.4,5.7,0.19,0.6,-0.3,0.3,0.8
1995,6,1296,CLE,Cleveland Cavaliers,Tyrone Hill,1968-03-19,26.0,NBA,C,70.0,2397.0,16.8,0.55,0.0,0.57,13.6,26.7,19.9,4.2,1.3,1.4,14.8,20.4,2.7,4.2,6.9,0.14,-0.8,-0.5,-1.3,0.4
1996,6,1296,CLE,Cleveland Cavaliers,Tyrone Hill,1968-03-19,27.0,NBA,PF,44.0,929.0,14.6,0.54,0.0,0.53,13.2,21.9,17.5,6.4,1.9,1.9,17.0,20.5,0.6,1.4,1.9,0.1,-3.6,-0.7,-4.3,-0.5
1997,6,1296,CLE,Cleveland Cavaliers,Tyrone Hill,1968-03-19,28.0,NBA,C,74.0,2582.0,17.8,0.63,0.0,0.64,12.9,24.4,18.6,6.6,1.4,1.0,16.2,17.6,5.3,4.6,9.9,0.18,0.6,0.1,0.7,1.8
1998,17,1296,MIL,Milwaukee Bucks,Tyrone Hill,1968-03-19,29.0,NBA,PF,57.0,2064.0,13.6,0.54,0.0,0.61,12.4,23.6,18.0,6.8,1.7,1.1,16.7,14.1,2.2,2.6,4.8,0.11,-0.4,0.0,-0.4,0.8
1999,31,1296,TOT,Total After Trade,Tyrone Hill,1968-03-19,30.0,NBA,PF,38.0,1104.0,12.3,0.49,0.0,0.56,12.3,18.5,15.4,5.4,1.7,1.2,15.0,16.5,0.7,1.5,2.2,0.1,-2.0,-0.5,-2.5,-0.2
1999,17,1296,MIL,Milwaukee Bucks,Tyrone Hill,1968-03-19,30.0,NBA,PF,17.0,517.0,12.3,0.48,0.0,0.69,12.1,19.1,15.6,5.2,1.9,1.3,13.5,16.4,0.4,0.6,1.0,0.09,-2.1,-0.7,-2.8,-0.1
1999,23,1296,PHI,Philadelphia 76Ers,Tyrone Hill,1968-03-19,30.0,NBA,PF,21.0,587.0,12.2,0.5,0.0,0.46,12.4,18.0,15.2,5.5,1.5,1.1,16.3,16.6,0.3,0.9,1.2,0.1,-1.9,-0.4,-2.3,-0.1
2000,23,1296,PHI,Philadelphia 76Ers,Tyrone Hill,1968-03-19,31.0,NBA,PF,68.0,2155.0,14.6,0.53,0.0,0.4,11.1,21.1,16.0,4.0,1.5,0.9,13.9,18.2,2.2,3.5,5.7,0.13,-1.0,-0.4,-1.4,0.3
2001,23,1296,PHI,Philadelphia 76Ers,Tyrone Hill,1968-03-19,32.0,NBA,PF,76.0,2363.0,12.4,0.52,0.0,0.46,11.7,21.0,16.4,3.3,0.8,0.8,15.2,16.0,2.0,3.5,5.5,0.11,-1.7,-0.8,-2.4,-0.3
2002,6,1296,CLE,Cleveland Cavaliers,Tyrone Hill,1968-03-19,33.0,NBA,PF,26.0,810.0,10.1,0.46,0.0,0.57,11.6,28.0,19.9,4.3,1.1,1.2,17.4,15.6,-0.1,0.7,0.6,0.04,-3.5,-1.4,-4.9,-0.6
2003,31,1296,TOT,Total After Trade,Tyrone Hill,1968-03-19,34.0,NBA,PF,56.0,1351.0,9.9,0.46,0.0,0.26,10.5,22.7,16.5,4.8,1.8,1.4,16.6,13.3,-0.1,1.5,1.4,0.05,-3.6,-0.4,-4.0,-0.7
2003,6,1296,CLE,Cleveland Cavaliers,Tyrone Hill,1968-03-19,34.0,NBA,PF,32.0,855.0,10.3,0.47,0.0,0.23,9.0,26.3,17.5,6.0,1.9,1.6,19.3,13.7,-0.3,0.9,0.6,0.04,-4.0,0.0,-3.9,-0.4
2003,23,1296,PHI,Philadelphia 76Ers,Tyrone Hill,1968-03-19,34.0,NBA,PF,24.0,496.0,9.3,0.44,0.0,0.32,13.0,16.4,14.7,2.7,1.6,1.1,11.4,12.7,0.2,0.5,0.7,0.07,-2.9,-1.3,-4.1,-0.3
2004,16,1296,MIA,Miami Heat,Tyrone Hill,1968-03-19,35.0,NBA,PF,5.0,38.0,8.2,0.67,0.0,0.8,15.2,9.3,12.3,0.0,0.0,2.1,22.8,10.8,0.1,0.0,0.1,0.12,-4.4,-0.8,-5.2,0.0
