Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983,5,659,CHI,Charlotte Bobcats,22.0,NBA,SG,76.0,32.0,27.4,6.2,13.3,0.47,0.1,0.3,0.2,6.1,12.9,0.47,0.47,2.7,3.7,0.73,1.1,2.3,3.4,3.7,0.9,0.1,2.7,3.3,15.1
1984,5,659,CHI,Charlotte Bobcats,23.0,NBA,SG,82.0,42.0,29.9,7.1,15.0,0.47,0.0,0.4,0.12,7.1,14.6,0.48,0.48,3.9,4.8,0.81,0.7,2.1,2.9,3.1,1.3,0.1,2.7,2.7,18.2
1985,5,659,CHI,Charlotte Bobcats,24.0,NBA,SG,79.0,0.0,26.6,6.6,14.1,0.47,0.1,0.4,0.23,6.6,13.7,0.48,0.48,2.6,3.2,0.82,0.7,1.9,2.6,2.4,0.9,0.1,1.9,2.4,16.0
1986,5,659,CHI,Charlotte Bobcats,25.0,NBA,SG,35.0,0.0,20.7,5.8,13.4,0.43,0.0,0.2,0.0,5.8,13.2,0.44,0.43,4.7,5.7,0.82,0.6,1.4,1.9,1.9,0.6,0.1,1.9,2.5,16.3
1987,13,659,LAC,Los Angeles Clippers,26.0,NBA,SG,49.0,5.0,18.9,4.1,10.0,0.41,0.0,0.2,0.1,4.1,9.8,0.41,0.41,2.4,3.2,0.77,0.7,1.0,1.7,1.6,0.9,0.2,1.4,2.3,10.6
1988,13,659,LAC,Los Angeles Clippers,27.0,NBA,SG,67.0,7.0,19.1,4.9,11.3,0.43,0.0,0.2,0.17,4.9,11.1,0.44,0.44,3.6,4.7,0.78,0.9,1.4,2.3,1.6,1.0,0.1,1.8,1.9,13.4
1989,13,659,LAC,Los Angeles Clippers,28.0,NBA,SG,69.0,51.0,25.0,6.5,14.0,0.46,0.0,0.1,0.11,6.5,13.8,0.47,0.46,3.1,4.1,0.76,1.0,2.0,3.0,2.2,1.3,0.1,1.8,2.2,16.1
1990,21,659,SEA,Seattle Supersonics,29.0,NBA,SG,30.0,2.0,16.4,3.2,8.0,0.4,0.0,0.2,0.2,3.2,7.8,0.41,0.41,1.7,2.2,0.79,0.6,1.1,1.7,1.1,0.4,0.0,1.1,2.1,8.2
1991,21,659,SEA,Seattle Supersonics,30.0,NBA,SG,30.0,0.0,10.0,2.4,5.2,0.47,0.0,0.0,0.0,2.4,5.1,0.47,0.47,1.3,2.1,0.61,0.4,0.7,1.1,0.5,0.2,0.0,0.6,0.8,6.1
1992,21,659,SEA,Seattle Supersonics,31.0,NBA,SG,11.0,1.0,8.9,0.8,3.4,0.24,0.0,0.1,0.0,0.8,3.3,0.25,0.24,1.2,1.5,0.81,0.2,0.9,1.1,0.4,0.5,0.1,0.9,0.5,2.8
