SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007,28,TOR,Anthony Parker,31,6,6,240,26,62,0.42,8,20,0.4,18,42,0.43,0.48,31,39,0.8,3,29,32,6,9,2,7,18,91
2007,28,TOR,Chris Bosh,22,6,6,222,36,91,0.4,1,5,0.2,35,86,0.41,0.4,32,38,0.84,7,47,54,15,5,11,12,19,105
2007,28,TOR,Morris Peterson,29,6,2,183,15,29,0.52,6,12,0.5,9,17,0.53,0.62,5,6,0.83,5,22,27,2,2,2,6,20,41
2007,28,TOR,Andrea Bargnani,21,6,3,181,22,46,0.48,7,17,0.41,15,29,0.52,0.55,15,19,0.79,3,21,24,6,5,3,7,16,66
2007,28,TOR,JosA CalderAn,25,6,1,146,35,69,0.51,3,12,0.25,32,57,0.56,0.53,5,6,0.83,2,8,10,32,5,0,15,12,78
2007,28,TOR,T.J. Ford,23,6,5,136,37,76,0.49,5,10,0.5,32,66,0.48,0.52,17,21,0.81,5,5,10,24,7,2,14,7,96
2007,28,TOR,Joey Graham,24,6,3,109,6,21,0.29,0,1,0.0,6,20,0.3,0.29,4,5,0.8,1,19,20,2,4,0,6,12,16
2007,28,TOR,Rasho NesteroviA,30,5,4,71,7,15,0.47,0,0,,7,15,0.47,0.47,3,3,1.0,10,13,23,3,0,2,4,4,17
2007,28,TOR,Kris Humphries,21,6,0,69,3,9,0.33,0,0,,3,9,0.33,0.33,3,8,0.38,7,10,17,1,1,2,3,11,9
2007,28,TOR,Juan Dixon,28,6,0,63,8,21,0.38,2,8,0.25,6,13,0.46,0.43,0,0,,0,4,4,3,7,0,10,6,18
2007,28,TOR,Luke Jackson,25,3,0,11,0,0,,0,0,,0,0,,,6,6,1.0,1,4,5,1,1,0,1,3,6
2007,28,TOR,Darrick Martin,35,2,0,8,0,2,0.0,0,2,0.0,0,0,,0.0,2,2,1.0,0,1,1,2,0,0,0,0,2
