SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007,8,DEN,Allen Iverson,31,5,5,223,42,114,0.37,5,17,0.29,37,97,0.38,0.39,25,31,0.81,0,3,3,29,7,0,15,11,114
2007,8,DEN,Carmelo Anthony,22,5,5,210,47,98,0.48,9,18,0.5,38,80,0.48,0.53,31,39,0.8,18,25,43,6,5,0,19,12,134
2007,8,DEN,Marcus Camby,32,5,5,184,17,45,0.38,0,0,,17,45,0.38,0.38,4,6,0.67,12,62,74,10,4,16,10,14,38
2007,8,DEN,Steve Blake,26,5,5,180,14,31,0.45,8,16,0.5,6,15,0.4,0.58,0,0,,1,11,12,23,3,0,10,8,36
2007,8,DEN,NenA HilArio,24,5,5,179,31,53,0.58,0,0,,31,53,0.58,0.58,14,18,0.78,22,17,39,12,3,3,13,21,76
2007,8,DEN,Eduardo NAjera,30,5,0,96,4,17,0.24,0,3,0.0,4,14,0.29,0.24,1,2,0.5,11,17,28,2,2,1,2,10,9
2007,8,DEN,Linas Kleiza,22,5,0,66,3,13,0.23,1,6,0.17,2,7,0.29,0.27,1,2,0.5,0,8,8,2,0,0,0,6,8
2007,8,DEN,J.R. Smith,21,4,0,47,6,22,0.27,0,12,0.0,6,10,0.6,0.27,6,6,1.0,1,8,9,2,4,1,3,6,18
2007,8,DEN,Anthony Carter,31,1,0,14,4,4,1.0,0,0,,4,4,1.0,1.0,0,1,0.0,0,1,1,2,0,0,1,2,8
2007,8,DEN,Yakhouba Diawara,24,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
