PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Anfernee Hardaway,28,9,9,42.9,7.4,16.1,0.462,0.6,2.1,0.263,6.9,14.0,0.49200000000000005,0.479,4.9,6.9,0.71,1.6,3.3,4.9,5.7,1.6,1.0,2.8,3.2,20.3
Jason Kidd,26,6,6,38.2,3.7,9.2,0.4,1.3,3.7,0.364,2.3,5.5,0.424,0.473,1.2,1.5,0.778,1.3,5.3,6.7,8.8,1.8,0.2,3.8,2.3,9.8
Clifford Robinson,33,9,9,37.0,6.2,16.1,0.386,1.4,4.4,0.325,4.8,11.7,0.41,0.431,3.7,5.0,0.733,2.0,4.0,6.0,2.1,1.2,0.8,2.0,3.9,17.6
Shawn Marion,21,9,9,31.2,4.0,9.6,0.419,0.1,0.7,0.16699999999999998,3.9,8.9,0.43799999999999994,0.424,1.0,1.2,0.818,2.3,6.4,8.8,0.8,0.7,1.6,0.8,1.9,9.1
Rodney Rogers,28,9,0,29.2,5.3,12.8,0.41700000000000004,0.9,4.0,0.222,4.4,8.8,0.506,0.452,2.6,3.4,0.742,1.8,5.0,6.8,1.6,1.1,1.1,1.7,3.4,14.1
Corie Blount,31,9,0,18.0,1.9,3.4,0.5479999999999999,0.0,0.0,,1.9,3.4,0.5479999999999999,0.5479999999999999,1.1,2.0,0.556,2.8,3.4,6.2,0.3,0.7,0.7,1.4,4.0,4.9
Luc Longley,31,9,9,18.0,2.0,5.7,0.353,0.0,0.0,,2.0,5.7,0.353,0.353,0.2,0.3,0.667,1.3,2.0,3.3,0.9,0.4,0.4,1.1,4.0,4.2
Kevin Johnson,33,9,0,14.3,1.3,4.1,0.324,0.0,0.3,0.0,1.3,3.8,0.353,0.324,0.6,0.7,0.833,0.0,1.4,1.4,2.6,0.3,0.1,1.4,1.1,3.2
Todd Day,30,9,0,11.1,1.8,3.9,0.457,0.6,1.8,0.313,1.2,2.1,0.579,0.529,0.6,1.1,0.5,0.7,0.4,1.1,0.4,0.4,0.1,0.4,2.7,4.7
Randy Livingston,24,7,3,9.0,0.9,3.9,0.222,0.3,0.9,0.33299999999999996,0.6,3.0,0.19,0.259,0.0,0.0,,0.3,0.7,1.0,0.6,0.6,0.1,0.6,0.9,2.0
Oliver Miller,29,7,0,5.3,0.3,1.3,0.222,0.0,0.4,0.0,0.3,0.9,0.33299999999999996,0.222,0.3,0.6,0.5,0.3,0.9,1.1,0.1,0.0,0.3,0.3,1.1,0.9
Toby Bailey,24,5,0,3.0,0.2,0.8,0.25,0.0,0.0,,0.2,0.8,0.25,0.25,0.4,0.8,0.5,0.2,0.2,0.4,0.4,0.0,0.0,0.0,0.2,0.8
