PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Chris Webber,26,5,5,39.2,9.4,22.0,0.42700000000000005,0.2,1.0,0.2,9.2,21.0,0.43799999999999994,0.43200000000000005,5.4,6.8,0.794,2.8,6.8,9.6,5.4,1.6,2.0,1.6,2.8,24.4
Vlade Divac,31,5,5,32.0,4.0,11.2,0.35700000000000004,0.0,0.4,0.0,4.0,10.8,0.37,0.35700000000000004,3.2,4.6,0.696,1.8,5.4,7.2,2.8,1.4,0.8,1.8,4.4,11.2
Jason Williams,24,5,5,29.0,3.6,9.6,0.375,1.6,5.0,0.32,2.0,4.6,0.435,0.45799999999999996,1.6,2.0,0.8,0.2,1.4,1.6,2.4,0.6,0.0,1.6,1.6,10.4
Nick Anderson,32,5,5,26.4,2.2,6.8,0.324,1.4,4.0,0.35,0.8,2.8,0.28600000000000003,0.426,1.4,1.6,0.875,0.8,2.6,3.4,0.4,0.2,0.6,0.8,1.8,7.2
Peja Stojaković,22,5,0,25.8,3.2,8.0,0.4,1.2,2.6,0.462,2.0,5.4,0.37,0.475,1.2,1.8,0.667,0.4,3.0,3.4,0.6,0.8,0.0,1.0,1.4,8.8
Jon Barry,30,5,0,20.4,1.8,4.2,0.429,1.4,2.4,0.583,0.4,1.8,0.222,0.595,2.8,3.2,0.875,0.4,2.0,2.4,2.4,0.6,0.0,0.8,1.4,7.8
Tony Delk,26,5,0,20.2,3.6,8.2,0.439,0.6,1.0,0.6,3.0,7.2,0.41700000000000004,0.47600000000000003,3.4,4.6,0.7390000000000001,2.2,1.4,3.6,1.4,0.6,0.0,1.6,2.2,11.2
Corliss Williamson,26,5,5,17.4,2.2,3.2,0.688,0.0,0.0,,2.2,3.2,0.688,0.688,2.2,2.4,0.917,0.8,2.2,3.0,0.2,0.2,0.0,1.0,1.6,6.6
Scot Pollard,24,5,0,14.0,1.8,3.2,0.563,0.0,0.0,,1.8,3.2,0.563,0.563,0.4,1.2,0.33299999999999996,1.2,2.0,3.2,0.2,0.4,0.2,0.6,3.6,4.0
Darrick Martin,28,2,0,10.5,1.5,4.5,0.33299999999999996,0.5,1.5,0.33299999999999996,1.0,3.0,0.33299999999999996,0.389,1.5,2.0,0.75,0.5,1.0,1.5,1.0,0.5,0.0,1.5,2.0,5.0
Lawrence Funderburke,29,4,0,8.5,1.0,2.3,0.444,0.0,0.0,,1.0,2.3,0.444,0.444,0.5,1.0,0.5,1.0,1.8,2.8,0.0,0.3,0.0,0.0,0.0,2.5
Tyrone Corbin,37,3,0,7.7,0.7,1.7,0.4,0.0,0.7,0.0,0.7,1.0,0.667,0.4,0.0,0.3,0.0,0.3,1.3,1.7,1.0,0.0,0.0,0.0,0.7,1.3
