PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Latrell Sprewell,29,16,16,43.8,6.9,16.6,0.414,0.6,1.9,0.33299999999999996,6.3,14.8,0.424,0.43200000000000005,4.3,5.5,0.784,0.8,3.6,4.4,3.6,1.1,0.3,2.3,1.8,18.7
Allan Houston,28,16,16,40.9,6.4,14.7,0.43799999999999994,1.2,2.4,0.5,5.3,12.3,0.426,0.479,3.5,4.1,0.862,0.2,3.1,3.3,1.6,1.2,0.2,2.3,2.6,17.6
Larry Johnson,30,16,16,36.8,4.4,9.5,0.461,0.8,2.1,0.39399999999999996,3.6,7.4,0.479,0.503,1.7,2.1,0.794,0.9,4.1,5.0,1.6,0.5,0.1,1.4,2.9,11.3
Patrick Ewing,37,14,14,32.9,5.1,12.1,0.418,0.0,0.0,,5.1,12.1,0.418,0.418,4.4,6.4,0.6970000000000001,2.1,7.4,9.5,0.4,1.1,1.4,1.9,3.4,14.6
Charlie Ward,29,16,16,27.4,3.6,7.1,0.504,1.3,3.3,0.396,2.3,3.8,0.6,0.597,0.9,1.3,0.7140000000000001,0.7,3.6,4.3,4.1,1.4,0.3,1.3,2.5,9.4
Marcus Camby,25,16,0,24.1,1.8,5.4,0.337,0.0,0.1,0.0,1.8,5.3,0.341,0.337,1.2,1.9,0.613,2.2,4.8,7.0,0.4,0.5,1.4,0.8,3.2,4.8
Chris Childs,32,16,0,20.9,1.7,4.4,0.386,0.6,1.8,0.321,1.1,2.6,0.429,0.45,1.5,1.8,0.857,0.1,2.3,2.3,2.4,0.4,0.0,0.9,3.3,5.4
Kurt Thomas,27,16,0,15.7,1.9,3.8,0.508,0.0,0.0,,1.9,3.8,0.508,0.508,0.4,0.6,0.7,1.1,2.0,3.1,0.3,0.2,0.4,0.9,2.8,4.3
Chris Dudley,34,5,2,8.6,0.2,0.4,0.5,0.0,0.0,,0.2,0.4,0.5,0.5,0.4,0.4,1.0,1.0,1.4,2.4,0.4,0.2,0.2,0.2,2.2,0.8
John Wallace,25,1,0,4.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Rick Brunson,27,3,0,1.3,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.7,0.0
