PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Jerry Stackhouse,25,3,3,40.0,8.0,19.7,0.40700000000000003,1.0,2.3,0.429,7.0,17.3,0.40399999999999997,0.43200000000000005,7.7,10.3,0.742,0.3,3.7,4.0,3.3,0.7,0.0,4.7,1.3,24.7
Lindsey Hunter,29,3,3,31.0,3.3,10.7,0.313,0.3,3.0,0.111,3.0,7.7,0.391,0.32799999999999996,1.3,2.0,0.667,0.0,2.3,2.3,1.7,1.7,0.3,1.7,1.3,8.3
Grant Hill,27,2,2,27.5,3.0,8.0,0.375,0.5,1.0,0.5,2.5,7.0,0.35700000000000004,0.406,4.5,5.0,0.9,0.0,5.5,5.5,4.5,0.5,0.0,5.0,3.5,11.0
Michael Curry,31,3,1,26.3,4.0,7.7,0.522,0.0,0.0,,4.0,7.7,0.522,0.522,1.3,2.0,0.667,0.0,1.0,1.0,1.0,0.3,0.3,0.7,1.7,9.3
Terry Mills,32,3,3,25.7,3.0,5.0,0.6,2.0,3.0,0.667,1.0,2.0,0.5,0.8,0.3,0.7,0.5,0.0,2.0,2.0,0.3,0.7,0.0,0.7,4.0,8.3
Christian Laettner,30,3,3,25.0,2.3,5.7,0.41200000000000003,0.0,0.0,,2.3,5.7,0.41200000000000003,0.41200000000000003,2.0,2.7,0.75,0.7,4.3,5.0,2.0,0.0,0.3,1.0,4.7,6.7
Jerome Williams,26,3,0,24.3,2.3,4.7,0.5,0.0,0.0,,2.3,4.7,0.5,0.5,0.3,2.7,0.125,2.3,4.7,7.0,0.7,1.0,0.0,1.0,2.7,5.0
John Crotty,30,3,0,17.0,0.7,3.3,0.2,0.0,1.0,0.0,0.7,2.3,0.28600000000000003,0.2,0.7,0.7,1.0,0.0,1.3,1.3,1.3,0.3,0.3,1.3,1.3,2.0
Mikki Moore,24,3,0,14.0,1.7,4.0,0.41700000000000004,0.0,0.0,,1.7,4.0,0.41700000000000004,0.41700000000000004,2.7,2.7,1.0,2.3,1.7,4.0,1.0,0.3,0.0,1.3,3.0,6.0
Jud Buechler,31,3,0,11.3,0.7,2.3,0.28600000000000003,0.7,1.7,0.4,0.0,0.7,0.0,0.429,0.0,0.0,,0.0,1.3,1.3,0.3,0.0,0.3,0.0,1.3,2.0
Loy Vaught,31,2,0,8.0,0.0,1.5,0.0,0.0,0.0,,0.0,1.5,0.0,0.0,0.0,0.0,,0.5,2.5,3.0,0.0,1.0,0.0,0.5,0.5,0.0
Eric Montross,28,2,0,2.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
