Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994,,430,CHH,None,Scott Burrell,"January 12, 1971",23.0,NBA,SF,51.0,16.0,767.0,98.0,234.0,0.42,2.0,6.0,0.33,96.0,228.0,0.42,0.42,46.0,70.0,0.66,46.0,86.0,132.0,62.0,37.0,16.0,45.0,88.0,244.0
1995,,430,CHH,None,Scott Burrell,"January 12, 1971",24.0,NBA,SF,65.0,62.0,2014.0,277.0,593.0,0.47,96.0,235.0,0.41,181.0,358.0,0.51,0.55,100.0,144.0,0.69,96.0,272.0,368.0,161.0,75.0,40.0,85.0,187.0,750.0
1996,,430,CHH,None,Scott Burrell,"January 12, 1971",25.0,NBA,SF,20.0,20.0,693.0,92.0,206.0,0.45,37.0,98.0,0.38,55.0,108.0,0.51,0.54,42.0,56.0,0.75,26.0,72.0,98.0,47.0,27.0,13.0,43.0,76.0,263.0
1997,31.0,430,TOT,Total After Trade,Scott Burrell,"January 12, 1971",26.0,NBA,SF,57.0,2.0,939.0,98.0,271.0,0.36,41.0,116.0,0.35,57.0,155.0,0.37,0.44,57.0,76.0,0.75,49.0,109.0,158.0,74.0,28.0,19.0,53.0,120.0,294.0
1997,,430,CHH,None,Scott Burrell,"January 12, 1971",26.0,NBA,SF,28.0,2.0,482.0,45.0,131.0,0.34,19.0,55.0,0.34,26.0,76.0,0.34,0.42,42.0,53.0,0.79,24.0,55.0,79.0,39.0,14.0,11.0,25.0,60.0,151.0
1997,10.0,430,GSW,Golden State Warriors,Scott Burrell,"January 12, 1971",26.0,NBA,SF,29.0,0.0,457.0,53.0,140.0,0.38,22.0,61.0,0.36,31.0,79.0,0.39,0.46,15.0,23.0,0.65,25.0,54.0,79.0,35.0,14.0,8.0,28.0,60.0,143.0
1998,5.0,430,CHI,Chicago Bulls,Scott Burrell,"January 12, 1971",27.0,NBA,SF,80.0,3.0,1096.0,159.0,375.0,0.42,51.0,144.0,0.35,108.0,231.0,0.47,0.49,47.0,64.0,0.73,80.0,118.0,198.0,65.0,64.0,37.0,50.0,131.0,416.0
1999,3.0,430,NJN,New Jersey Nets,Scott Burrell,"January 12, 1971",28.0,NBA,SF,32.0,10.0,706.0,75.0,208.0,0.36,28.0,72.0,0.39,47.0,136.0,0.35,0.43,34.0,42.0,0.81,32.0,87.0,119.0,45.0,40.0,11.0,23.0,82.0,212.0
2000,3.0,430,NJN,New Jersey Nets,Scott Burrell,"January 12, 1971",29.0,NBA,SF,74.0,9.0,1336.0,165.0,419.0,0.39,82.0,232.0,0.35,83.0,187.0,0.44,0.49,39.0,50.0,0.78,65.0,191.0,256.0,72.0,67.0,44.0,38.0,173.0,451.0
2001,,430,CHH,None,Scott Burrell,"January 12, 1971",30.0,NBA,SF,4.0,0.0,41.0,7.0,15.0,0.47,2.0,6.0,0.33,5.0,9.0,0.56,0.53,1.0,4.0,0.25,1.0,2.0,3.0,1.0,3.0,0.0,0.0,8.0,17.0
