Season,Team ID,Team ABV,Team,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2006,23,PHI,Philadelphia 76Ers,Allen Iverson,30.0,72.0,3103.0,0.45,0.46,0.32,0.47,0.81,0.54,0.46,0.12,99.0,97.0,90.0,95.0,109.0,101.0,137.0,60.0,-83.5,34.6
2006,23,PHI,Philadelphia 76Ers,Chris Webber,32.0,75.0,2893.0,0.43,0.44,0.27,0.44,0.76,0.48,0.24,0.05,96.0,93.0,76.0,90.0,101.0,90.0,73.0,27.0,-138.5,-169.2
2006,23,PHI,Philadelphia 76Ers,Andre Iguodala,22.0,82.0,3086.0,0.5,0.54,0.35,0.54,0.75,0.6,0.51,0.23,110.0,114.0,99.0,110.0,101.0,112.0,152.0,114.0,69.8,105.5
2006,23,PHI,Philadelphia 76Ers,Kyle Korver,24.0,82.0,2563.0,0.43,0.44,0.42,0.55,0.85,0.58,0.16,0.58,95.0,93.0,117.0,112.0,114.0,108.0,47.0,284.0,92.3,67.7
2006,23,PHI,Philadelphia 76Ers,John Salmons,26.0,82.0,2059.0,0.42,0.44,0.3,0.44,0.78,0.51,0.38,0.17,93.0,93.0,83.0,91.0,104.0,95.0,115.0,83.0,-46.6,-33.3
2006,23,PHI,Philadelphia 76Ers,Samuel Dalembert,24.0,66.0,1761.0,0.53,0.53,0.0,0.53,0.7,0.57,0.36,0.0,117.0,111.0,,108.0,95.0,106.0,107.0,1.0,30.4,27.5
2006,23,PHI,Philadelphia 76Ers,Steven Hunter,24.0,69.0,1312.0,0.6,0.6,,0.6,0.51,0.6,0.47,0.0,133.0,126.0,,123.0,69.0,112.0,142.0,,64.8,44.2
2006,23,PHI,Philadelphia 76Ers,Kevin Ollie,33.0,70.0,1069.0,0.43,0.43,0.33,0.43,0.84,0.49,0.28,0.02,95.0,91.0,93.0,89.0,112.0,92.0,85.0,9.0,-19.5,-17.5
2006,23,PHI,Philadelphia 76Ers,Matt Barnes,25.0,50.0,538.0,0.54,0.58,0.18,0.55,0.67,0.58,0.39,0.1,118.0,120.0,51.0,111.0,90.0,108.0,117.0,49.0,12.2,10.9
2006,23,PHI,Philadelphia 76Ers,Shavlik Randolph,22.0,57.0,487.0,0.45,0.45,,0.45,0.61,0.51,0.73,0.0,100.0,95.0,,93.0,81.0,95.0,220.0,,-7.1,-6.4
2006,23,PHI,Philadelphia 76Ers,Lee Nailon,30.0,22.0,237.0,0.5,0.5,,0.5,0.87,0.54,0.19,0.0,110.0,105.0,,102.0,116.0,100.0,56.0,,1.6,0.2
2006,23,PHI,Philadelphia 76Ers,Willie Green,24.0,10.0,153.0,0.42,0.38,0.53,0.5,0.8,0.51,0.08,0.29,94.0,80.0,147.0,102.0,107.0,96.0,23.0,142.0,1.3,-3.1
2006,23,PHI,Philadelphia 76Ers,Michael Bradley,26.0,46.0,367.0,0.4,0.42,0.2,0.41,0.67,0.42,0.04,0.06,89.0,88.0,56.0,84.0,89.0,78.0,11.0,31.0,-12.4,-19.0
2006,23,PHI,Philadelphia 76Ers,Lou Williams,19.0,30.0,145.0,0.44,0.49,0.22,0.46,0.62,0.48,0.25,0.17,97.0,102.0,62.0,94.0,83.0,91.0,75.0,86.0,-3.0,-5.8
2006,23,PHI,Philadelphia 76Ers,James Thomas,25.0,15.0,124.0,0.54,0.54,,0.54,0.57,0.57,1.08,0.0,119.0,113.0,,110.0,77.0,107.0,323.0,,1.3,1.5
2006,23,PHI,Philadelphia 76Ers,Zendon Hamilton,30.0,1.0,3.0,0.0,0.0,,0.0,0.5,0.27,2.0,0.0,,,,,67.0,50.0,601.0,,-1.0,-1.0
2006,23,PHI,Philadelphia 76Ers,Deng Gai,23.0,2.0,5.0,,,,,,,,,,,,,,,,,0.0,0.0
2006,23,PHI,Philadelphia 76Ers,Team,,,,0.46,0.47,0.37,0.49,0.76,0.54,0.35,0.16,101.0,99.0,102.0,99.0,102.0,100.0,106.0,79.0,-50.2,25.5
2006,23,PHI,Philadelphia 76Ers,League Average,,,,0.45,0.48,0.36,0.49,0.74,0.54,0.33,0.2,,,,,,,,,,
