SEASON,TEAM ID,TEAM,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2006,6,CLE,LeBron James,21.0,79.0,3361.0,0.48,0.52,0.34,0.52,0.74,0.57,0.45,0.21,106.0,108.0,94.0,105.0,99.0,106.0,134.0,103.0,90.6,141.6
2006,6,CLE,Zydrunas Ilgauskas,30.0,78.0,2283.0,0.51,0.51,0.0,0.51,0.83,0.58,0.43,0.01,112.0,107.0,,103.0,112.0,108.0,128.0,3.0,28.8,85.6
2006,6,CLE,Drew Gooden,24.0,79.0,2174.0,0.51,0.51,0.33,0.51,0.68,0.55,0.4,0.0,113.0,107.0,93.0,105.0,92.0,103.0,119.0,2.0,30.1,25.0
2006,6,CLE,Donyell Marshall,32.0,81.0,2077.0,0.4,0.5,0.32,0.49,0.75,0.52,0.18,0.59,87.0,104.0,90.0,100.0,100.0,97.0,55.0,291.0,0.5,-26.7
2006,6,CLE,Larry Hughes,27.0,36.0,1281.0,0.41,0.42,0.37,0.44,0.76,0.5,0.41,0.16,90.0,87.0,103.0,90.0,101.0,94.0,124.0,80.0,-47.6,-35.3
2006,6,CLE,Damon Jones,29.0,82.0,2089.0,0.39,0.42,0.38,0.53,0.64,0.54,0.1,0.76,85.0,87.0,105.0,108.0,86.0,100.0,31.0,373.0,38.8,2.5
2006,6,CLE,Eric Snow,32.0,82.0,2351.0,0.41,0.42,0.1,0.41,0.69,0.44,0.23,0.02,90.0,87.0,28.0,84.0,92.0,83.0,70.0,12.0,-64.0,-80.2
2006,6,CLE,Ronald Murray,26.0,28.0,1027.0,0.45,0.48,0.31,0.48,0.7,0.52,0.33,0.2,99.0,101.0,86.0,98.0,94.0,97.0,99.0,101.0,-6.6,-11.6
2006,6,CLE,Sasha Pavlovic,22.0,53.0,813.0,0.41,0.45,0.36,0.49,0.65,0.52,0.23,0.45,90.0,94.0,102.0,101.0,88.0,96.0,69.0,224.0,1.3,-9.2
2006,6,CLE,Anderson Varejao,23.0,48.0,760.0,0.53,0.53,0.0,0.53,0.51,0.54,0.79,0.01,116.0,111.0,,107.0,69.0,101.0,238.0,3.0,11.0,2.2
2006,6,CLE,Alan Henderson,33.0,51.0,531.0,0.52,0.52,,0.52,0.67,0.56,0.54,0.0,114.0,108.0,,105.0,90.0,105.0,162.0,,4.8,6.4
2006,6,CLE,Luke Jackson,24.0,36.0,315.0,0.34,0.35,0.33,0.41,0.79,0.48,0.39,0.42,75.0,73.0,93.0,84.0,106.0,90.0,117.0,209.0,-13.3,-10.6
2006,6,CLE,Ira Newble,31.0,36.0,353.0,0.3,0.32,0.23,0.32,0.69,0.38,0.28,0.23,66.0,67.0,64.0,66.0,92.0,70.0,84.0,113.0,-18.9,-20.6
2006,6,CLE,Mike Wilks,26.0,37.0,243.0,0.29,0.33,0.14,0.3,0.5,0.33,0.2,0.24,64.0,70.0,40.0,62.0,67.0,61.0,61.0,117.0,-21.8,-26.9
2006,6,CLE,Stephen Graham,23.0,13.0,117.0,0.42,0.44,0.0,0.42,0.89,0.49,0.27,0.03,94.0,92.0,,87.0,119.0,91.0,82.0,15.0,-4.3,-3.6
2006,6,CLE,Zendon Hamilton,30.0,11.0,46.0,0.54,0.54,,0.54,0.69,0.62,1.23,0.0,119.0,113.0,,110.0,92.0,116.0,370.0,,1.3,3.5
2006,6,CLE,Martynas Andriuskevicius,19.0,6.0,9.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,,-1.0,-1.1
2006,6,CLE,Team,,,,0.46,0.49,0.34,0.5,0.73,0.54,0.36,0.23,100.0,102.0,96.0,101.0,98.0,101.0,109.0,114.0,61.1,79.6
2006,6,CLE,League Average,,,,0.45,0.48,0.36,0.49,0.74,0.54,0.33,0.2,,,,,,,,,,
