Season,Team ID,Team ABV,Team,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2006,25,POR,Portland Trail Blazers,Zach Randolph,24.0,74.0,2545.0,0.44,0.44,0.29,0.44,0.71,0.48,0.28,0.04,96.0,93.0,81.0,90.0,96.0,90.0,84.0,22.0,-116.4,-145.1
2006,25,POR,Portland Trail Blazers,Juan Dixon,27.0,76.0,1920.0,0.44,0.45,0.38,0.47,0.8,0.52,0.24,0.21,96.0,94.0,107.0,97.0,108.0,96.0,71.0,102.0,-25.5,-35.9
2006,25,POR,Portland Trail Blazers,Sebastian Telfair,20.0,68.0,1641.0,0.4,0.41,0.35,0.44,0.74,0.49,0.3,0.28,87.0,86.0,98.0,91.0,100.0,92.0,91.0,139.0,-53.4,-58.6
2006,25,POR,Portland Trail Blazers,Steve Blake,25.0,68.0,1781.0,0.44,0.46,0.41,0.52,0.79,0.55,0.19,0.39,97.0,95.0,115.0,106.0,106.0,102.0,58.0,194.0,27.4,13.7
2006,25,POR,Portland Trail Blazers,Darius Miles,24.0,40.0,1286.0,0.46,0.47,0.2,0.46,0.53,0.48,0.32,0.02,102.0,98.0,56.0,94.0,72.0,90.0,96.0,10.0,-27.8,-64.1
2006,25,POR,Portland Trail Blazers,Jarrett Jack,22.0,79.0,1599.0,0.44,0.48,0.26,0.46,0.8,0.53,0.37,0.18,97.0,100.0,73.0,95.0,107.0,99.0,112.0,88.0,-21.4,-7.9
2006,25,POR,Portland Trail Blazers,Ruben Patterson,30.0,45.0,1056.0,0.5,0.5,0.0,0.5,0.61,0.54,0.6,0.02,109.0,106.0,,101.0,82.0,100.0,179.0,9.0,4.6,1.5
2006,25,POR,Portland Trail Blazers,Martell Webster,19.0,61.0,1070.0,0.4,0.45,0.36,0.49,0.86,0.53,0.2,0.52,88.0,93.0,100.0,101.0,115.0,99.0,61.0,259.0,2.0,-2.2
2006,25,POR,Portland Trail Blazers,Viktor Khryapa,23.0,69.0,1492.0,0.46,0.47,0.33,0.48,0.69,0.52,0.32,0.09,102.0,99.0,93.0,97.0,93.0,96.0,97.0,43.0,-9.1,-15.7
2006,25,POR,Portland Trail Blazers,Travis Outlaw,21.0,69.0,1153.0,0.44,0.47,0.26,0.46,0.7,0.49,0.24,0.14,97.0,98.0,74.0,94.0,93.0,92.0,73.0,71.0,-22.6,-36.1
2006,25,POR,Portland Trail Blazers,Joel Przybilla,26.0,56.0,1395.0,0.55,0.55,,0.55,0.53,0.56,0.64,0.0,121.0,115.0,,112.0,71.0,105.0,194.0,,27.8,15.4
2006,25,POR,Portland Trail Blazers,Theo Ratliff,32.0,55.0,1301.0,0.57,0.57,,0.57,0.65,0.6,0.44,0.0,126.0,120.0,,117.0,87.0,112.0,132.0,,30.8,28.4
2006,25,POR,Portland Trail Blazers,Brian Skinner,29.0,27.0,515.0,0.48,0.48,,0.48,0.52,0.5,0.32,0.0,107.0,101.0,,99.0,69.0,93.0,96.0,,-1.2,-8.1
2006,25,POR,Portland Trail Blazers,Voshon Lenard,32.0,14.0,220.0,0.38,0.4,0.35,0.46,0.61,0.48,0.2,0.49,83.0,84.0,97.0,94.0,82.0,90.0,61.0,242.0,-5.2,-10.7
2006,25,POR,Portland Trail Blazers,Charles Smith,30.0,21.0,208.0,0.42,0.44,0.4,0.53,0.62,0.54,0.11,0.52,93.0,92.0,113.0,108.0,84.0,100.0,34.0,258.0,5.4,0.2
2006,25,POR,Portland Trail Blazers,Sergei Monia,22.0,23.0,336.0,0.34,0.38,0.27,0.39,0.67,0.42,0.14,0.39,75.0,80.0,76.0,80.0,89.0,78.0,42.0,192.0,-16.3,-21.7
2006,25,POR,Portland Trail Blazers,Ha Seung-Jin,20.0,27.0,212.0,0.58,0.58,,0.58,0.47,0.57,0.55,0.0,128.0,121.0,,119.0,63.0,107.0,165.0,,5.6,2.8
2006,25,POR,Portland Trail Blazers,Team,,,,0.44,0.46,0.35,0.47,0.7,0.51,0.3,0.17,98.0,97.0,98.0,97.0,94.0,95.0,89.0,82.0,-182.6,-305.4
2006,25,POR,Portland Trail Blazers,League Average,,,,0.45,0.48,0.36,0.49,0.74,0.54,0.33,0.2,,,,,,,,,,
