Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995,,1340,WSB,None,21.0,NBA,PF,65.0,52.0,2348.0,7.0,14.3,0.49,0.0,0.1,0.0,7.0,14.2,0.49,3.0,4.5,0.66,2.8,5.5,8.4,2.5,0.8,0.2,2.5,3.6,16.9
1996,,1340,WSB,None,22.0,NBA,PF,81.0,81.0,3294.0,8.0,16.4,0.49,0.0,0.1,0.31,8.0,16.3,0.49,3.5,4.7,0.75,2.1,5.2,7.2,3.9,0.7,0.4,3.3,2.9,19.6
1997,,1340,WSB,None,23.0,NBA,SF,82.0,82.0,3324.0,6.9,14.2,0.49,0.0,0.0,0.0,6.9,14.2,0.49,3.2,4.2,0.76,2.2,4.9,7.1,3.4,1.0,0.2,2.7,2.8,17.0
1998,30.0,1340,WAS,Washington Wizards,24.0,NBA,PF,64.0,64.0,2559.0,6.5,13.9,0.47,0.0,0.0,0.0,6.5,13.9,0.47,3.6,5.0,0.72,2.3,4.1,6.3,2.9,1.2,0.3,2.6,3.2,16.7
1999,30.0,1340,WAS,Washington Wizards,25.0,NBA,SF,36.0,36.0,1430.0,7.2,15.2,0.47,0.0,0.1,0.0,7.2,15.1,0.48,2.8,3.7,0.75,2.3,5.1,7.4,2.7,1.1,0.4,2.4,3.3,17.2
2001,31.0,1340,TOT,Total After Trade,27.0,NBA,PF,81.0,81.0,2974.0,7.1,14.7,0.48,0.0,0.0,0.0,7.1,14.7,0.48,3.6,4.6,0.77,2.1,4.9,6.9,2.7,0.9,0.4,2.9,3.5,17.7
2001,30.0,1340,WAS,Washington Wizards,27.0,NBA,PF,54.0,54.0,1981.0,7.1,15.0,0.47,0.0,0.0,,7.1,15.0,0.47,3.6,4.7,0.77,2.2,4.7,6.9,2.8,0.8,0.4,3.1,3.4,17.8
2001,7.0,1340,DAL,Dallas Mavericks,27.0,NBA,PF,27.0,27.0,993.0,6.9,14.2,0.49,0.0,0.1,0.0,6.9,14.1,0.49,3.6,4.6,0.78,1.8,5.2,7.0,2.5,1.1,0.6,2.6,3.8,17.4
2002,31.0,1340,TOT,Total After Trade,28.0,NBA,PF,81.0,72.0,2635.0,6.3,13.7,0.46,0.0,0.0,0.0,6.3,13.7,0.46,3.6,4.7,0.76,3.0,5.3,8.4,2.3,0.6,0.6,2.1,3.6,16.2
2002,7.0,1340,DAL,Dallas Mavericks,28.0,NBA,PF,53.0,44.0,1659.0,5.9,12.7,0.46,0.0,0.0,0.0,5.9,12.7,0.46,3.1,4.1,0.75,3.0,5.5,8.5,2.0,0.6,0.7,1.7,3.7,14.8
2002,8.0,1340,DEN,Denver Nuggets,28.0,NBA,PF,28.0,28.0,976.0,7.1,15.5,0.46,0.0,0.0,0.0,7.1,15.5,0.46,4.3,5.6,0.77,3.1,5.1,8.2,2.8,0.7,0.6,2.7,3.5,18.5
2003,8.0,1340,DEN,Denver Nuggets,29.0,NBA,PF,77.0,77.0,2730.0,7.5,16.6,0.45,0.0,0.1,0.5,7.5,16.6,0.45,3.7,4.6,0.8,2.4,5.3,7.7,3.1,1.0,0.4,2.5,3.2,18.7
2004,22.0,1340,ORL,Orlando Magic,30.0,NBA,PF,81.0,77.0,2877.0,6.6,14.6,0.45,0.0,0.0,0.0,6.6,14.6,0.45,4.0,4.9,0.81,2.1,5.0,7.1,2.0,0.7,0.3,2.2,3.6,17.2
2005,11.0,1340,HOU,Houston Rockets,31.0,NBA,PF,61.0,47.0,1624.0,5.4,12.0,0.45,0.0,0.0,0.0,5.4,12.0,0.45,2.2,2.5,0.84,2.8,4.9,7.7,2.1,0.7,0.1,1.8,3.2,13.0
2006,11.0,1340,HOU,Houston Rockets,32.0,NBA,PF,80.0,80.0,2537.0,5.6,12.2,0.46,0.0,0.1,0.0,5.6,12.1,0.46,2.2,2.7,0.81,2.4,5.2,7.6,1.6,0.7,0.1,1.9,3.3,13.4
2007,11.0,1340,HOU,Houston Rockets,33.0,NBA,PF,80.0,38.0,2123.0,5.2,11.3,0.46,0.0,0.0,,5.2,11.3,0.46,2.6,3.2,0.82,2.3,5.6,8.0,2.2,0.5,0.1,1.9,3.5,13.1
2008,7.0,1340,DAL,Dallas Mavericks,34.0,NBA,PF,50.0,0.0,353.0,2.3,6.5,0.36,0.0,0.0,,2.3,6.5,0.36,1.1,1.4,0.79,2.1,6.1,8.3,1.7,0.5,0.2,1.7,6.3,5.8
2009,31.0,1340,TOT,Total After Trade,35.0,NBA,"PF,SF",42.0,2.0,472.0,5.7,11.2,0.51,0.0,0.0,,5.7,11.2,0.51,1.8,2.6,0.68,2.3,3.5,5.8,2.0,0.5,0.5,2.0,5.4,13.2
2009,8.0,1340,DEN,Denver Nuggets,35.0,NBA,PF,3.0,0.0,22.0,1.6,3.3,0.5,0.0,0.0,,1.6,3.3,0.5,0.0,0.0,,1.6,4.9,6.5,3.3,1.6,1.6,0.0,6.5,3.3
2009,4.0,1340,CHA,Charlotte Bobcats,35.0,NBA,SF,39.0,2.0,450.0,5.9,11.6,0.51,0.0,0.0,,5.9,11.6,0.51,1.8,2.7,0.68,2.3,3.4,5.8,1.9,0.5,0.4,2.1,5.4,13.7
2010,25.0,1340,POR,Portland Trail Blazers,36.0,NBA,C,73.0,27.0,1632.0,4.2,8.3,0.51,0.0,0.0,0.0,4.2,8.2,0.51,1.2,1.5,0.79,2.4,5.0,7.4,1.3,0.6,0.2,1.6,4.2,9.6
2011,16.0,1340,MIA,Miami Heat,37.0,NBA,PF,57.0,0.0,592.0,3.3,7.6,0.44,0.0,0.0,,3.3,7.6,0.44,1.8,2.1,0.83,2.2,5.2,7.4,1.4,0.6,0.2,1.5,3.7,8.5
2012,16.0,1340,MIA,Miami Heat,38.0,NBA,PF,28.0,0.0,190.0,3.2,10.4,0.31,0.0,0.0,,3.2,10.4,0.31,1.5,1.9,0.8,3.4,5.5,8.9,1.9,0.8,0.2,3.8,3.4,8.0
2013,16.0,1340,MIA,Miami Heat,39.0,NBA,PF,7.0,2.0,51.0,7.1,13.4,0.53,0.0,0.0,,7.1,13.4,0.53,0.7,0.7,1.0,0.0,5.6,5.6,4.2,0.0,0.0,2.8,6.4,14.8
