Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1985,5,1570,CHI,Chicago Bulls,Michael Jordan,1963-02-17,21.0,NBA,SG,82.0,82.0,3144.0,9.6,18.6,0.52,0.1,0.6,0.17,9.5,18.0,0.53,7.2,8.5,0.84,1.9,4.2,6.1,5.5,2.2,0.8,3.3,3.3,26.5
1986,5,1570,CHI,Chicago Bulls,Michael Jordan,1963-02-17,22.0,NBA,SG,18.0,7.0,451.0,12.0,26.2,0.46,0.2,1.4,0.17,11.7,24.7,0.47,8.4,10.0,0.84,1.8,3.3,5.1,4.2,3.0,1.7,3.6,3.7,32.6
1987,5,1570,CHI,Chicago Bulls,Michael Jordan,1963-02-17,23.0,NBA,SG,82.0,82.0,3281.0,12.0,25.0,0.48,0.1,0.7,0.18,11.9,24.3,0.49,9.1,10.7,0.86,1.8,2.9,4.7,4.1,2.6,1.4,3.0,2.6,33.4
1988,5,1570,CHI,Chicago Bulls,Michael Jordan,1963-02-17,24.0,NBA,SG,82.0,82.0,3311.0,11.6,21.7,0.54,0.1,0.6,0.13,11.5,21.1,0.55,7.9,9.4,0.84,1.5,3.4,4.9,5.3,2.8,1.4,2.7,2.9,31.2
1989,5,1570,CHI,Chicago Bulls,Michael Jordan,1963-02-17,25.0,NBA,SG,81.0,81.0,3255.0,10.7,19.9,0.54,0.3,1.1,0.28,10.4,18.8,0.55,7.5,8.8,0.85,1.6,5.6,7.2,7.2,2.6,0.7,3.2,2.7,29.1
1990,5,1570,CHI,Chicago Bulls,Michael Jordan,1963-02-17,26.0,NBA,SG,82.0,82.0,3197.0,11.6,22.1,0.53,1.0,2.8,0.38,10.6,19.4,0.55,6.7,7.9,0.85,1.6,4.8,6.4,5.8,2.6,0.6,2.8,2.7,31.0
1991,5,1570,CHI,Chicago Bulls,Michael Jordan,1963-02-17,27.0,NBA,SG,82.0,82.0,3034.0,11.7,21.8,0.54,0.3,1.1,0.31,11.4,20.7,0.55,6.8,8.0,0.85,1.4,4.4,5.8,5.4,2.6,1.0,2.4,2.7,30.6
1992,5,1570,CHI,Chicago Bulls,Michael Jordan,1963-02-17,28.0,NBA,SG,80.0,80.0,3102.0,10.9,21.1,0.52,0.3,1.2,0.27,10.6,19.9,0.53,5.7,6.8,0.83,1.1,4.9,5.9,5.7,2.1,0.9,2.3,2.3,27.9
1993,5,1570,CHI,Chicago Bulls,Michael Jordan,1963-02-17,29.0,NBA,SG,78.0,78.0,3067.0,11.6,23.5,0.5,1.0,2.7,0.35,10.7,20.8,0.51,5.6,6.7,0.84,1.6,4.5,6.1,5.0,2.6,0.7,2.4,2.2,29.8
1995,5,1570,CHI,Chicago Bulls,Michael Jordan,1963-02-17,31.0,NBA,SG,17.0,17.0,668.0,8.9,21.8,0.41,0.9,1.7,0.5,8.1,20.0,0.4,5.9,7.3,0.8,1.3,5.0,6.3,4.9,1.6,0.7,1.9,2.5,24.6
1996,5,1570,CHI,Chicago Bulls,Michael Jordan,1963-02-17,32.0,NBA,SG,82.0,82.0,3090.0,10.7,21.6,0.5,1.3,3.0,0.43,9.4,18.5,0.51,6.4,7.7,0.83,1.7,4.6,6.3,4.1,2.1,0.5,2.3,2.3,29.0
1997,5,1570,CHI,Chicago Bulls,Michael Jordan,1963-02-17,33.0,NBA,SG,82.0,82.0,3106.0,10.7,21.9,0.49,1.3,3.4,0.37,9.4,18.5,0.51,5.6,6.7,0.83,1.3,4.3,5.6,4.1,1.6,0.5,1.9,1.8,28.2
1998,5,1570,CHI,Chicago Bulls,Michael Jordan,1963-02-17,34.0,NBA,SG,82.0,82.0,3181.0,10.0,21.4,0.46,0.3,1.4,0.24,9.6,20.0,0.48,6.4,8.2,0.78,1.5,3.9,5.4,3.2,1.6,0.5,2.1,1.7,26.7
2002,30,1570,WAS,Washington Wizards,Michael Jordan,1963-02-17,38.0,NBA,SF,60.0,53.0,2093.0,9.5,22.8,0.42,0.2,0.9,0.19,9.3,21.9,0.43,4.5,5.7,0.79,0.9,5.0,5.8,5.3,1.5,0.4,2.8,2.0,23.7
2003,30,1570,WAS,Washington Wizards,Michael Jordan,1963-02-17,39.0,NBA,SF,82.0,67.0,3031.0,8.1,18.1,0.44,0.2,0.7,0.29,7.9,17.5,0.45,3.2,3.8,0.82,0.8,5.1,5.9,3.7,1.5,0.5,2.1,2.0,19.5
