PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Patrick Ewing,30.0,81.0,3003.0,0.503,0.504,0.14300000000000002,0.503,0.7190000000000001,0.546,0.359,0.004,106.0,103.0,42.0,102.0,95.0,102.0,111.0,4.0,37.6,34.1
John Starks,27.0,80.0,2477.0,0.428,0.469,0.321,0.473,0.795,0.519,0.276,0.28,90.0,96.0,96.0,96.0,105.0,97.0,86.0,269.0,-42.9,-45.2
Charles Smith,27.0,81.0,2172.0,0.469,0.47,0.0,0.469,0.782,0.542,0.48,0.003,99.0,96.0,,95.0,104.0,101.0,149.0,3.0,-33.9,10.3
Anthony Mason,26.0,81.0,2482.0,0.502,0.502,,0.502,0.6809999999999999,0.5479999999999999,0.46399999999999997,0.0,106.0,103.0,,102.0,90.0,102.0,144.0,,14.6,18.5
Doc Rivers,31.0,77.0,1886.0,0.43700000000000006,0.47700000000000004,0.317,0.47700000000000004,0.821,0.534,0.32799999999999996,0.249,92.0,98.0,94.0,97.0,109.0,100.0,102.0,239.0,-13.9,-2.3
Rolando Blackman,33.0,60.0,1434.0,0.44299999999999995,0.446,0.425,0.47200000000000003,0.789,0.501,0.16699999999999998,0.135,94.0,91.0,126.0,96.0,105.0,93.0,52.0,130.0,-20.0,-40.6
Charles Oakley,29.0,82.0,2230.0,0.508,0.509,0.0,0.508,0.722,0.556,0.408,0.002,107.0,104.0,,104.0,96.0,104.0,127.0,2.0,15.0,19.7
Greg Anthony,25.0,70.0,1699.0,0.415,0.43700000000000006,0.133,0.42,0.6729999999999999,0.469,0.38,0.07200000000000001,88.0,89.0,40.0,86.0,89.0,88.0,118.0,69.0,-59.3,-65.5
Tony Campbell,30.0,58.0,1062.0,0.49,0.491,0.4,0.49200000000000005,0.6779999999999999,0.517,0.22,0.013000000000000001,104.0,100.0,119.0,100.0,90.0,96.0,68.0,12.0,1.3,-16.8
Hubert Davis,22.0,50.0,815.0,0.43799999999999994,0.44799999999999995,0.316,0.45,0.7959999999999999,0.489,0.215,0.076,93.0,92.0,94.0,92.0,106.0,91.0,67.0,73.0,-20.4,-25.7
Herb Williams,34.0,55.0,571.0,0.41100000000000003,0.41100000000000003,,0.41100000000000003,0.667,0.429,0.12,0.0,87.0,84.0,,84.0,88.0,80.0,37.0,,-27.8,-39.6
Bo Kimble,26.0,9.0,55.0,0.424,0.48,0.25,0.455,0.375,0.452,0.242,0.242,90.0,98.0,74.0,93.0,50.0,84.0,75.0,233.0,-2.4,-6.2
Eric Anderson,22.0,16.0,44.0,0.278,0.278,,0.278,0.846,0.44299999999999995,0.722,0.0,59.0,57.0,,57.0,112.0,83.0,224.0,,-7.7,-4.4
Team,,,,0.465,0.479,0.32,0.479,0.741,0.526,0.336,0.08800000000000001,98.0,98.0,95.0,98.0,98.0,98.0,104.0,84.0,-159.6,-163.7
League Average,,,,0.473,0.489,0.336,0.491,0.754,0.536,0.32299999999999995,0.10400000000000001,,,,,,,,,,
