PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Michael Jordan,29.0,78.0,3067.0,0.495,0.514,0.35200000000000004,0.515,0.8370000000000001,0.564,0.284,0.115,105.0,105.0,105.0,105.0,111.0,105.0,88.0,110.0,99.0,124.1
Scottie Pippen,27.0,81.0,3123.0,0.473,0.491,0.237,0.48200000000000004,0.6629999999999999,0.51,0.264,0.07,100.0,100.0,70.0,98.0,88.0,95.0,82.0,67.0,-24.5,-78.5
Horace Grant,27.0,77.0,2745.0,0.508,0.51,0.2,0.508,0.619,0.534,0.33899999999999997,0.006,107.0,104.0,59.0,104.0,82.0,100.0,105.0,6.0,29.3,-4.8
B.J. Armstrong,25.0,82.0,2492.0,0.499,0.508,0.45299999999999996,0.537,0.861,0.57,0.185,0.17,105.0,104.0,135.0,109.0,114.0,106.0,57.0,163.0,76.1,60.4
Scott Williams,24.0,71.0,1369.0,0.466,0.47600000000000003,0.0,0.466,0.7140000000000001,0.513,0.354,0.02,99.0,97.0,,95.0,95.0,96.0,110.0,19.0,-17.4,-19.3
Stacey King,26.0,76.0,1059.0,0.47100000000000003,0.473,0.33299999999999996,0.474,0.705,0.518,0.359,0.018000000000000002,99.0,97.0,99.0,96.0,93.0,97.0,111.0,17.0,-11.7,-14.3
Trent Tucker,33.0,69.0,909.0,0.485,0.555,0.397,0.573,0.818,0.584,0.075,0.444,102.0,113.0,118.0,117.0,108.0,109.0,23.0,426.0,48.4,29.2
Bill Cartwright,35.0,63.0,1253.0,0.41100000000000003,0.41100000000000003,,0.41100000000000003,0.735,0.45799999999999996,0.28600000000000003,0.0,87.0,84.0,,84.0,97.0,85.0,89.0,,-54.7,-60.1
Will Perdue,27.0,72.0,998.0,0.557,0.5589999999999999,0.0,0.557,0.604,0.578,0.451,0.004,118.0,114.0,,113.0,80.0,108.0,140.0,4.0,32.5,24.8
John Paxson,32.0,59.0,1030.0,0.451,0.44799999999999995,0.46299999999999997,0.491,0.85,0.509,0.086,0.17600000000000002,95.0,92.0,138.0,100.0,113.0,95.0,27.0,169.0,0.3,-13.4
Rodney McCray,31.0,64.0,1019.0,0.451,0.452,0.4,0.456,0.6920000000000001,0.489,0.255,0.025,95.0,92.0,119.0,93.0,92.0,91.0,79.0,24.0,-14.2,-21.3
Corey Williams,22.0,35.0,242.0,0.365,0.366,0.33299999999999996,0.371,0.818,0.428,0.259,0.035,77.0,75.0,99.0,76.0,108.0,80.0,80.0,34.0,-20.4,-20.6
Darrell Walker,31.0,28.0,367.0,0.40299999999999997,0.40299999999999997,,0.40299999999999997,0.5,0.42,0.26,0.0,85.0,82.0,,82.0,66.0,78.0,81.0,,-13.6,-20.0
Ed Nealy,32.0,11.0,79.0,0.435,0.5,0.2,0.457,1.0,0.48200000000000004,0.087,0.217,92.0,102.0,59.0,93.0,133.0,90.0,27.0,209.0,-1.6,-2.6
Joe Courtney,23.0,5.0,34.0,0.444,0.444,,0.444,0.75,0.511,0.444,0.0,94.0,91.0,,91.0,99.0,95.0,138.0,,-0.8,-0.5
Jo Jo English,22.0,6.0,31.0,0.3,0.429,0.0,0.3,0.0,0.276,0.2,0.3,63.0,88.0,,61.0,,51.0,62.0,288.0,-3.8,-5.7
Ricky Blanton,26.0,2.0,13.0,0.429,0.429,,0.429,,0.429,0.0,0.0,91.0,88.0,,87.0,,80.0,,,-0.9,-1.5
Team,,,,0.483,0.495,0.366,0.5,0.735,0.536,0.271,0.094,102.0,101.0,109.0,102.0,97.0,100.0,84.0,90.0,138.1,-1.1
League Average,,,,0.473,0.489,0.336,0.491,0.754,0.536,0.32299999999999995,0.10400000000000001,,,,,,,,,,
