PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Reggie Miller,27.0,82.0,2954.0,0.479,0.522,0.39899999999999997,0.5489999999999999,0.88,0.617,0.406,0.35100000000000003,101.0,107.0,118.0,112.0,117.0,115.0,126.0,337.0,138.0,227.5
Detlef Schrempf,30.0,82.0,3098.0,0.47600000000000003,0.493,0.154,0.48,0.804,0.5710000000000001,0.602,0.048,101.0,101.0,46.0,98.0,107.0,106.0,187.0,46.0,-23.0,95.1
Rik Smits,26.0,81.0,2072.0,0.486,0.486,,0.486,0.733,0.517,0.22399999999999998,0.0,103.0,99.0,,99.0,97.0,96.0,70.0,,-10.2,-43.4
Pooh Richardson,26.0,74.0,2396.0,0.479,0.495,0.10300000000000001,0.48200000000000004,0.742,0.508,0.17600000000000002,0.040999999999999995,101.0,101.0,31.0,98.0,98.0,95.0,55.0,40.0,-13.0,-43.6
Dale Davis,23.0,82.0,2264.0,0.568,0.568,,0.568,0.529,0.573,0.42100000000000004,0.0,120.0,116.0,,116.0,70.0,107.0,130.0,,82.9,47.0
Vern Fleming,30.0,75.0,1503.0,0.505,0.527,0.19399999999999998,0.512,0.726,0.5539999999999999,0.35600000000000004,0.065,107.0,108.0,58.0,104.0,96.0,103.0,110.0,62.0,23.2,22.8
Sam Mitchell,29.0,81.0,1402.0,0.445,0.45899999999999996,0.174,0.449,0.8109999999999999,0.517,0.38299999999999995,0.048,94.0,94.0,52.0,92.0,107.0,96.0,119.0,46.0,-40.1,-21.4
George McCloud,25.0,78.0,1500.0,0.41100000000000003,0.45899999999999996,0.32,0.467,0.735,0.496,0.19399999999999998,0.345,87.0,94.0,95.0,95.0,97.0,92.0,60.0,331.0,-25.3,-46.2
Kenny Williams,23.0,57.0,844.0,0.532,0.5379999999999999,0.0,0.532,0.706,0.5579999999999999,0.24100000000000002,0.011000000000000001,112.0,110.0,,108.0,94.0,104.0,75.0,10.0,23.2,13.4
Malik Sealy,22.0,58.0,672.0,0.426,0.44799999999999995,0.226,0.43700000000000006,0.6890000000000001,0.469,0.23199999999999998,0.09699999999999999,90.0,92.0,67.0,89.0,91.0,88.0,72.0,93.0,-34.1,-47.1
LaSalle Thompson,31.0,63.0,730.0,0.488,0.491,0.0,0.488,0.7440000000000001,0.515,0.183,0.005,103.0,100.0,,99.0,99.0,96.0,57.0,5.0,-1.1,-9.9
Sean Green,22.0,13.0,81.0,0.509,0.556,0.3,0.536,0.75,0.546,0.073,0.182,108.0,114.0,89.0,109.0,99.0,102.0,23.0,175.0,5.0,1.1
Greg Dreiling,30.0,43.0,239.0,0.32799999999999996,0.35200000000000004,0.0,0.32799999999999996,0.5329999999999999,0.35600000000000004,0.259,0.069,69.0,72.0,,67.0,71.0,66.0,80.0,66.0,-18.9,-23.3
Team,,,,0.48,0.5,0.326,0.498,0.7659999999999999,0.547,0.342,0.11199999999999999,101.0,102.0,97.0,102.0,102.0,102.0,106.0,108.0,106.7,172.1
League Average,,,,0.473,0.489,0.336,0.491,0.754,0.536,0.32299999999999995,0.10400000000000001,,,,,,,,,,
