PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
David Robinson,27.0,82.0,3211.0,0.501,0.506,0.17600000000000002,0.503,0.732,0.569,0.568,0.013000000000000001,106.0,103.0,52.0,102.0,97.0,106.0,176.0,12.0,31.9,108.6
Dale Ellis,32.0,82.0,2731.0,0.499,0.536,0.401,0.5539999999999999,0.797,0.58,0.18,0.272,105.0,110.0,119.0,113.0,106.0,108.0,56.0,261.0,137.2,101.8
Sean Elliott,24.0,70.0,2604.0,0.491,0.509,0.35600000000000004,0.511,0.795,0.5660000000000001,0.36700000000000005,0.113,104.0,104.0,106.0,104.0,105.0,106.0,114.0,109.0,38.0,63.3
Antoine Carr,31.0,71.0,1947.0,0.5379999999999999,0.541,0.0,0.5379999999999999,0.777,0.58,0.318,0.006999999999999999,114.0,111.0,,110.0,103.0,108.0,99.0,7.0,66.0,70.1
Lloyd Daniels,25.0,77.0,1573.0,0.44299999999999995,0.484,0.33299999999999996,0.488,0.727,0.51,0.154,0.275,94.0,99.0,99.0,100.0,96.0,95.0,48.0,264.0,-3.1,-36.5
Avery Johnson,27.0,75.0,2030.0,0.502,0.51,0.0,0.502,0.7909999999999999,0.556,0.35700000000000004,0.016,106.0,104.0,,102.0,105.0,104.0,111.0,15.0,11.4,23.1
J.R. Reid,24.0,66.0,1592.0,0.485,0.489,0.0,0.485,0.77,0.5489999999999999,0.447,0.008,102.0,100.0,,99.0,102.0,102.0,138.0,8.0,-5.8,15.2
Vinny Del Negro,26.0,73.0,1526.0,0.507,0.522,0.25,0.514,0.863,0.564,0.272,0.055999999999999994,107.0,107.0,74.0,105.0,114.0,105.0,84.0,54.0,19.9,26.6
Willie Anderson,26.0,38.0,560.0,0.43,0.444,0.125,0.433,0.7859999999999999,0.461,0.15,0.043,91.0,91.0,37.0,88.0,104.0,86.0,47.0,41.0,-21.6,-29.7
David Wood,28.0,64.0,598.0,0.444,0.49,0.23800000000000002,0.466,0.836,0.5489999999999999,0.47,0.179,94.0,100.0,71.0,95.0,111.0,102.0,146.0,172.0,-5.8,3.6
Sam Mack,22.0,40.0,267.0,0.39799999999999996,0.45799999999999996,0.136,0.41100000000000003,0.7759999999999999,0.495,0.491,0.18600000000000003,84.0,94.0,41.0,84.0,103.0,92.0,152.0,179.0,-18.8,-11.9
Larry Smith,35.0,66.0,833.0,0.43700000000000006,0.43700000000000006,,0.43700000000000006,0.409,0.44,0.253,0.0,92.0,89.0,,89.0,54.0,82.0,78.0,,-9.4,-18.7
Sidney Green,32.0,15.0,202.0,0.408,0.408,,0.408,0.867,0.47700000000000004,0.306,0.0,86.0,83.0,,83.0,115.0,89.0,95.0,,-8.1,-6.6
Terry Cummings,31.0,8.0,76.0,0.379,0.379,,0.379,0.5,0.40399999999999997,0.345,0.0,80.0,78.0,,77.0,66.0,75.0,107.0,,-6.5,-8.8
William Bedford,29.0,16.0,66.0,0.33299999999999996,0.308,1.0,0.35200000000000004,0.5,0.387,0.444,0.037000000000000005,70.0,63.0,297.0,72.0,66.0,72.0,138.0,36.0,-7.5,-9.6
Matt Othick,23.0,4.0,39.0,0.6,1.0,0.5,0.8,0.0,0.68,0.4,0.8,127.0,204.0,149.0,163.0,,127.0,124.0,768.0,3.1,1.7
Team,,,,0.491,0.509,0.34299999999999997,0.51,0.763,0.556,0.33899999999999997,0.111,104.0,104.0,102.0,104.0,101.0,104.0,105.0,106.0,234.8,283.5
League Average,,,,0.473,0.489,0.336,0.491,0.754,0.536,0.32299999999999995,0.10400000000000001,,,,,,,,,,
