PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Hakeem Olajuwon,30.0,82.0,3242.0,0.529,0.532,0.0,0.529,0.779,0.5770000000000001,0.35600000000000004,0.005,112.0,109.0,,108.0,103.0,108.0,110.0,5.0,122.6,151.6
Kenny Smith,27.0,82.0,2422.0,0.52,0.5539999999999999,0.43799999999999994,0.585,0.878,0.633,0.298,0.294,110.0,113.0,130.0,119.0,116.0,118.0,93.0,283.0,139.7,162.2
Vernon Maxwell,27.0,71.0,2251.0,0.40700000000000003,0.461,0.332,0.47700000000000004,0.7190000000000001,0.512,0.266,0.42100000000000004,86.0,94.0,99.0,97.0,95.0,96.0,82.0,404.0,-24.2,-45.9
Otis Thorpe,30.0,72.0,2357.0,0.5579999999999999,0.56,0.0,0.5579999999999999,0.598,0.575,0.371,0.003,118.0,114.0,,114.0,79.0,107.0,115.0,3.0,92.7,62.1
Robert Horry,22.0,79.0,2330.0,0.474,0.49,0.255,0.48200000000000004,0.715,0.52,0.293,0.069,100.0,100.0,76.0,98.0,95.0,97.0,91.0,66.0,-11.4,-24.9
Carl Herrera,26.0,81.0,1800.0,0.54,0.5429999999999999,0.0,0.541,0.71,0.58,0.396,0.004,114.0,111.0,,110.0,94.0,108.0,123.0,4.0,44.2,45.7
Matt Bullard,25.0,79.0,1356.0,0.431,0.486,0.374,0.523,0.784,0.546,0.15,0.49200000000000005,91.0,99.0,111.0,107.0,104.0,102.0,46.0,472.0,32.1,10.2
Scott Brooks,27.0,82.0,1516.0,0.475,0.496,0.414,0.529,0.83,0.584,0.35100000000000003,0.257,100.0,102.0,123.0,108.0,110.0,109.0,109.0,247.0,29.1,42.3
Winston Garland,28.0,66.0,1004.0,0.44299999999999995,0.442,0.462,0.452,0.91,0.512,0.26,0.038,94.0,90.0,137.0,92.0,121.0,95.0,80.0,36.0,-26.7,-18.9
Sleepy Floyd,32.0,52.0,867.0,0.40700000000000003,0.434,0.28600000000000003,0.433,0.794,0.493,0.33399999999999996,0.184,86.0,89.0,85.0,88.0,105.0,92.0,104.0,176.0,-35.4,-30.3
Kennard Winchester,26.0,39.0,340.0,0.439,0.475,0.21,0.45299999999999996,0.773,0.48100000000000004,0.158,0.13699999999999998,93.0,97.0,63.0,92.0,102.0,90.0,49.0,131.0,-10.4,-16.5
Tree Rollins,37.0,42.0,247.0,0.268,0.282,0.0,0.268,0.75,0.335,0.293,0.049,57.0,58.0,,55.0,99.0,62.0,91.0,47.0,-18.2,-18.6
Mark Acres,30.0,6.0,23.0,0.222,0.14300000000000002,0.5,0.278,0.5,0.304,0.222,0.222,47.0,29.0,149.0,57.0,66.0,57.0,69.0,213.0,-3.8,-4.6
Terry Teagle,32.0,2.0,25.0,0.28600000000000003,0.28600000000000003,,0.28600000000000003,0.5,0.317,0.28600000000000003,0.0,60.0,58.0,,58.0,66.0,59.0,89.0,,-2.9,-3.5
Team,,,,0.48700000000000004,0.511,0.36,0.515,0.758,0.557,0.31,0.159,103.0,104.0,107.0,105.0,101.0,104.0,96.0,153.0,331.4,315.7
League Average,,,,0.473,0.489,0.336,0.491,0.754,0.536,0.32299999999999995,0.10400000000000001,,,,,,,,,,
