Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2875,38.0,0.0,182.0,6.3,17.0,0.37,0.0,0.37,0,6.3,16.6,0.38,1.17,3.1,0.38,4.27,3.97,8.27,3.97,2.33,1.17,3.7,5.23,13.8,77.33,110.33
