Season,Tm,Player,Rank,Pts Won,Pts Max,Share,Type
1992,CHH,Larry Johnson,1,90.5,96,0.943,ROY
1992,DEN,Dikembe Mutombo,2,3.5,96,0.036,ROY
1992,GSW,Billy Owens,3,2.0,96,0.021,ROY
