Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1986,29,1822,UTA,Utah Jazz,Karl Malone,"July 24, 1963",22.0,NBA,PF,4.0,4.0,144.0,13.5,25.7,0.53,0.0,0.0,,13.5,25.7,0.53,3.9,9.3,0.42,2.1,8.6,10.7,1.4,2.9,0.0,2.1,6.4,31.0,,104.0,110.0
1987,29,1822,UTA,Utah Jazz,Karl Malone,"July 24, 1963",23.0,NBA,PF,5.0,5.0,200.0,9.3,22.0,0.42,0.0,0.0,,9.3,22.0,0.42,6.5,9.0,0.72,3.8,8.3,12.0,1.5,2.8,1.0,4.3,5.0,25.0,,97.0,104.0
1988,29,1822,UTA,Utah Jazz,Karl Malone,"July 24, 1963",24.0,NBA,PF,11.0,11.0,494.0,12.6,26.1,0.48,0.0,0.1,0.0,12.6,26.0,0.48,8.3,11.4,0.72,3.4,9.9,13.3,1.7,1.3,0.7,4.0,3.6,33.4,,104.0,106.0
1989,29,1822,UTA,Utah Jazz,Karl Malone,"July 24, 1963",25.0,NBA,PF,3.0,3.0,136.0,11.7,23.4,0.5,0.0,0.0,,11.7,23.4,0.5,9.2,11.3,0.81,7.8,9.6,17.4,1.4,1.1,0.4,4.6,5.7,32.6,,116.0,114.0
1990,29,1822,UTA,Utah Jazz,Karl Malone,"July 24, 1963",26.0,NBA,PF,5.0,5.0,203.0,11.5,26.2,0.44,0.0,0.2,0.0,11.5,25.9,0.44,8.5,11.2,0.76,4.0,8.7,12.7,2.7,2.7,1.2,3.0,5.5,31.4,,105.0,106.0
1991,29,1822,UTA,Utah Jazz,Karl Malone,"July 24, 1963",27.0,NBA,PF,9.0,9.0,383.0,12.5,27.4,0.46,0.0,1.0,0.0,12.5,26.3,0.47,10.1,11.9,0.85,3.0,12.7,15.7,3.8,1.2,1.4,3.4,4.6,35.0,,109.0,103.0
1992,29,1822,UTA,Utah Jazz,Karl Malone,"July 24, 1963",28.0,NBA,PF,16.0,16.0,688.0,11.5,22.0,0.52,0.0,0.2,0.0,11.5,21.9,0.52,13.1,16.3,0.8,3.3,10.7,14.0,3.3,1.7,1.5,3.6,4.4,36.1,,124.0,109.0
1993,29,1822,UTA,Utah Jazz,Karl Malone,"July 24, 1963",29.0,NBA,PF,5.0,5.0,216.0,11.5,25.3,0.45,0.3,0.5,0.5,11.2,24.8,0.45,8.1,9.9,0.82,3.1,10.4,13.6,2.6,1.6,0.5,5.2,5.5,31.3,,101.0,104.0
1994,29,1822,UTA,Utah Jazz,Karl Malone,"July 24, 1963",30.0,NBA,PF,16.0,16.0,703.0,12.5,26.7,0.47,0.0,0.3,0.0,12.5,26.4,0.47,9.3,12.7,0.74,4.1,11.5,15.7,4.3,1.8,1.0,2.7,4.7,34.3,,113.0,101.0
1995,29,1822,UTA,Utah Jazz,Karl Malone,"July 24, 1963",31.0,NBA,PF,5.0,5.0,216.0,11.9,25.5,0.47,0.2,0.7,0.33,11.6,24.8,0.47,13.4,19.3,0.69,3.7,12.6,16.4,4.7,1.7,0.5,3.5,4.5,37.4,,114.0,118.0
1996,29,1822,UTA,Utah Jazz,Karl Malone,"July 24, 1963",32.0,NBA,PF,18.0,18.0,725.0,14.5,30.9,0.47,0.0,0.2,0.0,14.5,30.7,0.47,7.8,13.6,0.57,3.6,10.7,14.3,6.1,2.6,0.8,3.5,4.7,36.8,,105.0,97.0
1997,29,1822,UTA,Utah Jazz,Karl Malone,"July 24, 1963",33.0,NBA,PF,20.0,20.0,816.0,12.7,29.2,0.44,0.1,0.1,0.5,12.6,29.1,0.44,9.8,13.6,0.72,4.1,11.4,15.5,3.9,1.8,1.0,3.7,4.0,35.3,,105.0,104.0
