Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2006,26,1861,SAC,Sacramento Kings,Kevin Martin,"February 1, 1983",22.0,NBA,SG,6.0,197.0,17.0,0.59,0.35,0.54,5.8,14.3,9.6,2.5,0.8,0.9,2.9,16.4,0.6,-0.1,0.5,0.12,3.6,-1.5,2.1,0.2
2013,21,1861,OKC,Oklahoma City Thunder,Kevin Martin,"February 1, 1983",29.0,NBA,SG,11.0,323.0,14.2,0.52,0.36,0.33,0.7,11.0,5.9,7.6,1.1,0.8,6.9,22.5,0.4,0.2,0.6,0.1,0.9,-0.5,0.4,0.2
2016,27,1861,SAS,San Antonio Spurs,Kevin Martin,"February 1, 1983",32.0,NBA,SG,5.0,49.0,6.0,0.52,0.4,0.15,0.0,8.9,4.7,9.5,1.1,0.0,22.0,26.0,-0.1,0.0,-0.1,-0.07,-5.6,-1.7,-7.3,-0.1
