Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1981,29,222,UTA,Utah Jazz,33,Mel Bennett,PF,6-7,200,"January 4, 1955",US,3,Pitt
1981,29,296,UTA,Utah Jazz,24,Ron Boone,SG,6-2,200,"September 6, 1946",US,12,Idaho State University
1981,29,354,UTA,Utah Jazz,44,Allan Bristow,SF,6-7,210,"August 23, 1951",US,7,Virginia Tech
1981,29,604,UTA,Utah Jazz,40,Wayne Cooper,C,6-10,220,"November 16, 1956",US,2,New Orleans
1981,29,669,UTA,Utah Jazz,4,Adrian Dantley,SF,6-5,208,"February 28, 1955",US,4,Notre Dame
1981,29,807,UTA,Utah Jazz,18,John Duren,PG,6-3,195,"October 30, 1958",US,R,Georgetown
1981,29,1112,UTA,Utah Jazz,14,Rickey Green,PG,6-0,170,"August 18, 1954",US,2,Michigan
1981,29,1129,UTA,Utah Jazz,35,Darrell Griffith,SG,6-4,190,"June 16, 1958",US,R,Louisville
1981,29,1185,UTA,Utah Jazz,11,James Hardy,PF,6-8,220,"December 1, 1956",US,2,San Francisco
1981,29,1576,UTA,Utah Jazz,5,Jeff Judkins,SF,6-6,185,"March 23, 1956",US,2,Utah
1981,29,1945,UTA,Utah Jazz,25,Billy McKinney,PG,6-0,160,"June 5, 1955",US,2,Northwestern
1981,29,1994,UTA,Utah Jazz,30,Dick Miller,SF,6-6,215,"April 26, 1958",US,R,Toledo
1981,29,2144,UTA,Utah Jazz,12,Carl Nicks,PG,6-1,175,"October 6, 1958",US,R,Indiana State University
1981,29,2338,UTA,Utah Jazz,50,Ben Poquette,PF,6-9,235,"May 7, 1955",US,3,Central Michigan University
1981,29,2986,UTA,Utah Jazz,52,Brett Vroman,C,7-0,220,"December 25, 1955",US,R,"UCLA, UNLV"
1981,29,3125,UTA,Utah Jazz,53,Jeff Wilkins,C,6-11,230,"March 9, 1955",US,R,Illinois State
