Season,Team ID,Team ABV,Team,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2014,26,SAC,Sacramento Kings,Isaiah Thomas,24,72,2497,20.5,0.57,0.33,0.37,2.1,7.5,4.7,32.2,1.9,0.3,14.3,26.3,6.4,1.3,7.7,0.15,3.9,-0.7,3.2,3.2
2014,26,SAC,Sacramento Kings,DeMarcus Cousins,23,71,2298,26.1,0.56,0.01,0.5,10.6,30.5,20.4,17.8,2.4,3.2,14.7,32.7,4.1,3.8,7.9,0.17,3.6,1.6,5.2,4.2
2014,26,SAC,Sacramento Kings,Ben McLemore,20,82,2187,7.7,0.48,0.44,0.21,2.7,9.5,6.1,5.8,1.0,0.7,11.5,16.9,-0.1,0.9,0.8,0.02,-2.9,-1.1,-4.0,-1.1
2014,26,SAC,Sacramento Kings,Jason Thompson,27,82,2007,11.1,0.52,0.0,0.29,8.5,21.3,14.8,4.1,0.8,2.3,14.5,14.4,0.9,1.7,2.7,0.06,-2.9,-0.4,-3.2,-0.6
2014,26,SAC,Sacramento Kings,Rudy Gay,27,55,1892,19.6,0.57,0.16,0.35,4.9,13.3,9.1,16.3,1.8,1.4,14.5,26.6,3.0,1.5,4.5,0.11,2.4,-0.3,2.1,2.0
2014,26,SAC,Sacramento Kings,Derrick Williams,22,67,1658,11.9,0.53,0.2,0.57,4.6,15.8,10.1,5.1,1.4,0.8,11.6,16.1,1.4,1.1,2.5,0.07,-1.3,-0.5,-1.9,0.1
2014,26,SAC,Sacramento Kings,Marcus Thornton,26,46,1121,9.7,0.48,0.48,0.14,3.9,8.7,6.2,6.6,1.4,0.6,8.8,17.1,0.4,0.5,0.9,0.04,-1.4,-0.9,-2.3,-0.1
2014,26,SAC,Sacramento Kings,Travis Outlaw,29,63,1065,10.4,0.49,0.36,0.16,3.8,14.2,8.9,7.0,1.0,1.4,6.9,15.5,0.8,0.6,1.4,0.06,-1.1,-0.4,-1.4,0.1
2014,26,SAC,Sacramento Kings,Ray McCallum,22,45,897,9.7,0.44,0.2,0.14,2.2,7.8,5.0,21.0,1.2,0.8,10.9,17.6,0.0,0.4,0.4,0.02,-2.3,-0.8,-3.1,-0.3
2014,26,SAC,Sacramento Kings,Quincy Acy,23,56,786,9.6,0.52,0.08,0.35,9.5,19.5,14.4,4.4,1.2,2.4,16.0,9.8,0.5,0.7,1.3,0.08,-2.8,0.6,-2.2,0.0
2014,26,SAC,Sacramento Kings,Reggie Evans,33,24,500,13.8,0.56,0.0,0.71,13.8,28.1,20.9,4.8,2.4,0.2,20.1,13.2,0.5,0.7,1.1,0.11,-1.6,0.4,-1.2,0.1
2014,26,SAC,Sacramento Kings,Greivis Vasquez,27,18,465,14.1,0.54,0.33,0.21,1.2,7.1,4.1,32.8,0.7,0.2,14.1,18.1,0.9,0.1,0.9,0.1,0.3,-2.1,-1.8,0.0
2014,26,SAC,Sacramento Kings,Jimmer Fredette,24,41,463,16.3,0.58,0.37,0.1,1.7,9.4,5.5,23.5,1.5,0.5,17.6,23.8,0.6,0.2,0.8,0.08,2.6,-1.2,1.4,0.4
2014,26,SAC,Sacramento Kings,John Salmons,34,18,445,8.3,0.44,0.36,0.06,2.0,9.8,5.8,14.7,1.4,1.5,10.4,13.3,0.0,0.3,0.3,0.03,-2.5,0.1,-2.4,0.0
2014,26,SAC,Sacramento Kings,Patrick Patterson,24,17,415,10.3,0.46,0.32,0.13,9.1,17.9,13.5,5.6,1.6,0.6,11.0,15.4,0.0,0.3,0.4,0.04,-2.5,-0.9,-3.4,-0.1
2014,26,SAC,Sacramento Kings,Aaron Gray,29,33,335,7.9,0.46,0.02,0.31,13.0,21.8,17.4,8.2,1.5,1.9,29.1,12.2,-0.2,0.4,0.1,0.02,-4.6,0.1,-4.5,-0.2
2014,26,SAC,Sacramento Kings,Carl Landry,30,18,233,11.2,0.56,0.0,0.28,7.2,20.6,13.8,3.4,0.7,0.3,11.8,14.5,0.3,0.1,0.4,0.09,-2.4,-0.7,-3.1,-0.1
2014,26,SAC,Sacramento Kings,Luc Mbah a Moute,27,9,196,11.7,0.53,0.09,0.41,5.1,10.5,7.8,11.1,2.3,2.1,9.6,9.4,0.3,0.2,0.4,0.11,-1.7,2.3,0.5,0.1
2014,26,SAC,Sacramento Kings,Chuck Hayes,30,16,179,11.4,0.47,0.0,0.22,12.5,17.2,14.8,4.9,3.1,0.9,16.6,10.4,0.1,0.2,0.3,0.08,-2.4,0.8,-1.6,0.0
2014,26,SAC,Sacramento Kings,Hamady N'Diaye,27,14,74,2.9,0.32,0.0,0.11,7.5,20.1,13.7,5.6,0.0,4.4,24.1,7.4,-0.1,0.1,0.0,-0.01,-8.1,0.3,-7.8,-0.1
2014,26,SAC,Sacramento Kings,Jared Cunningham,22,8,58,12.4,0.48,0.32,0.74,1.9,7.9,4.9,12.7,2.6,0.0,0.0,19.1,0.1,0.0,0.2,0.14,-3.7,2.4,-1.3,0.0
2014,26,SAC,Sacramento Kings,Orlando Johnson,24,7,50,-0.3,0.24,0.35,0.24,4.5,4.6,4.5,11.4,0.0,1.6,5.1,17.4,-0.2,0.0,-0.1,-0.14,-6.5,-4.0,-10.5,-0.1
2014,26,SAC,Sacramento Kings,Royce White,22,3,9,-8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,-0.12,-12.5,-4.5,-16.9,0.0
