Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997,14,919,LAL,Los Angeles Lakers,22.0,NBA,PG,6.0,0.0,34.0,3.2,11.6,0.27,0.0,5.3,0.0,3.2,6.4,0.5,2.1,3.2,0.67,0.0,3.2,3.2,6.4,1.1,0.0,6.4,4.2,8.5
1998,14,919,LAL,Los Angeles Lakers,23.0,NBA,PG,13.0,13.0,278.0,3.5,8.8,0.4,0.8,2.6,0.3,2.7,6.2,0.44,2.3,3.8,0.62,0.3,3.0,3.2,6.3,2.2,0.0,1.9,4.3,10.1
1999,14,919,LAL,Los Angeles Lakers,24.0,NBA,PG,8.0,8.0,238.0,4.2,10.1,0.42,1.5,4.4,0.34,2.7,5.7,0.47,1.8,2.3,0.8,0.9,3.5,4.4,5.9,1.2,0.0,1.7,3.0,11.8
2001,14,919,LAL,Los Angeles Lakers,26.0,NBA,PG,16.0,16.0,576.0,4.8,9.9,0.48,2.2,4.2,0.52,2.6,5.7,0.46,1.6,2.1,0.76,0.3,3.5,3.8,3.0,1.3,0.1,0.7,2.7,13.4
2002,14,919,LAL,Los Angeles Lakers,27.0,NBA,PG,19.0,19.0,649.0,3.3,9.3,0.36,1.6,4.5,0.36,1.7,4.8,0.36,2.4,3.1,0.79,0.6,2.9,3.4,2.9,1.1,0.1,1.1,2.7,10.7
2003,14,919,LAL,Los Angeles Lakers,28.0,NBA,PG,12.0,12.0,424.0,4.5,8.7,0.52,2.5,4.0,0.62,2.0,4.7,0.44,1.5,1.9,0.82,0.4,2.6,3.1,1.9,1.5,0.1,1.5,3.3,13.0
2004,14,919,LAL,Los Angeles Lakers,29.0,NBA,SG,22.0,0.0,507.0,4.3,10.5,0.4,1.6,3.9,0.42,2.6,6.6,0.4,1.6,2.5,0.66,0.7,3.3,4.0,3.5,1.3,0.0,1.3,3.3,11.8
2007,29,919,UTA,Utah Jazz,32.0,NBA,SG,16.0,14.0,445.0,4.0,9.8,0.4,1.0,2.6,0.38,3.0,7.2,0.42,3.4,3.6,0.93,0.3,1.7,2.0,3.4,1.3,0.2,1.5,4.1,12.3
2008,14,919,LAL,Los Angeles Lakers,33.0,NBA,PG,21.0,21.0,663.0,3.6,7.9,0.45,1.2,2.7,0.44,2.4,5.2,0.46,3.3,4.0,0.84,0.1,2.4,2.6,2.8,2.3,0.2,1.1,3.4,11.7
2009,14,919,LAL,Los Angeles Lakers,34.0,NBA,PG,22.0,22.0,635.0,3.6,9.1,0.39,1.1,3.8,0.28,2.5,5.3,0.47,1.8,2.0,0.86,0.4,2.2,2.6,2.8,1.2,0.1,1.4,3.5,10.0
2010,14,919,LAL,Los Angeles Lakers,35.0,NBA,PG,23.0,23.0,754.0,3.9,8.7,0.45,1.3,3.6,0.36,2.6,5.2,0.51,2.2,2.7,0.82,0.4,2.3,2.8,3.1,1.3,0.0,1.7,4.0,11.3
2011,14,919,LAL,Los Angeles Lakers,36.0,NBA,PG,10.0,10.0,325.0,3.2,7.4,0.43,0.8,1.9,0.41,2.4,5.5,0.44,1.9,2.3,0.81,0.1,2.9,3.0,4.0,1.6,0.2,0.9,2.8,9.1
2012,21,919,OKC,Oklahoma City Thunder,37.0,NBA,PG,20.0,0.0,446.0,4.0,9.5,0.42,1.5,3.9,0.38,2.5,5.7,0.44,0.7,0.7,1.0,0.2,2.4,2.6,2.0,1.4,0.2,0.5,3.0,10.1
2013,21,919,OKC,Oklahoma City Thunder,38.0,NBA,SG,11.0,0.0,261.0,4.4,9.7,0.46,3.3,7.0,0.47,1.1,2.6,0.42,1.1,1.7,0.67,0.1,2.2,2.3,1.1,1.0,0.1,1.1,4.6,13.2
2014,21,919,OKC,Oklahoma City Thunder,39.0,NBA,SG,19.0,0.0,299.0,2.8,8.8,0.32,1.4,4.9,0.29,1.3,3.9,0.34,1.8,1.8,1.0,0.7,3.3,4.0,1.9,1.6,0.0,0.7,3.3,8.8
