Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
3011,161.0,138.0,5233.0,8.67,19.64,0.44,1.91,5.15,0.37,6.78,14.5,0.47,3.25,4.79,0.68,2.2,8.12,10.31,2.53,1.18,1.65,1.9,6.08,22.55,105.62,105.31
