Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1980,34.0,WSB,NBA,PF,81.0,,3183.0,761.0,1677.0,0.454,3.0,13.0,0.231,758.0,1664.0,0.456,0.455,334.0,478.0,0.699,269.0,627.0,896.0,129.0,62.0,189.0,215.0,309.0,1859.0,,0.0
1981,35.0,WSB,NBA,PF,81.0,,2931.0,584.0,1296.0,0.451,0.0,10.0,0.0,584.0,1286.0,0.454,0.451,271.0,439.0,0.617,235.0,554.0,789.0,98.0,68.0,171.0,189.0,300.0,1439.0,,0.0
1982,36.0,HOU,NBA,PF,82.0,82.0,3032.0,519.0,1100.0,0.472,0.0,5.0,0.0,519.0,1095.0,0.474,0.472,280.0,422.0,0.664,267.0,480.0,747.0,144.0,62.0,104.0,208.0,287.0,1318.0,,0.0
1983,37.0,HOU,NBA,PF,81.0,43.0,2302.0,424.0,890.0,0.476,2.0,4.0,0.5,422.0,886.0,0.476,0.478,196.0,287.0,0.683,199.0,417.0,616.0,158.0,50.0,81.0,200.0,232.0,1046.0,,0.0
1984,38.0,HOU,NBA,PF,81.0,4.0,994.0,158.0,389.0,0.406,0.0,2.0,0.0,158.0,387.0,0.408,0.406,86.0,132.0,0.652,87.0,173.0,260.0,71.0,16.0,28.0,82.0,123.0,402.0,,1.0
