Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989,12.0,2743,IND,Indiana Pacers,22.0,NBA,PG,35,0,6.0,0.7,2.1,.319,0.1,0.3,.200,0.6,1.8,.339,.333,0.5,0.6,.773,0.3,0.3,0.7,1.1,0.3,0.1,0.8,0.6,1.9
1991,17.0,2743,MIL,Milwaukee Bucks,24.0,NBA,PG,3,0,2.0,0.7,1.0,.667,0.0,0.0,,0.7,1.0,.667,.667,0.7,0.7,1.000,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,2.0
