Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1986,30,1531,WSB,Washington Bullets,Charles Jones,28,81,58,1609,2.9,5.7,0.51,0.0,0.0,0.0,2.9,5.7,0.51,1.2,1.9,0.63,2.7,4.5,7.2,1.7,1.3,3.0,1.6,5.3,7.0
1986,30,1121,WSB,Washington Bullets,Claude Gregory,27,2,0,2,18.0,36.0,0.5,0.0,0.0,,18.0,36.0,0.5,0.0,0.0,,36.0,0.0,36.0,0.0,18.0,0.0,36.0,18.0,36.0
1986,30,2469,WSB,Washington Bullets,Cliff Robinson,25,78,78,2563,8.4,17.6,0.47,0.0,0.1,0.25,8.3,17.6,0.48,3.8,5.0,0.76,2.5,7.0,9.6,2.6,1.4,0.6,2.9,3.0,20.5
1986,30,2513,WSB,Washington Bullets,Dan Roundfield,32,79,21,2321,5.0,10.2,0.49,0.0,0.1,0.0,5.0,10.1,0.49,4.2,5.6,0.75,3.3,6.7,10.0,2.6,0.6,0.8,2.9,3.0,14.2
1986,30,712,WSB,Washington Bullets,Darren Daye,25,64,4,1075,6.6,13.4,0.5,0.0,0.1,0.33,6.6,13.3,0.5,5.3,7.9,0.67,2.4,3.8,6.1,3.7,1.5,0.4,3.3,4.1,18.6
1986,30,324,WSB,Washington Bullets,Dudley Bradley,28,70,7,842,3.1,8.9,0.35,0.7,2.9,0.25,2.4,6.0,0.4,1.4,2.4,0.57,1.0,3.0,4.1,4.6,3.6,0.1,1.9,4.3,8.3
1986,30,3079,WSB,Washington Bullets,Ennis Whatley,23,4,0,27,6.7,18.7,0.36,0.0,0.0,,6.7,18.7,0.36,1.3,4.0,0.33,2.7,6.7,9.3,9.3,0.0,1.3,0.0,1.3,14.7
1986,30,1487,WSB,Washington Bullets,Frank Johnson,27,14,9,402,6.2,13.8,0.45,0.0,0.3,0.0,6.2,13.5,0.46,3.4,4.8,0.7,0.6,1.9,2.5,6.8,1.0,0.1,2.6,2.7,15.8
1986,30,3138,WSB,Washington Bullets,Freeman Williams,29,9,0,110,8.2,21.9,0.37,2.3,4.6,0.5,5.9,17.3,0.34,3.9,5.6,0.71,1.3,2.6,3.9,2.3,2.3,0.3,4.3,3.3,22.6
1986,30,1489,WSB,Washington Bullets,George Johnson,29,2,0,7,5.1,15.4,0.33,0.0,0.0,,5.1,15.4,0.33,10.3,10.3,1.0,5.1,5.1,10.3,0.0,0.0,0.0,5.1,5.1,20.6
1986,30,3140,WSB,Washington Bullets,Gus Williams,32,77,67,2284,6.8,16.0,0.43,0.5,1.8,0.26,6.4,14.1,0.45,2.2,3.0,0.73,0.8,1.8,2.6,7.1,1.5,0.2,2.5,1.8,16.3
1986,30,1821,WSB,Washington Bullets,Jeff Malone,24,80,80,2992,8.8,18.3,0.48,0.0,0.2,0.18,8.8,18.1,0.49,3.9,4.5,0.87,0.8,2.7,3.5,2.3,0.8,0.1,2.0,2.2,21.6
1986,30,2528,WSB,Washington Bullets,Jeff Ruland,27,30,24,1114,6.9,12.4,0.55,0.0,0.1,0.0,6.9,12.2,0.56,4.7,6.5,0.72,3.5,6.9,10.3,5.1,0.7,0.8,3.9,3.2,18.4
1986,30,1109,WSB,Washington Bullets,Kenny Green,21,20,0,221,7.2,16.5,0.44,0.0,0.2,0.0,7.2,16.3,0.44,3.4,4.2,0.81,2.8,3.4,6.2,0.5,0.7,1.1,2.8,4.2,17.8
1986,30,1939,WSB,Washington Bullets,Kevin McKenna,27,30,1,430,5.1,13.9,0.37,2.3,6.3,0.36,2.8,7.6,0.37,2.1,2.5,0.83,0.8,2.3,3.0,1.9,2.4,0.2,1.5,4.5,14.6
1986,30,3223,WSB,Washington Bullets,Leon Wood,23,39,0,743,6.2,16.0,0.38,1.4,4.1,0.33,4.8,11.9,0.4,4.7,5.9,0.79,0.8,2.3,3.1,5.2,1.0,0.0,3.2,2.2,18.3
1986,30,282,WSB,Washington Bullets,Manute Bol,23,80,60,2090,2.2,4.8,0.46,0.0,0.0,0.0,2.2,4.8,0.46,0.7,1.5,0.49,2.1,6.1,8.2,0.4,0.5,6.8,1.1,4.4,5.1
1986,30,2063,WSB,Washington Bullets,Perry Moss,27,12,0,160,4.7,11.9,0.4,0.5,1.6,0.29,4.3,10.4,0.41,2.5,3.4,0.73,2.0,3.6,5.6,4.3,1.4,0.7,4.1,5.9,12.4
1986,30,1952,WSB,Washington Bullets,Tom McMillen,33,56,1,863,5.5,11.9,0.46,0.0,0.1,0.0,5.5,11.8,0.46,2.7,3.3,0.81,1.8,2.9,4.7,1.5,0.4,0.4,1.4,3.5,13.6
