Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2013,21,1559,OKC,Oklahoma City Thunder,Perry Jones,1991-09-24,21.0,NBA,SF,38,1,280,5.0,12.7,0.39,0.0,0.3,0.0,5.0,12.5,0.4,1.3,1.9,0.67,1.5,6.4,8.0,1.3,0.6,0.8,1.9,3.0,11.3
2014,21,1559,OKC,Oklahoma City Thunder,Perry Jones,1991-09-24,22.0,NBA,PF,62,7,764,3.9,8.5,0.46,1.0,2.9,0.36,2.9,5.7,0.51,1.3,2.0,0.67,1.3,4.1,5.4,1.2,0.7,0.9,1.0,2.9,10.2
2015,21,1559,OKC,Oklahoma City Thunder,Perry Jones,1991-09-24,23.0,NBA,SF,43,13,631,4.2,10.5,0.4,0.8,3.4,0.23,3.4,7.1,0.48,1.4,2.1,0.65,0.3,4.0,4.3,1.0,1.0,0.5,1.4,2.9,10.5
