SEASON,TEAM ID,TEAM,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
1997,29,UTA,Karl Malone,33.0,82.0,2998.0,0.55,0.56,0.0,0.55,0.76,0.6,0.44,0.01,121.0,115.0,,112.0,102.0,112.0,137.0,4.0,179.1,240.9
1997,29,UTA,Jeff Hornacek,33.0,82.0,2592.0,0.48,0.52,0.37,0.52,0.9,0.6,0.38,0.23,106.0,107.0,103.0,106.0,122.0,111.0,119.0,108.0,54.1,120.4
1997,29,UTA,John Stockton,34.0,82.0,2896.0,0.55,0.59,0.42,0.6,0.85,0.66,0.43,0.24,121.0,122.0,117.0,121.0,115.0,122.0,134.0,112.0,159.7,216.8
1997,29,UTA,Bryon Russell,26.0,81.0,2525.0,0.48,0.53,0.41,0.57,0.7,0.6,0.39,0.43,105.0,111.0,114.0,115.0,95.0,112.0,123.0,201.0,90.7,93.8
1997,29,UTA,Antoine Carr,35.0,82.0,1460.0,0.48,0.48,0.0,0.48,0.78,0.52,0.24,0.01,106.0,101.0,,98.0,106.0,97.0,76.0,3.0,-10.6,-16.0
1997,29,UTA,Greg Ostertag,23.0,77.0,1818.0,0.52,0.52,0.0,0.52,0.68,0.56,0.5,0.01,113.0,108.0,,104.0,92.0,105.0,157.0,5.0,17.7,25.3
1997,29,UTA,Shandon Anderson,23.0,65.0,1066.0,0.46,0.45,0.51,0.5,0.69,0.53,0.31,0.15,102.0,95.0,142.0,101.0,93.0,100.0,97.0,70.0,4.5,-1.3
1997,29,UTA,Howard Eisley,24.0,82.0,1083.0,0.45,0.5,0.28,0.48,0.79,0.53,0.29,0.23,99.0,105.0,77.0,98.0,107.0,99.0,90.0,110.0,-5.7,-3.9
1997,29,UTA,Chris Morris,31.0,73.0,977.0,0.41,0.49,0.27,0.46,0.72,0.49,0.18,0.38,90.0,102.0,76.0,93.0,98.0,91.0,57.0,178.0,-19.8,-31.7
1997,29,UTA,Greg Foster,28.0,79.0,920.0,0.45,0.45,0.67,0.46,0.83,0.51,0.26,0.01,100.0,94.0,185.0,93.0,113.0,95.0,83.0,6.0,-17.5,-15.1
1997,29,UTA,Adam Keefe,26.0,62.0,915.0,0.51,0.52,0.0,0.51,0.69,0.57,0.64,0.01,113.0,107.0,,104.0,93.0,107.0,201.0,3.0,6.3,15.1
1997,29,UTA,Stephen Howard,26.0,42.0,349.0,0.57,0.57,,0.57,0.6,0.6,0.7,0.0,126.0,119.0,,116.0,81.0,112.0,218.0,,15.4,15.6
1997,29,UTA,Jamie Watson,24.0,13.0,129.0,0.44,0.46,0.33,0.46,0.83,0.55,0.48,0.12,97.0,95.0,93.0,93.0,113.0,102.0,150.0,57.0,-1.6,0.6
1997,29,UTA,Ruben Nembhard,24.0,8.0,94.0,0.41,0.48,0.0,0.41,0.8,0.48,0.34,0.14,91.0,100.0,,84.0,108.0,89.0,108.0,65.0,-4.6,-3.8
1997,29,UTA,Brooks Thompson,26.0,2.0,8.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,,-1.0,-1.1
1997,29,UTA,Team,,,,0.5,0.53,0.37,0.53,0.77,0.58,0.38,0.15,111.0,110.0,103.0,108.0,105.0,108.0,120.0,70.0,458.5,644.2
1997,29,UTA,League Average,,,,0.46,0.48,0.36,0.49,0.74,0.54,0.32,0.21,,,,,,,,,,
