Season,Team ID,Team ABV,Team,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
1997,5,CHI,Charlotte Bobcats,Michael Jordan,33.0,82.0,3106.0,0.49,0.51,0.37,0.52,0.83,0.57,0.3,0.16,107.0,106.0,104.0,105.0,113.0,106.0,95.0,74.0,85.7,132.8
1997,5,CHI,Charlotte Bobcats,Scottie Pippen,31.0,82.0,3095.0,0.47,0.52,0.37,0.53,0.7,0.55,0.21,0.31,104.0,109.0,102.0,108.0,95.0,103.0,67.0,147.0,105.2,55.6
1997,5,CHI,Charlotte Bobcats,Toni Kukoc,28.0,57.0,1610.0,0.47,0.52,0.33,0.51,0.77,0.55,0.29,0.25,104.0,108.0,92.0,104.0,104.0,103.0,90.0,118.0,23.5,23.9
1997,5,CHI,Charlotte Bobcats,Steve Kerr,31.0,82.0,1861.0,0.53,0.6,0.46,0.65,0.81,0.67,0.14,0.51,117.0,126.0,129.0,132.0,109.0,124.0,45.0,240.0,147.6,130.2
1997,5,CHI,Charlotte Bobcats,Jason Caffey,23.0,75.0,1405.0,0.53,0.53,0.0,0.53,0.66,0.57,0.55,0.0,117.0,111.0,,108.0,89.0,107.0,171.0,1.0,30.4,37.1
1997,5,CHI,Charlotte Bobcats,Luc Longley,28.0,59.0,1472.0,0.46,0.46,0.0,0.46,0.79,0.5,0.25,0.0,100.0,95.0,,92.0,107.0,93.0,77.0,2.0,-36.2,-39.1
1997,5,CHI,Charlotte Bobcats,Ron Harper,33.0,76.0,1740.0,0.44,0.5,0.36,0.52,0.71,0.54,0.2,0.46,96.0,104.0,100.0,105.0,96.0,101.0,63.0,219.0,21.7,6.4
1997,5,CHI,Charlotte Bobcats,Randy Brown,28.0,72.0,1057.0,0.42,0.44,0.18,0.43,0.68,0.46,0.25,0.07,92.0,91.0,50.0,87.0,92.0,86.0,79.0,31.0,-44.3,-55.3
1997,5,CHI,Charlotte Bobcats,Dennis Rodman,35.0,55.0,1947.0,0.45,0.46,0.26,0.46,0.57,0.48,0.31,0.07,98.0,96.0,73.0,93.0,77.0,89.0,96.0,31.0,-21.0,-36.8
1997,5,CHI,Charlotte Bobcats,Bill Wennington,33.0,61.0,783.0,0.5,0.5,0.0,0.5,0.83,0.54,0.22,0.01,109.0,105.0,,101.0,112.0,100.0,70.0,4.0,2.3,1.1
1997,5,CHI,Charlotte Bobcats,Robert Parish,43.0,43.0,406.0,0.49,0.49,,0.49,0.68,0.51,0.22,0.0,108.0,102.0,,99.0,92.0,96.0,68.0,,-1.0,-6.8
1997,5,CHI,Charlotte Bobcats,Jud Buechler,28.0,76.0,703.0,0.37,0.38,0.33,0.42,0.36,0.42,0.09,0.34,81.0,80.0,93.0,86.0,48.0,79.0,28.0,161.0,-21.8,-36.9
1997,5,CHI,Charlotte Bobcats,Dickey Simpkins,24.0,48.0,395.0,0.33,0.34,0.25,0.34,0.7,0.41,0.43,0.04,73.0,70.0,69.0,69.0,95.0,77.0,135.0,20.0,-28.7,-27.5
1997,5,CHI,Charlotte Bobcats,Bison Dele,27.0,9.0,138.0,0.41,0.41,,0.41,0.73,0.45,0.24,0.0,91.0,86.0,,84.0,99.0,84.0,75.0,,-10.1,-11.6
1997,5,CHI,Charlotte Bobcats,Matt Steigenga,26.0,2.0,12.0,0.25,0.5,0.0,0.25,0.5,0.31,0.5,0.5,55.0,104.0,,51.0,68.0,57.0,156.0,236.0,-1.9,-2.2
1997,5,CHI,Charlotte Bobcats,Team,,,,0.47,0.5,0.37,0.51,0.75,0.55,0.27,0.2,104.0,104.0,104.0,104.0,101.0,102.0,84.0,96.0,251.5,170.9
1997,5,CHI,Charlotte Bobcats,League Average,,,,0.46,0.48,0.36,0.49,0.74,0.54,0.32,0.21,,,,,,,,,,
