Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996,29,841,UTA,Utah Jazz,Howard Eisley,1972-12-04,23.0,NBA,PG,18.0,0.0,202.0,16.0,42.0,0.38,3.0,9.0,0.33,13.0,33.0,0.39,0.42,18.0,22.0,0.82,4.0,18.0,22.0,44.0,3.0,2.0,11.0,29.0,53.0
1997,29,841,UTA,Utah Jazz,Howard Eisley,1972-12-04,24.0,NBA,PG,20.0,0.0,217.0,38.0,76.0,0.5,9.0,19.0,0.47,29.0,57.0,0.51,0.56,27.0,28.0,0.96,4.0,14.0,18.0,40.0,3.0,0.0,17.0,27.0,112.0
1998,29,841,UTA,Utah Jazz,Howard Eisley,1972-12-04,25.0,NBA,PG,20.0,0.0,366.0,46.0,125.0,0.37,8.0,27.0,0.3,38.0,98.0,0.39,0.4,12.0,13.0,0.92,4.0,36.0,40.0,81.0,12.0,5.0,31.0,42.0,112.0
1999,29,841,UTA,Utah Jazz,Howard Eisley,1972-12-04,26.0,NBA,PG,11.0,0.0,241.0,26.0,71.0,0.37,5.0,24.0,0.21,21.0,47.0,0.45,0.4,24.0,29.0,0.83,3.0,17.0,20.0,32.0,7.0,3.0,20.0,27.0,81.0
2000,29,841,UTA,Utah Jazz,Howard Eisley,1972-12-04,27.0,NBA,PG,10.0,0.0,200.0,17.0,55.0,0.31,9.0,19.0,0.47,8.0,36.0,0.22,0.39,8.0,9.0,0.89,1.0,17.0,18.0,19.0,6.0,1.0,13.0,24.0,51.0
2001,7,841,DAL,Dallas Mavericks,Howard Eisley,1972-12-04,28.0,NBA,SG,9.0,0.0,194.0,19.0,53.0,0.36,10.0,26.0,0.38,9.0,27.0,0.33,0.45,4.0,4.0,1.0,1.0,11.0,12.0,17.0,5.0,1.0,13.0,18.0,52.0
